Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G46	2	8	8e-04	0	0.5
G2	G46	2	8	0	0	0.5
G3	G46	2	8	0	0	0.5
G4	G46	2	8	0	0	0.5
G5	G46	2	8	0	0	0.5
G6	G46	2	8	0	0	0.5
G7	G46	2	8	0	0	0.5
G8	G46	2	8	0.0035	0	0.5
G9	G46	2	8	0	0	0.5
G10	G46	2	8	0	0	0.5
G11	G46	2	8	0	0	0.5
G12	G46	2	8	0	0	0.5
G13	G46	2	8	5e-04	0	0.5
G14	G46	2	8	0	0	0.5
G15	G46	2	8	6e-04	0	0.5
G16	G46	2	8	0	0	0.5
G17	G46	2	8	0	0	0.5
G18	G46	2	8	0.002	0	0.5
G19	G46	2	8	0	0	0.5
G20	G46	2	8	0.0043	0	0.5
G21	G46	2	8	0	0	0.5
G22	G46	2	8	0	0	0.5
G23	G46	2	8	0	0	0.5
G24	G46	2	8	0	0	0.5
G25	G46	2	8	8e-04	0	0.5
G26	G46	2	8	0	0	0.5
G27	G46	2	8	0	0	0.5
G28	G46	2	8	0	0	0.5
G29	G46	2	8	0	0	0.5
G30	G46	2	8	0	0	0.5
G31	G46	2	8	0.0044	0	0.5
G32	G46	2	8	2e-04	0	0.5
G33	G46	2	8	0	0	0.5
G34	G46	2	8	0	0	0.5
G35	G46	2	8	0	0	0.5
G36	G46	2	8	4e-04	0	0.5
G37	G46	2	8	0	0	0.5
G38	G46	2	8	0	0	0.5
G39	G46	2	8	1e-04	0	0.5
G40	G46	2	8	0	0	0.5
G41	G46	2	8	0	0	0.5
G42	G46	2	8	4e-04	0	0.5
G43	G46	2	8	0	0	0.5
G44	G46	2	8	0	0	0.5
G45	G46	2	8	1e-04	0	0.5
G46	G46	2	8	1	0.68623	0.5
G47	G46	2	8	1e-04	0	0.5
G48	G46	2	8	0	0	0.5
G49	G46	2	8	0	0	0.5
G50	G46	2	8	0	0	0.5
G51	G46	2	8	0	0	0.5
G52	G46	2	8	7e-04	0	0.5
G53	G46	2	8	0	0	0.5
G54	G46	2	8	0	0	0.5
G55	G46	2	8	0	0	0.5
G56	G46	2	8	0	0	0.5
G57	G46	2	8	0	0	0.5
G58	G46	2	8	0	0	0.5
G59	G46	2	8	0	0	0.5
G60	G46	2	8	4e-04	0	0.5
G61	G46	2	8	0	0	0.5
G62	G46	2	8	9e-04	0	0.5
G63	G46	2	8	0	0	0.5
G64	G46	2	8	0	0	0.5
G65	G46	2	8	8e-04	0	0.5
G66	G46	2	8	0	0	0.5
G67	G46	2	8	0	0	0.5
G68	G46	2	8	0	0	0.5
G69	G46	2	8	5e-04	0	0.5
G70	G46	2	8	2e-04	0	0.5
G71	G46	2	8	0.0018	0	0.5
G72	G46	2	8	0	0	0.5
G73	G46	2	8	0	0	0.5
G74	G46	2	8	0	0	0.5
G75	G46	2	8	0	0	0.5
G76	G46	2	8	4e-04	0	0.5
G77	G46	2	8	0	0	0.5
G78	G46	2	8	0	0	0.5
G79	G46	2	8	0	0	0.5
G80	G46	2	8	0.0012	0	0.5
G81	G46	2	8	0	0	0.5
G82	G46	2	8	0.0011	0	0.5
G83	G46	2	8	2e-04	0	0.5
G84	G46	2	8	0	0	0.5
G85	G46	2	8	0	0	0.5
G86	G46	2	8	0	0	0.5
G87	G46	2	8	0	0	0.5
G88	G46	2	8	0	0	0.5
G89	G46	2	8	0	0	0.5
G90	G46	2	8	9e-04	0	0.5
G91	G46	2	8	0	0	0.5
G92	G46	2	8	5e-04	0	0.5
G93	G46	2	8	0	0	0.5
G94	G46	2	8	5e-04	0	0.5
G95	G46	2	8	0	0	0.5
G96	G46	2	8	0.0011	0	0.5
G97	G46	2	8	3e-04	0	0.5
G98	G46	2	8	0	0	0.5
G99	G46	2	8	0	0	0.5
G100	G46	2	8	0	0	0.5
G1	G46	9	21	0.0106	0	0.5
G2	G46	9	21	2e-04	0	0.5
G3	G46	9	21	0	0	0.5
G4	G46	9	21	0.0038	0	0.5
G5	G46	9	21	0	0	0.5
G6	G46	9	21	0	0	0.5
G7	G46	9	21	0	0	0.5
G8	G46	9	21	4e-04	0	0.5
G9	G46	9	21	0	0	0.5
G10	G46	9	21	0	0	0.5
G11	G46	9	21	0	0	0.5
G12	G46	9	21	9e-04	0	0.5
G13	G46	9	21	4e-04	0	0.5
G14	G46	9	21	0	0	0.5
G15	G46	9	21	0.0012	0	0.5
G16	G46	9	21	0	0	0.5
G17	G46	9	21	1e-04	0	0.5
G18	G46	9	21	5e-04	0	0.5
G19	G46	9	21	1e-04	0	0.5
G20	G46	9	21	0	0	0.5
G21	G46	9	21	4e-04	0	0.5
G22	G46	9	21	0	0	0.5
G23	G46	9	21	0	0	0.5
G24	G46	9	21	0	0	0.5
G25	G46	9	21	0	0	0.5
G26	G46	9	21	0	0	0.5
G27	G46	9	21	0.0146	0	0.5
G28	G46	9	21	1e-04	0	0.5
G29	G46	9	21	0	0	0.5
G30	G46	9	21	0.0055	0	0.5
G31	G46	9	21	0	0	0.5
G32	G46	9	21	3e-04	0	0.5
G33	G46	9	21	0	0	0.5
G34	G46	9	21	0	0	0.5
G35	G46	9	21	0	0	0.5
G36	G46	9	21	0	0	0.5
G37	G46	9	21	0	0	0.5
G38	G46	9	21	2e-04	0	0.5
G39	G46	9	21	0	0	0.5
G40	G46	9	21	0	0	0.5
G41	G46	9	21	4e-04	0	0.5
G42	G46	9	21	4e-04	0	0.5
G43	G46	9	21	0	0	0.5
G44	G46	9	21	0	0	0.5
G45	G46	9	21	0	0	0.5
G46	G46	9	21	0.002	0	0.5
G47	G46	9	21	0	0	0.5
G48	G46	9	21	1e-04	0	0.5
G49	G46	9	21	7e-04	0	0.5
G50	G46	9	21	0.0552	0	0.5
G51	G46	9	21	0	0	0.5
G52	G46	9	21	0	0	0.5
G53	G46	9	21	0	0	0.5
G54	G46	9	21	0.0092	0	0.5
G55	G46	9	21	0	0	0.5
G56	G46	9	21	0	0	0.5
G57	G46	9	21	0	0	0.5
G58	G46	9	21	0	0	0.5
G59	G46	9	21	0.2158	0	0.5
G60	G46	9	21	8e-04	0	0.5
G61	G46	9	21	9e-04	0	0.5
G62	G46	9	21	0.002	0	0.5
G63	G46	9	21	0	0	0.5
G64	G46	9	21	0	0	0.5
G65	G46	9	21	0.0013	0	0.5
G66	G46	9	21	0	0	0.5
G67	G46	9	21	0	0	0.5
G68	G46	9	21	0	0	0.5
G69	G46	9	21	0	0	0.5
G70	G46	9	21	6e-04	0	0.5
G71	G46	9	21	0	0	0.5
G72	G46	9	21	0	0	0.5
G73	G46	9	21	8e-04	0	0.5
G74	G46	9	21	0.0064	0	0.5
G75	G46	9	21	0.0054	0	0.5
G76	G46	9	21	0	0	0.5
G77	G46	9	21	0	0	0.5
G78	G46	9	21	0	0	0.5
G79	G46	9	21	0.001	0	0.5
G80	G46	9	21	0	0	0.5
G81	G46	9	21	0	0	0.5
G82	G46	9	21	0.012	0	0.5
G83	G46	9	21	0	0	0.5
