Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G83	2	9	0	0	0.5
G2	G83	2	9	0.0031	0	0.5
G3	G83	2	9	0	0	0.5
G4	G83	2	9	0	0	0.5
G5	G83	2	9	0	0	0.5
G6	G83	2	9	0	0	0.5
G7	G83	2	9	0	0	0.5
G8	G83	2	9	7e-04	0	0.5
G9	G83	2	9	0	0	0.5
G10	G83	2	9	0	0	0.5
G11	G83	2	9	1e-04	0	0.5
G12	G83	2	9	0	0	0.5
G13	G83	2	9	0	0	0.5
G14	G83	2	9	0	0	0.5
G15	G83	2	9	0	0	0.5
G16	G83	2	9	0	0	0.5
G17	G83	2	9	0.0012	0	0.5
G18	G83	2	9	0	0	0.5
G19	G83	2	9	0	0	0.5
G20	G83	2	9	3e-04	0	0.5
G21	G83	2	9	0	0	0.5
G22	G83	2	9	0.0014	0	0.5
G23	G83	2	9	0	0	0.5
G24	G83	2	9	0	0	0.5
G25	G83	2	9	0	0	0.5
G26	G83	2	9	0	0	0.5
G27	G83	2	9	0	0	0.5
G28	G83	2	9	0	0	0.5
G29	G83	2	9	0	0	0.5
G30	G83	2	9	0	0	0.5
G31	G83	2	9	0	0	0.5
G32	G83	2	9	0	0	0.5
G33	G83	2	9	0	0	0.5
G34	G83	2	9	0	0	0.5
G35	G83	2	9	0	0	0.5
G36	G83	2	9	0	0	0.5
G37	G83	2	9	0	0	0.5
G38	G83	2	9	3e-04	0	0.5
G39	G83	2	9	0	0	0.5
G40	G83	2	9	3e-04	0	0.5
G41	G83	2	9	8e-04	0	0.5
G42	G83	2	9	0	0	0.5
G43	G83	2	9	8e-04	0	0.5
G44	G83	2	9	0	0	0.5
G45	G83	2	9	0	0	0.5
G46	G83	2	9	0	0	0.5
G47	G83	2	9	0	0	0.5
G48	G83	2	9	0.0014	0	0.5
G49	G83	2	9	0	0	0.5
G50	G83	2	9	0	0	0.5
G51	G83	2	9	0	0	0.5
G52	G83	2	9	0	0	0.5
G53	G83	2	9	0	0	0.5
G54	G83	2	9	0	0	0.5
G55	G83	2	9	3e-04	0	0.5
G56	G83	2	9	0	0	0.5
G57	G83	2	9	0.001	0	0.5
G58	G83	2	9	4e-04	0	0.5
G59	G83	2	9	0.0019	0	0.5
G60	G83	2	9	3e-04	0	0.5
G61	G83	2	9	0	0	0.5
G62	G83	2	9	0	0	0.5
G63	G83	2	9	0	0	0.5
G64	G83	2	9	0	0	0.5
G65	G83	2	9	0	0	0.5
G66	G83	2	9	5e-04	0	0.5
G67	G83	2	9	0	0	0.5
G68	G83	2	9	0	0	0.5
G69	G83	2	9	0	0	0.5
G70	G83	2	9	0	0	0.5
G71	G83	2	9	0	0	0.5
G72	G83	2	9	0	0	0.5
G73	G83	2	9	0	0	0.5
G74	G83	2	9	0	0	0.5
G75	G83	2	9	0	0	0.5
G76	G83	2	9	0	0	0.5
G77	G83	2	9	0	0	0.5
G78	G83	2	9	1e-04	0	0.5
G79	G83	2	9	0	0	0.5
G80	G83	2	9	0	0	0.5
G81	G83	2	9	0	0	0.5
G82	G83	2	9	0	0	0.5
G83	G83	2	9	1	0.75757	0.5
G84	G83	2	9	0	0	0.5
G85	G83	2	9	0	0	0.5
G86	G83	2	9	0	0	0.5
G87	G83	2	9	3e-04	0	0.5
G88	G83	2	9	5e-04	0	0.5
G89	G83	2	9	0	0	0.5
G90	G83	2	9	0	0	0.5
G91	G83	2	9	0	0	0.5
G92	G83	2	9	5e-04	0	0.5
G93	G83	2	9	0	0	0.5
G94	G83	2	9	0	0	0.5
G95	G83	2	9	1e-04	0	0.5
G96	G83	2	9	0	0	0.5
G97	G83	2	9	0	0	0.5
G98	G83	2	9	0	0	0.5
G99	G83	2	9	0	0	0.5
G100	G83	2	9	6e-04	0	0.5
G1	G83	10	21	0	0	0.5
G2	G83	10	21	0.0019	0	0.5
G3	G83	10	21	0	0	0.5
G4	G83	10	21	0	0	0.5
G5	G83	10	21	0	0	0.5
G6	G83	10	21	0	0	0.5
G7	G83	10	21	0	0	0.5
G8	G83	10	21	0	0	0.5
G9	G83	10	21	7e-04	0	0.5
G10	G83	10	21	4e-04	0	0.5
G11	G83	10	21	0	0	0.5
G12	G83	10	21	0	0	0.5
G13	G83	10	21	0	0	0.5
G14	G83	10	21	0	0	0.5
G15	G83	10	21	0	0	0.5
G16	G83	10	21	0	0	0.5
G17	G83	10	21	0	0	0.5
G18	G83	10	21	0	0	0.5
G19	G83	10	21	0	0	0.5
G20	G83	10	21	0.0013	0	0.5
G21	G83	10	21	0	0	0.5
G22	G83	10	21	0	0	0.5
G23	G83	10	21	0	0	0.5
G24	G83	10	21	0	0	0.5
G25	G83	10	21	0	0	0.5
G26	G83	10	21	0	0	0.5
G27	G83	10	21	0	0	0.5
G28	G83	10	21	0	0	0.5
G29	G83	10	21	8e-04	0	0.5
G30	G83	10	21	0	0	0.5
G31	G83	10	21	0	0	0.5
G32	G83	10	21	0	0	0.5
G33	G83	10	21	0	0	0.5
G34	G83	10	21	0	0	0.5
G35	G83	10	21	0	0	0.5
G36	G83	10	21	0	0	0.5
G37	G83	10	21	0	0	0.5
G38	G83	10	21	0	0	0.5
G39	G83	10	21	0.0021	0	0.5
G40	G83	10	21	0	0	0.5
G41	G83	10	21	0	0	0.5
G42	G83	10	21	0	0	0.5
G43	G83	10	21	0	0	0.5
G44	G83	10	21	0	0	0.5
G45	G83	10	21	0	0	0.5
G46	G83	10	21	6e-04	0	0.5
G47	G83	10	21	2e-04	0	0.5
G48	G83	10	21	0	0	0.5
G49	G83	10	21	0	0	0.5
G50	G83	10	21	0	0	0.5
G51	G83	10	21	0	0	0.5
G52	G83	10	21	0	0	0.5
G53	G83	10	21	0	0	0.5
G54	G83	10	21	0	0	0.5
G55	G83	10	21	0.0013	0	0.5
G56	G83	10	21	2e-04	0	0.5
G57	G83	10	21	0	0	0.5
G58	G83	10	21	0	0	0.5
G59	G83	10	21	0	0	0.5
G60	G83	10	21	0.0032	0	0.5
G61	G83	10	21	0	0	0.5
G62	G83	10	21	0.0016	0	0.5
G63	G83	10	21	0	0	0.5
G64	G83	10	21	0	0	0.5
G65	G83	10	21	0	0	0.5
G66	G83	10	21	0.0023	0	0.5
G67	G83	10	21	0	0	0.5
G68	G83	10	21	0	0	0.5
G69	G83	10	21	0.0012	0	0.5
G70	G83	10	21	0	0	0.5
G71	G83	10	21	0	0	0.5
G72	G83	10	21	0.0014	0	0.5
G73	G83	10	21	0	0	0.5
G74	G83	10	21	0	0	0.5
G75	G83	10	21	0	0	0.5
G76	G83	10	21	0	0	0.5
G77	G83	10	21	0	0	0.5
G78	G83	10	21	0	0	0.5
G79	G83	10	21	0	0	0.5
G80	G83	10	21	0	0	0.5
G81	G83	10	21	0.0011	0	0.5
G82	G83	10	21	1e-04	0	0.5
G83	G83	10	21	0.4368	0	0.5
G84	G83	10	21	0	0	0.5
G85	G83	10	21	0	0	0.5
G86	G83	10	21	0	0	0.5
G87	G83	10	21	5e-04	0	0.5
G88	G83	10	21	0	0	0.5
G89	G83	10	21	0	0	0.5
G90	G83	10	21	2e-04	0	0.5
G91	G83	10	21	0	0	0.5
G92	G83	10	21	0	0	0.5
G93	G83	10	21	0	0	0.5
G94	G83	10	21	0	0	0.5
G95	G83	10	21	0	0	0.5
G96	G83	10	21	9e-04	0	0.5
G97	G83	10	21	0	0	0.5
G98	G83	10	21	0	0	0.5
G99	G83	10	21	2e-04	0	0.5
G100	G83	10	21	0	0	0.5
