Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G72	2	8	9e-04	0	0.5
G2	G72	2	8	9e-04	0	0.5
G3	G72	2	8	9e-04	0	0.5
G4	G72	2	8	0.001	0	0.5
G5	G72	2	8	0.0017	0	0.5
G6	G72	2	8	0	0	0.5
G7	G72	2	8	2e-04	0	0.5
G8	G72	2	8	0	0	0.5
G9	G72	2	8	0	0	0.5
G10	G72	2	8	5e-04	0	0.5
G11	G72	2	8	0.0015	0	0.5
G12	G72	2	8	0.0014	0	0.5
G13	G72	2	8	0.0047	0	0.5
G14	G72	2	8	0.0037	0	0.5
G15	G72	2	8	2e-04	0	0.5
G16	G72	2	8	2e-04	0	0.5
G17	G72	2	8	9e-04	0	0.5
G18	G72	2	8	0.1475	0	0.5
G19	G72	2	8	0	0	0.5
G20	G72	2	8	0.004	0	0.5
G21	G72	2	8	0	0	0.5
G22	G72	2	8	0	0	0.5
G23	G72	2	8	0.0012	0	0.5
G24	G72	2	8	6e-04	0	0.5
G25	G72	2	8	0.0026	0	0.5
G26	G72	2	8	0.0015	0	0.5
G27	G72	2	8	0.0041	0	0.5
G28	G72	2	8	0	0	0.5
G29	G72	2	8	0.0027	0	0.5
G30	G72	2	8	0.0019	0	0.5
G31	G72	2	8	0	0	0.5
G32	G72	2	8	0.0145	0	0.5
G33	G72	2	8	0.0037	0	0.5
G34	G72	2	8	2e-04	0	0.5
G35	G72	2	8	0	0	0.5
G36	G72	2	8	8e-04	0	0.5
G37	G72	2	8	0.0028	0	0.5
G38	G72	2	8	0.0058	0	0.5
G39	G72	2	8	0.0096	0	0.5
G40	G72	2	8	0.0032	0	0.5
G41	G72	2	8	0.0035	0	0.5
G42	G72	2	8	0	0	0.5
G43	G72	2	8	6e-04	0	0.5
G44	G72	2	8	0	0	0.5
G45	G72	2	8	0.002	0	0.5
G46	G72	2	8	0.0084	0	0.5
G47	G72	2	8	0.0012	0	0.5
G48	G72	2	8	1e-04	0	0.5
G49	G72	2	8	0	0	0.5
G50	G72	2	8	0	0	0.5
G51	G72	2	8	0	0	0.5
G52	G72	2	8	0.0077	0	0.5
G53	G72	2	8	0.8744	-0.11532	0.5
G54	G72	2	8	0.0013	0	0.5
G55	G72	2	8	0.0071	0	0.5
G56	G72	2	8	0	0	0.5
G57	G72	2	8	0.0161	0	0.5
G58	G72	2	8	0.0026	0	0.5
G59	G72	2	8	0	0	0.5
G60	G72	2	8	0.0019	0	0.5
G61	G72	2	8	0.0018	0	0.5
G62	G72	2	8	4e-04	0	0.5
G63	G72	2	8	0	0	0.5
G64	G72	2	8	1e-04	0	0.5
G65	G72	2	8	0.0023	0	0.5
G66	G72	2	8	0.0012	0	0.5
G67	G72	2	8	0.0032	0	0.5
G68	G72	2	8	7e-04	0	0.5
G69	G72	2	8	2e-04	0	0.5
G70	G72	2	8	0.008	0	0.5
G71	G72	2	8	0.0039	0	0.5
G72	G72	2	8	1	0.72216	0.5
G73	G72	2	8	1e-04	0	0.5
G74	G72	2	8	0.0015	0	0.5
G75	G72	2	8	0.0027	0	0.5
G76	G72	2	8	0.0014	0	0.5
G77	G72	2	8	0	0	0.5
G78	G72	2	8	0.0028	0	0.5
G79	G72	2	8	0.0022	0	0.5
G80	G72	2	8	0.0117	0	0.5
G81	G72	2	8	0.0037	0	0.5
G82	G72	2	8	0.0011	0	0.5
G83	G72	2	8	0.0021	0	0.5
G84	G72	2	8	0.001	0	0.5
G85	G72	2	8	0.0202	0	0.5
G86	G72	2	8	2e-04	0	0.5
G87	G72	2	8	0.0011	0	0.5
G88	G72	2	8	0.0046	0	0.5
G89	G72	2	8	0.0017	0	0.5
G90	G72	2	8	0	0	0.5
G91	G72	2	8	0	0	0.5
G92	G72	2	8	2e-04	0	0.5
G93	G72	2	8	0.0042	0	0.5
G94	G72	2	8	0.0093	0	0.5
G95	G72	2	8	0.001	0	0.5
G96	G72	2	8	0.0023	0	0.5
G97	G72	2	8	0.2739	0	0.5
G98	G72	2	8	1e-04	0	0.5
G99	G72	2	8	0.0037	0	0.5
G100	G72	2	8	0.0081	0	0.5
G1	G72	9	21	0.0027	0	0.5
G2	G72	9	21	0.0362	0	0.5
G3	G72	9	21	0	0	0.5
G4	G72	9	21	0.0035	0	0.5
G5	G72	9	21	7e-04	0	0.5
G6	G72	9	21	5e-04	0	0.5
G7	G72	9	21	2e-04	0	0.5
G8	G72	9	21	0.0014	0	0.5
G9	G72	9	21	0.0022	0	0.5
G10	G72	9	21	0.0022	0	0.5
G11	G72	9	21	0.0194	0	0.5
G12	G72	9	21	0.0024	0	0.5
G13	G72	9	21	0.0025	0	0.5
G14	G72	9	21	6e-04	0	0.5
G15	G72	9	21	0.0285	0	0.5
G16	G72	9	21	0.0051	0	0.5
G17	G72	9	21	0.0038	0	0.5
G18	G72	9	21	1e-04	0	0.5
G19	G72	9	21	0.008	0	0.5
G20	G72	9	21	0.0379	0	0.5
G21	G72	9	21	0.0012	0	0.5
G22	G72	9	21	0	0	0.5
G23	G72	9	21	6e-04	0	0.5
G24	G72	9	21	0.0022	0	0.5
G25	G72	9	21	0.0051	0	0.5
G26	G72	9	21	0.0032	0	0.5
G27	G72	9	21	0.001	0	0.5
G28	G72	9	21	1e-04	0	0.5
G29	G72	9	21	1e-04	0	0.5
G30	G72	9	21	0.0013	0	0.5
G31	G72	9	21	0.0055	0	0.5
G32	G72	9	21	0	0	0.5
G33	G72	9	21	0	0	0.5
G34	G72	9	21	0	0	0.5
G35	G72	9	21	0.0063	0	0.5
G36	G72	9	21	0.0015	0	0.5
G37	G72	9	21	0.0046	0	0.5
G38	G72	9	21	0.0026	0	0.5
G39	G72	9	21	0.0045	0	0.5
G40	G72	9	21	0.003	0	0.5
G41	G72	9	21	0.0072	0	0.5
G42	G72	9	21	2e-04	0	0.5
G43	G72	9	21	0.0015	0	0.5
G44	G72	9	21	4e-04	0	0.5
G45	G72	9	21	0.001	0	0.5
G46	G72	9	21	4e-04	0	0.5
G47	G72	9	21	0.0048	0	0.5
G48	G72	9	21	0.007	0	0.5
G49	G72	9	21	0.0019	0	0.5
G50	G72	9	21	0.0043	0	0.5
G51	G72	9	21	0.0025	0	0.5
G52	G72	9	21	5e-04	0	0.5
G53	G72	9	21	0.0046	0	0.5
G54	G72	9	21	0.0043	0	0.5
G55	G72	9	21	0.001	0	0.5
G56	G72	9	21	0	0	0.5
G57	G72	9	21	0.0011	0	0.5
G58	G72	9	21	0.0024	0	0.5
G59	G72	9	21	0.0147	0	0.5
G60	G72	9	21	0	0	0.5
G61	G72	9	21	0.0028	0	0.5
G62	G72	9	21	0	0	0.5
G63	G72	9	21	0.0022	0	0.5
G64	G72	9	21	0.0011	0	0.5
G65	G72	9	21	0.0061	0	0.5
G66	G72	9	21	0.0016	0	0.5
G67	G72	9	21	0.0037	0	0.5
G68	G72	9	21	0.0011	0	0.5
G69	G72	9	21	0.0031	0	0.5
G70	G72	9	21	0.0018	0	0.5
G71	G72	9	21	0.0022	0	0.5
G72	G72	9	21	0.0255	0	0.5
G73	G72	9	21	4e-04	0	0.5
G74	G72	9	21	0.0041	0	0.5
G75	G72	9	21	0.0016	0	0.5
G76	G72	9	21	0.0018	0	0.5
G77	G72	9	21	0.0069	0	0.5
G78	G72	9	21	0.0027	0	0.5
G79	G72	9	21	0.0061	0	0.5
G80	G72	9	21	0	0	0.5
G81	G72	9	21	0.7436	0.13167	0.5
G82	G72	9	21	0.7267	0.07959	0.5
G83	G72	9	21	0.001	0	0.5
G84	G72	9	21	0.0718	0	0.5
G85	G72	9	21	0.001	0	0.5
G86	G72	9	21	0.0011	0	0.5
G87	G72	9	21	0.0042	0	0.5
G88	G72	9	21	0.0027	0	0.5
G89	G72	9	21	0.0026	0	0.5
G90	G72	9	21	0.0056	0	0.5
G91	G72	9	21	0.0036	0	0.5
G92	G72	9	21	0.0336	0	0.5
G93	G72	9	21	0.0061	0	0.5
G94	G72	9	21	9e-04	0	0.5
G95	G72	9	21	0.2185	0	0.5
G96	G72	9	21	0.0046	0	0.5
G97	G72	9	21	0.0099	0	0.5
G98	G72	9	21	0.0017	0	0.5
G99	G72	9	21	0.0333	0	0.5
G100	G72	9	21	5e-04	0	0.5
