Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G12	2	9	4e-04	0	0.5
G2	G12	2	9	6e-04	0	0.5
G3	G12	2	9	0	0	0.5
G4	G12	2	9	0.0015	0	0.5
G5	G12	2	9	0.0015	0	0.5
G6	G12	2	9	3e-04	0	0.5
G7	G12	2	9	0	0	0.5
G8	G12	2	9	0	0	0.5
G9	G12	2	9	0.0025	0	0.5
G10	G12	2	9	0.0011	0	0.5
G11	G12	2	9	0.0024	0	0.5
G12	G12	2	9	1	0.70001	0.5
G13	G12	2	9	0	0	0.5
G14	G12	2	9	0.0014	0	0.5
G15	G12	2	9	0.0011	0	0.5
G16	G12	2	9	0	0	0.5
G17	G12	2	9	0	0	0.5
G18	G12	2	9	0	0	0.5
G19	G12	2	9	1e-04	0	0.5
G20	G12	2	9	0.0013	0	0.5
G21	G12	2	9	0	0	0.5
G22	G12	2	9	0	0	0.5
G23	G12	2	9	0	0	0.5
G24	G12	2	9	0	0	0.5
G25	G12	2	9	0.0014	0	0.5
G26	G12	2	9	0.0012	0	0.5
G27	G12	2	9	0.0025	0	0.5
G28	G12	2	9	0	0	0.5
G29	G12	2	9	0.0055	0	0.5
G30	G12	2	9	0	0	0.5
G31	G12	2	9	0	0	0.5
G32	G12	2	9	6e-04	0	0.5
G33	G12	2	9	0	0	0.5
G34	G12	2	9	0	0	0.5
G35	G12	2	9	0.004	0	0.5
G36	G12	2	9	0.0045	0	0.5
G37	G12	2	9	0	0	0.5
G38	G12	2	9	0.0051	0	0.5
G39	G12	2	9	0	0	0.5
G40	G12	2	9	0.0011	0	0.5
G41	G12	2	9	0	0	0.5
G42	G12	2	9	0.0021	0	0.5
G43	G12	2	9	0	0	0.5
G44	G12	2	9	0.0019	0	0.5
G45	G12	2	9	0.0016	0	0.5
G46	G12	2	9	0	0	0.5
G47	G12	2	9	0	0	0.5
G48	G12	2	9	0.0015	0	0.5
G49	G12	2	9	0.0028	0	0.5
G50	G12	2	9	3e-04	0	0.5
G51	G12	2	9	2e-04	0	0.5
G52	G12	2	9	0	0	0.5
G53	G12	2	9	0	0	0.5
G54	G12	2	9	2e-04	0	0.5
G55	G12	2	9	0	0	0.5
G56	G12	2	9	0.001	0	0.5
G57	G12	2	9	0.0016	0	0.5
G58	G12	2	9	0.0012	0	0.5
G59	G12	2	9	0	0	0.5
G60	G12	2	9	9e-04	0	0.5
G61	G12	2	9	1e-04	0	0.5
G62	G12	2	9	0.0029	0	0.5
G63	G12	2	9	0.0026	0	0.5
G64	G12	2	9	0.0014	0	0.5
G65	G12	2	9	0.0012	0	0.5
G66	G12	2	9	0	0	0.5
G67	G12	2	9	0.0013	0	0.5
G68	G12	2	9	8e-04	0	0.5
G69	G12	2	9	0.0015	0	0.5
G70	G12	2	9	0.0013	0	0.5
G71	G12	2	9	0.003	0	0.5
G72	G12	2	9	0.001	0	0.5
G73	G12	2	9	0	0	0.5
G74	G12	2	9	0	0	0.5
G75	G12	2	9	0	0	0.5
G76	G12	2	9	0	0	0.5
G77	G12	2	9	0	0	0.5
G78	G12	2	9	2e-04	0	0.5
G79	G12	2	9	3e-04	0	0.5
G80	G12	2	9	0.001	0	0.5
G81	G12	2	9	1e-04	0	0.5
G82	G12	2	9	8e-04	0	0.5
G83	G12	2	9	6e-04	0	0.5
G84	G12	2	9	0	0	0.5
G85	G12	2	9	6e-04	0	0.5
G86	G12	2	9	0.0016	0	0.5
G87	G12	2	9	8e-04	0	0.5
G88	G12	2	9	3e-04	0	0.5
G89	G12	2	9	0	0	0.5
G90	G12	2	9	7e-04	0	0.5
G91	G12	2	9	0	0	0.5
G92	G12	2	9	0.002	0	0.5
G93	G12	2	9	0	0	0.5
G94	G12	2	9	0.0022	0	0.5
G95	G12	2	9	0.0023	0	0.5
G96	G12	2	9	0	0	0.5
G97	G12	2	9	0.0064	0	0.5
G98	G12	2	9	0	0	0.5
G99	G12	2	9	0.002	0	0.5
G100	G12	2	9	0.0012	0	0.5
G1	G12	10	21	3e-04	0	0.5
G2	G12	10	21	0.0276	0	0.5
G3	G12	10	21	0.0012	0	0.5
G4	G12	10	21	1e-04	0	0.5
G5	G12	10	21	5e-04	0	0.5
G6	G12	10	21	5e-04	0	0.5
G7	G12	10	21	0	0	0.5
G8	G12	10	21	0.0037	0	0.5
G9	G12	10	21	0	0	0.5
G10	G12	10	21	0	0	0.5
G11	G12	10	21	0.0152	0	0.5
G12	G12	10	21	0	0	0.5
G13	G12	10	21	0	0	0.5
G14	G12	10	21	0.0018	0	0.5
G15	G12	10	21	2e-04	0	0.5
G16	G12	10	21	0	0	0.5
G17	G12	10	21	0.001	0	0.5
G18	G12	10	21	0	0	0.5
G19	G12	10	21	8e-04	0	0.5
G20	G12	10	21	7e-04	0	0.5
G21	G12	10	21	0.0034	0	0.5
G22	G12	10	21	0	0	0.5
G23	G12	10	21	0.0012	0	0.5
G24	G12	10	21	0	0	0.5
G25	G12	10	21	0.0012	0	0.5
G26	G12	10	21	8e-04	0	0.5
G27	G12	10	21	0	0	0.5
G28	G12	10	21	0.0018	0	0.5
G29	G12	10	21	1e-04	0	0.5
G30	G12	10	21	3e-04	0	0.5
G31	G12	10	21	0	0	0.5
G32	G12	10	21	0	0	0.5
G33	G12	10	21	0	0	0.5
G34	G12	10	21	5e-04	0	0.5
G35	G12	10	21	0.0064	0	0.5
G36	G12	10	21	0.0015	0	0.5
G37	G12	10	21	0	0	0.5
G38	G12	10	21	0	0	0.5
G39	G12	10	21	7e-04	0	0.5
G40	G12	10	21	0.0012	0	0.5
G41	G12	10	21	0	0	0.5
G42	G12	10	21	3e-04	0	0.5
G43	G12	10	21	0	0	0.5
G44	G12	10	21	0	0	0.5
G45	G12	10	21	9e-04	0	0.5
G46	G12	10	21	6e-04	0	0.5
G47	G12	10	21	2e-04	0	0.5
G48	G12	10	21	0	0	0.5
G49	G12	10	21	3e-04	0	0.5
G50	G12	10	21	9e-04	0	0.5
G51	G12	10	21	3e-04	0	0.5
G52	G12	10	21	0.0068	0	0.5
G53	G12	10	21	0	0	0.5
G54	G12	10	21	0	0	0.5
G55	G12	10	21	0	0	0.5
G56	G12	10	21	1e-04	0	0.5
G57	G12	10	21	9e-04	0	0.5
G58	G12	10	21	0	0	0.5
G59	G12	10	21	3e-04	0	0.5
G60	G12	10	21	0.0011	0	0.5
G61	G12	10	21	0.0017	0	0.5
G62	G12	10	21	0	0	0.5
G63	G12	10	21	0	0	0.5
G64	G12	10	21	1e-04	0	0.5
G65	G12	10	21	0.0084	0	0.5
G66	G12	10	21	1e-04	0	0.5
G67	G12	10	21	0.0021	0	0.5
G68	G12	10	21	9e-04	0	0.5
G69	G12	10	21	0	0	0.5
G70	G12	10	21	0.0019	0	0.5
G71	G12	10	21	0	0	0.5
G72	G12	10	21	2e-04	0	0.5
G73	G12	10	21	0.0011	0	0.5
G74	G12	10	21	0	0	0.5
G75	G12	10	21	5e-04	0	0.5
G76	G12	10	21	0	0	0.5
G77	G12	10	21	0	0	0.5
G78	G12	10	21	9e-04	0	0.5
G79	G12	10	21	1e-04	0	0.5
G80	G12	10	21	0	0	0.5
G81	G12	10	21	1e-04	0	0.5
G82	G12	10	21	0.0228	0	0.5
G83	G12	10	21	0	0	0.5
G84	G12	10	21	2e-04	0	0.5
G85	G12	10	21	0	0	0.5
G86	G12	10	21	0.0012	0	0.5
G87	G12	10	21	2e-04	0	0.5
G88	G12	10	21	5e-04	0	0.5
G89	G12	10	21	5e-04	0	0.5
G90	G12	10	21	0	0	0.5
G91	G12	10	21	3e-04	0	0.5
G92	G12	10	21	3e-04	0	0.5
G93	G12	10	21	0.0016	0	0.5
G94	G12	10	21	5e-04	0	0.5
G95	G12	10	21	1e-04	0	0.5
G96	G12	10	21	1e-04	0	0.5
G97	G12	10	21	0.0033	0	0.5
G98	G12	10	21	0	0	0.5
G99	G12	10	21	3e-04	0	0.5
