Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G96	2	8	0.0019	0	0.5
G2	G96	2	8	0.0068	0	0.5
G3	G96	2	8	0	0	0.5
G4	G96	2	8	0.0021	0	0.5
G5	G96	2	8	6e-04	0	0.5
G6	G96	2	8	9e-04	0	0.5
G7	G96	2	8	2e-04	0	0.5
G8	G96	2	8	6e-04	0	0.5
G9	G96	2	8	3e-04	0	0.5
G10	G96	2	8	7e-04	0	0.5
G11	G96	2	8	5e-04	0	0.5
G12	G96	2	8	0	0	0.5
G13	G96	2	8	0.0046	0	0.5
G14	G96	2	8	0.0017	0	0.5
G15	G96	2	8	0.0023	0	0.5
G16	G96	2	8	0	0	0.5
G17	G96	2	8	0	0	0.5
G18	G96	2	8	0	0	0.5
G19	G96	2	8	0.0021	0	0.5
G20	G96	2	8	3e-04	0	0.5
G21	G96	2	8	0	0	0.5
G22	G96	2	8	2e-04	0	0.5
G23	G96	2	8	0.0014	0	0.5
G24	G96	2	8	0	0	0.5
G25	G96	2	8	0.0063	0	0.5
G26	G96	2	8	0	0	0.5
G27	G96	2	8	0.0013	0	0.5
G28	G96	2	8	0.0011	0	0.5
G29	G96	2	8	0	0	0.5
G30	G96	2	8	0	0	0.5
G31	G96	2	8	0.0035	0	0.5
G32	G96	2	8	0.0038	0	0.5
G33	G96	2	8	0	0	0.5
G34	G96	2	8	0	0	0.5
G35	G96	2	8	0.0012	0	0.5
G36	G96	2	8	0	0	0.5
G37	G96	2	8	4e-04	0	0.5
G38	G96	2	8	0	0	0.5
G39	G96	2	8	0.0048	0	0.5
G40	G96	2	8	0.0034	0	0.5
G41	G96	2	8	0	0	0.5
G42	G96	2	8	0.0091	0	0.5
G43	G96	2	8	0.0014	0	0.5
G44	G96	2	8	5e-04	0	0.5
G45	G96	2	8	0.0023	0	0.5
G46	G96	2	8	0	0	0.5
G47	G96	2	8	0.0013	0	0.5
G48	G96	2	8	0.0021	0	0.5
G49	G96	2	8	0	0	0.5
G50	G96	2	8	0.0013	0	0.5
G51	G96	2	8	0	0	0.5
G52	G96	2	8	0	0	0.5
G53	G96	2	8	0.0013	0	0.5
G54	G96	2	8	0	0	0.5
G55	G96	2	8	0	0	0.5
G56	G96	2	8	2e-04	0	0.5
G57	G96	2	8	1e-04	0	0.5
G58	G96	2	8	0.001	0	0.5
G59	G96	2	8	0.0027	0	0.5
G60	G96	2	8	0	0	0.5
G61	G96	2	8	2e-04	0	0.5
G62	G96	2	8	0.0014	0	0.5
G63	G96	2	8	0	0	0.5
G64	G96	2	8	0	0	0.5
G65	G96	2	8	0.0098	0	0.5
G66	G96	2	8	0	0	0.5
G67	G96	2	8	5e-04	0	0.5
G68	G96	2	8	0	0	0.5
G69	G96	2	8	0.0016	0	0.5
G70	G96	2	8	0.0046	0	0.5
G71	G96	2	8	0	0	0.5
G72	G96	2	8	0	0	0.5
G73	G96	2	8	0	0	0.5
G74	G96	2	8	0.0038	0	0.5
G75	G96	2	8	0.0067	0	0.5
G76	G96	2	8	0.001	0	0.5
G77	G96	2	8	0.0042	0	0.5
G78	G96	2	8	0.0205	0	0.5
G79	G96	2	8	0	0	0.5
G80	G96	2	8	0.0049	0	0.5
G81	G96	2	8	0	0	0.5
G82	G96	2	8	8e-04	0	0.5
G83	G96	2	8	5e-04	0	0.5
G84	G96	2	8	1	-0.12328	0.5
G85	G96	2	8	0.0024	0	0.5
G86	G96	2	8	2e-04	0	0.5
G87	G96	2	8	0.0022	0	0.5
G88	G96	2	8	4e-04	0	0.5
G89	G96	2	8	0	0	0.5
G90	G96	2	8	4e-04	0	0.5
G91	G96	2	8	0.0022	0	0.5
G92	G96	2	8	0	0	0.5
G93	G96	2	8	0.0026	0	0.5
G94	G96	2	8	0.0035	0	0.5
G95	G96	2	8	0.0558	0	0.5
G96	G96	2	8	1	0.76444	0.5
G97	G96	2	8	0	0	0.5
G98	G96	2	8	0	0	0.5
G99	G96	2	8	0	0	0.5
G100	G96	2	8	0.0016	0	0.5
G1	G96	9	21	0	0	0.5
G2	G96	9	21	0	0	0.5
G3	G96	9	21	2e-04	0	0.5
G4	G96	9	21	0	0	0.5
G5	G96	9	21	0	0	0.5
G6	G96	9	21	6e-04	0	0.5
G7	G96	9	21	0	0	0.5
G8	G96	9	21	0.0039	0	0.5
G9	G96	9	21	9e-04	0	0.5
G10	G96	9	21	0	0	0.5
G11	G96	9	21	0	0	0.5
G12	G96	9	21	0	0	0.5
G13	G96	9	21	9e-04	0	0.5
G14	G96	9	21	0.0023	0	0.5
G15	G96	9	21	0	0	0.5
G16	G96	9	21	0.0038	0	0.5
G17	G96	9	21	0	0	0.5
G18	G96	9	21	3e-04	0	0.5
G19	G96	9	21	0	0	0.5
G20	G96	9	21	0	0	0.5
G21	G96	9	21	0.0139	0	0.5
G22	G96	9	21	0	0	0.5
G23	G96	9	21	4e-04	0	0.5
G24	G96	9	21	0	0	0.5
G25	G96	9	21	0	0	0.5
G26	G96	9	21	0.0018	0	0.5
G27	G96	9	21	0	0	0.5
G28	G96	9	21	0	0	0.5
G29	G96	9	21	9e-04	0	0.5
G30	G96	9	21	0.0012	0	0.5
G31	G96	9	21	1e-04	0	0.5
G32	G96	9	21	5e-04	0	0.5
G33	G96	9	21	2e-04	0	0.5
G34	G96	9	21	3e-04	0	0.5
G35	G96	9	21	0	0	0.5
G36	G96	9	21	0	0	0.5
G37	G96	9	21	0	0	0.5
G38	G96	9	21	0.0022	0	0.5
G39	G96	9	21	0	0	0.5
G40	G96	9	21	0	0	0.5
G41	G96	9	21	0	0	0.5
G42	G96	9	21	0.0015	0	0.5
G43	G96	9	21	2e-04	0	0.5
G44	G96	9	21	0	0	0.5
G45	G96	9	21	0	0	0.5
G46	G96	9	21	0.0043	0	0.5
G47	G96	9	21	0	0	0.5
G48	G96	9	21	0	0	0.5
G49	G96	9	21	0	0	0.5
G50	G96	9	21	0	0	0.5
G51	G96	9	21	0	0	0.5
G52	G96	9	21	8e-04	0	0.5
G53	G96	9	21	0	0	0.5
G54	G96	9	21	0	0	0.5
G55	G96	9	21	0	0	0.5
G56	G96	9	21	9e-04	0	0.5
G57	G96	9	21	2e-04	0	0.5
