Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G95	2	21	0.001	0	0.5
G2	G95	2	21	6e-04	0	0.5
G3	G95	2	21	3e-04	0	0.5
G4	G95	2	21	0.0011	0	0.5
G5	G95	2	21	4e-04	0	0.5
G6	G95	2	21	0	0	0.5
G7	G95	2	21	0.0021	0	0.5
G8	G95	2	21	4e-04	0	0.5
G9	G95	2	21	7e-04	0	0.5
G10	G95	2	21	4e-04	0	0.5
G11	G95	2	21	5e-04	0	0.5
G12	G95	2	21	0.0037	0	0.5
G13	G95	2	21	0.5511	0.07553	0.5
G14	G95	2	21	0.0017	0	0.5
G15	G95	2	21	0.0024	0	0.5
G16	G95	2	21	0.0014	0	0.5
G17	G95	2	21	0.0533	0	0.5
G18	G95	2	21	0.0013	0	0.5
G19	G95	2	21	0.0016	0	0.5
G20	G95	2	21	0.0057	0	0.5
G21	G95	2	21	0	0	0.5
G22	G95	2	21	2e-04	0	0.5
G23	G95	2	21	1e-04	0	0.5
G24	G95	2	21	3e-04	0	0.5
G25	G95	2	21	6e-04	0	0.5
G26	G95	2	21	0	0	0.5
G27	G95	2	21	6e-04	0	0.5
G28	G95	2	21	0.0175	0	0.5
G29	G95	2	21	0.018	0	0.5
G30	G95	2	21	0	0	0.5
G31	G95	2	21	0.0037	0	0.5
G32	G95	2	21	0.0026	0	0.5
G33	G95	2	21	0	0	0.5
G34	G95	2	21	2e-04	0	0.5
G35	G95	2	21	0	0	0.5
G36	G95	2	21	0.0014	0	0.5
G37	G95	2	21	0.0011	0	0.5
G38	G95	2	21	0	0	0.5
G39	G95	2	21	0	0	0.5
G40	G95	2	21	0.0017	0	0.5
G41	G95	2	21	3e-04	0	0.5
G42	G95	2	21	2e-04	0	0.5
G43	G95	2	21	0.0039	0	0.5
G44	G95	2	21	3e-04	0	0.5
G45	G95	2	21	2e-04	0	0.5
G46	G95	2	21	1e-04	0	0.5
G47	G95	2	21	0	0	0.5
G48	G95	2	21	0.01	0	0.5
G49	G95	2	21	0.0042	0	0.5
G50	G95	2	21	0.001	0	0.5
G51	G95	2	21	0	0	0.5
G52	G95	2	21	0.0019	0	0.5
G53	G95	2	21	5e-04	0	0.5
G54	G95	2	21	0.0049	0	0.5
G55	G95	2	21	8e-04	0	0.5
G56	G95	2	21	0.0012	0	0.5
G57	G95	2	21	3e-04	0	0.5
G58	G95	2	21	0	0	0.5
G59	G95	2	21	0.0019	0	0.5
G60	G95	2	21	0.002	0	0.5
G61	G95	2	21	5e-04	0	0.5
G62	G95	2	21	2e-04	0	0.5
G63	G95	2	21	0	0	0.5
G64	G95	2	21	0.0241	0	0.5
G65	G95	2	21	0.0091	0	0.5
G66	G95	2	21	6e-04	0	0.5
G67	G95	2	21	0.003	0	0.5
G68	G95	2	21	4e-04	0	0.5
G69	G95	2	21	0	0	0.5
G70	G95	2	21	0.0016	0	0.5
G71	G95	2	21	0.0068	0	0.5
G72	G95	2	21	0.0011	0	0.5
G73	G95	2	21	0.001	0	0.5
G74	G95	2	21	1e-04	0	0.5
G75	G95	2	21	0.0024	0	0.5
G76	G95	2	21	1e-04	0	0.5
G77	G95	2	21	1e-04	0	0.5
G78	G95	2	21	0.004	0	0.5
G79	G95	2	21	6e-04	0	0.5
G80	G95	2	21	0.0021	0	0.5
G81	G95	2	21	0.0435	0	0.5
G82	G95	2	21	0.2053	0	0.5
G83	G95	2	21	0.0011	0	0.5
G84	G95	2	21	1	-0.3189	0.5
G85	G95	2	21	0.0039	0	0.5
G86	G95	2	21	6e-04	0	0.5
G87	G95	2	21	0.0037	0	0.5
G88	G95	2	21	0.0016	0	0.5
G89	G95	2	21	0.0021	0	0.5
G90	G95	2	21	3e-04	0	0.5
G91	G95	2	21	6e-04	0	0.5
G92	G95	2	21	0.004	0	0.5
G93	G95	2	21	5e-04	0	0.5
G94	G95	2	21	0.0025	0	0.5
G95	G95	2	21	1	0.79657	0.5
G96	G95	2	21	1	0.10529	0.5
G97	G95	2	21	0.0085	0	0.5
G98	G95	2	21	0.0246	0	0.5
G99	G95	2	21	0.0586	0	0.5
G100	G95	2	21	4e-04	0	0.5
