Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G62	2	9	1e-04	0	0.5
G2	G62	2	9	0	0	0.5
G3	G62	2	9	0	0	0.5
G4	G62	2	9	0	0	0.5
G5	G62	2	9	0	0	0.5
G6	G62	2	9	0	0	0.5
G7	G62	2	9	8e-04	0	0.5
G8	G62	2	9	0	0	0.5
G9	G62	2	9	0	0	0.5
G10	G62	2	9	0.0016	0	0.5
G11	G62	2	9	0	0	0.5
G12	G62	2	9	0.0014	0	0.5
G13	G62	2	9	0	0	0.5
G14	G62	2	9	0	0	0.5
G15	G62	2	9	0	0	0.5
G16	G62	2	9	9e-04	0	0.5
G17	G62	2	9	0	0	0.5
G18	G62	2	9	0	0	0.5
G19	G62	2	9	0	0	0.5
G20	G62	2	9	1e-04	0	0.5
G21	G62	2	9	0	0	0.5
G22	G62	2	9	4e-04	0	0.5
G23	G62	2	9	0	0	0.5
G24	G62	2	9	0	0	0.5
G25	G62	2	9	0.0021	0	0.5
G26	G62	2	9	7e-04	0	0.5
G27	G62	2	9	0	0	0.5
G28	G62	2	9	6e-04	0	0.5
G29	G62	2	9	0.001	0	0.5
G30	G62	2	9	0	0	0.5
G31	G62	2	9	7e-04	0	0.5
G32	G62	2	9	0.0044	0	0.5
G33	G62	2	9	0	0	0.5
G34	G62	2	9	8e-04	0	0.5
G35	G62	2	9	0	0	0.5
G36	G62	2	9	0	0	0.5
G37	G62	2	9	0	0	0.5
G38	G62	2	9	0	0	0.5
G39	G62	2	9	0	0	0.5
G40	G62	2	9	0	0	0.5
G41	G62	2	9	0	0	0.5
G42	G62	2	9	0	0	0.5
G43	G62	2	9	0	0	0.5
G44	G62	2	9	0	0	0.5
G45	G62	2	9	0	0	0.5
G46	G62	2	9	0	0	0.5
G47	G62	2	9	1e-04	0	0.5
G48	G62	2	9	2e-04	0	0.5
G49	G62	2	9	0.0016	0	0.5
G50	G62	2	9	0	0	0.5
G51	G62	2	9	0	0	0.5
G52	G62	2	9	0	0	0.5
G53	G62	2	9	0	0	0.5
G54	G62	2	9	0	0	0.5
G55	G62	2	9	0	0	0.5
G56	G62	2	9	0	0	0.5
G57	G62	2	9	0	0	0.5
G58	G62	2	9	9e-04	0	0.5
G59	G62	2	9	0.0029	0	0.5
G60	G62	2	9	0.001	0	0.5
G61	G62	2	9	0	0	0.5
G62	G62	2	9	1	0.68441	0.5
G63	G62	2	9	0.0019	0	0.5
G64	G62	2	9	0	0	0.5
G65	G62	2	9	0	0	0.5
G66	G62	2	9	0	0	0.5
G67	G62	2	9	0	0	0.5
G68	G62	2	9	0	0	0.5
G69	G62	2	9	0	0	0.5
G70	G62	2	9	0	0	0.5
G71	G62	2	9	0	0	0.5
G72	G62	2	9	0	0	0.5
G73	G62	2	9	0	0	0.5
G74	G62	2	9	0	0	0.5
G75	G62	2	9	0	0	0.5
G76	G62	2	9	0	0	0.5
G77	G62	2	9	0	0	0.5
G78	G62	2	9	0	0	0.5
G79	G62	2	9	0	0	0.5
G80	G62	2	9	1e-04	0	0.5
G81	G62	2	9	0	0	0.5
G82	G62	2	9	4e-04	0	0.5
G83	G62	2	9	0.0016	0	0.5
G84	G62	2	9	0	0	0.5
G85	G62	2	9	0	0	0.5
G86	G62	2	9	0	0	0.5
G87	G62	2	9	0	0	0.5
G88	G62	2	9	0	0	0.5
G89	G62	2	9	0	0	0.5
G90	G62	2	9	0	0	0.5
G91	G62	2	9	0	0	0.5
G92	G62	2	9	0	0	0.5
G93	G62	2	9	1e-04	0	0.5
G94	G62	2	9	0	0	0.5
G95	G62	2	9	0.0028	0	0.5
G96	G62	2	9	0.0013	0	0.5
