Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G53	2	4	0	0	0.5
G2	G53	2	4	0.0033	0	0.5
G3	G53	2	4	5e-04	0	0.5
G4	G53	2	4	0	0	0.5
G5	G53	2	4	0	0	0.5
G6	G53	2	4	3e-04	0	0.5
G7	G53	2	4	0	0	0.5
G8	G53	2	4	3e-04	0	0.5
G9	G53	2	4	0.0018	0	0.5
G10	G53	2	4	7e-04	0	0.5
G11	G53	2	4	0.0018	0	0.5
G12	G53	2	4	0	0	0.5
G13	G53	2	4	0	0	0.5
G14	G53	2	4	0.0014	0	0.5
G15	G53	2	4	0	0	0.5
G16	G53	2	4	0	0	0.5
G17	G53	2	4	0.0019	0	0.5
G18	G53	2	4	2e-04	0	0.5
G19	G53	2	4	8e-04	0	0.5
G20	G53	2	4	1e-04	0	0.5
G21	G53	2	4	0.0018	0	0.5
G22	G53	2	4	0	0	0.5
G23	G53	2	4	0	0	0.5
G24	G53	2	4	5e-04	0	0.5
G25	G53	2	4	0	0	0.5
G26	G53	2	4	1e-04	0	0.5
G27	G53	2	4	4e-04	0	0.5
G28	G53	2	4	0	0	0.5
G29	G53	2	4	9e-04	0	0.5
G30	G53	2	4	0.0011	0	0.5
G31	G53	2	4	0	0	0.5
G32	G53	2	4	3e-04	0	0.5
G33	G53	2	4	0	0	0.5
G34	G53	2	4	0	0	0.5
G35	G53	2	4	0	0	0.5
G36	G53	2	4	1e-04	0	0.5
G37	G53	2	4	0.0025	0	0.5
G38	G53	2	4	0	0	0.5
G39	G53	2	4	0	0	0.5
G40	G53	2	4	8e-04	0	0.5
G41	G53	2	4	0.0011	0	0.5
G42	G53	2	4	7e-04	0	0.5
G43	G53	2	4	1e-04	0	0.5
G44	G53	2	4	6e-04	0	0.5
G45	G53	2	4	0	0	0.5
G46	G53	2	4	6e-04	0	0.5
G47	G53	2	4	5e-04	0	0.5
G48	G53	2	4	1e-04	0	0.5
G49	G53	2	4	0.0014	0	0.5
G50	G53	2	4	0.0032	0	0.5
G51	G53	2	4	0.0029	0	0.5
G52	G53	2	4	9e-04	0	0.5
G53	G53	2	4	1	0.52515	0.5
G54	G53	2	4	0	0	0.5
G55	G53	2	4	0.013	0	0.5
G56	G53	2	4	0.0016	0	0.5
G57	G53	2	4	0	0	0.5
G58	G53	2	4	0.001	0	0.5
G59	G53	2	4	1e-04	0	0.5
G60	G53	2	4	0	0	0.5
G61	G53	2	4	0	0	0.5
G62	G53	2	4	0	0	0.5
G63	G53	2	4	0	0	0.5
G64	G53	2	4	0	0	0.5
G65	G53	2	4	9e-04	0	0.5
G66	G53	2	4	0	0	0.5
G67	G53	2	4	0.0022	0	0.5
G68	G53	2	4	0	0	0.5
G69	G53	2	4	0	0	0.5
G70	G53	2	4	1e-04	0	0.5
G71	G53	2	4	0.001	0	0.5
G72	G53	2	4	1e-04	0	0.5
G73	G53	2	4	0	0	0.5
G74	G53	2	4	0.0048	0	0.5
G75	G53	2	4	0	0	0.5
G76	G53	2	4	0.0033	0	0.5
G77	G53	2	4	0	0	0.5
G78	G53	2	4	0.0016	0	0.5
G79	G53	2	4	0	0	0.5
G80	G53	2	4	0	0	0.5
G81	G53	2	4	0	0	0.5
G82	G53	2	4	0	0	0.5
G83	G53	2	4	0	0	0.5
G84	G53	2	4	5e-04	0	0.5
G85	G53	2	4	0.0029	0	0.5
G86	G53	2	4	0.0028	0	0.5
G87	G53	2	4	0.001	0	0.5
G88	G53	2	4	0.0017	0	0.5
G89	G53	2	4	0	0	0.5
G90	G53	2	4	0	0	0.5
G91	G53	2	4	0	0	0.5
G92	G53	2	4	0	0	0.5
G93	G53	2	4	0	0	0.5
G94	G53	2	4	4e-04	0	0.5
G95	G53	2	4	7e-04	0	0.5
G96	G53	2	4	0.0023	0	0.5
G97	G53	2	4	0	0	0.5
G98	G53	2	4	6e-04	0	0.5
G99	G53	2	4	0	0	0.5
G100	G53	2	4	0	0	0.5
G1	G53	5	21	0	0	0.5
G2	G53	5	21	0	0	0.5
G3	G53	5	21	0	0	0.5
G4	G53	5	21	0	0	0.5
G5	G53	5	21	0	0	0.5
G6	G53	5	21	3e-04	0	0.5
G7	G53	5	21	0	0	0.5
G8	G53	5	21	0	0	0.5
G9	G53	5	21	0	0	0.5
G10	G53	5	21	0	0	0.5
G11	G53	5	21	0	0	0.5
G12	G53	5	21	0	0	0.5
G13	G53	5	21	4e-04	0	0.5
G14	G53	5	21	0	0	0.5
G15	G53	5	21	0	0	0.5
G16	G53	5	21	9e-04	0	0.5
G17	G53	5	21	0	0	0.5
G18	G53	5	21	0	0	0.5
G19	G53	5	21	0	0	0.5
G20	G53	5	21	0	0	0.5
G21	G53	5	21	0	0	0.5
G22	G53	5	21	0	0	0.5
G23	G53	5	21	0	0	0.5
G24	G53	5	21	0	0	0.5
G25	G53	5	21	0	0	0.5
G26	G53	5	21	4e-04	0	0.5
G27	G53	5	21	0.0012	0	0.5
G28	G53	5	21	0	0	0.5
G29	G53	5	21	0	0	0.5
G30	G53	5	21	0	0	0.5
G31	G53	5	21	0	0	0.5
G32	G53	5	21	0	0	0.5
G33	G53	5	21	0	0	0.5
G34	G53	5	21	0	0	0.5
G35	G53	5	21	0	0	0.5
G36	G53	5	21	0	0	0.5
G37	G53	5	21	0	0	0.5
G38	G53	5	21	0	0	0.5
G39	G53	5	21	7e-04	0	0.5
G40	G53	5	21	0	0	0.5
G41	G53	5	21	0	0	0.5
G42	G53	5	21	0	0	0.5
G43	G53	5	21	2e-04	0	0.5
G44	G53	5	21	0	0	0.5
G45	G53	5	21	0	0	0.5
G46	G53	5	21	0	0	0.5
G47	G53	5	21	0	0	0.5
G48	G53	5	21	0	0	0.5
G49	G53	5	21	0	0	0.5
G50	G53	5	21	0	0	0.5
G51	G53	5	21	0	0	0.5
G52	G53	5	21	0	0	0.5
G53	G53	5	21	0	0	0.5
G54	G53	5	21	0	0	0.5
G55	G53	5	21	0	0	0.5
G56	G53	5	21	0	0	0.5
G57	G53	5	21	0	0	0.5
G58	G53	5	21	0	0	0.5
G59	G53	5	21	0	0	0.5
G60	G53	5	21	0.0011	0	0.5
G61	G53	5	21	0	0	0.5
G62	G53	5	21	0	0	0.5
G63	G53	5	21	6e-04	0	0.5
G64	G53	5	21	0	0	0.5
G65	G53	5	21	0	0	0.5
G66	G53	5	21	0	0	0.5
G67	G53	5	21	0	0	0.5
G68	G53	5	21	0	0	0.5
G69	G53	5	21	0	0	0.5
G70	G53	5	21	0	0	0.5
G71	G53	5	21	0	0	0.5
G72	G53	5	21	0	0	0.5
G73	G53	5	21	0	0	0.5
G74	G53	5	21	2e-04	0	0.5
G75	G53	5	21	0.0011	0	0.5
G76	G53	5	21	0	0	0.5
G77	G53	5	21	0	0	0.5
G78	G53	5	21	0	0	0.5
G79	G53	5	21	0	0	0.5
G80	G53	5	21	0	0	0.5
G81	G53	5	21	0	0	0.5
G82	G53	5	21	0	0	0.5
G83	G53	5	21	5e-04	0	0.5
G84	G53	5	21	0	0	0.5
G85	G53	5	21	0	0	0.5
G86	G53	5	21	0	0	0.5
G87	G53	5	21	0	0	0.5
G88	G53	5	21	0	0	0.5
G89	G53	5	21	0	0	0.5
G90	G53	5	21	0	0	0.5
G91	G53	5	21	0	0	0.5
G92	G53	5	21	0	0	0.5
G93	G53	5	21	0	0	0.5
G94	G53	5	21	0	0	0.5
G95	G53	5	21	0	0	0.5
G96	G53	5	21	0	0	0.5
G97	G53	5	21	0	0	0.5
G98	G53	5	21	0	0	0.5
G99	G53	5	21	0	0	0.5
G100	G53	5	21	0	0	0.5
