Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G10	2	7	0.0029	0	0.5
G2	G10	2	7	0	0	0.5
G3	G10	2	7	0.0141	0	0.5
G4	G10	2	7	5e-04	0	0.5
G5	G10	2	7	0.0033	0	0.5
G6	G10	2	7	7e-04	0	0.5
G7	G10	2	7	5e-04	0	0.5
G8	G10	2	7	0	0	0.5
G9	G10	2	7	0.0017	0	0.5
G10	G10	2	7	1	0.55479	0.5
G11	G10	2	7	0.0014	0	0.5
G12	G10	2	7	1e-04	0	0.5
G13	G10	2	7	0	0	0.5
G14	G10	2	7	7e-04	0	0.5
G15	G10	2	7	0	0	0.5
G16	G10	2	7	4e-04	0	0.5
G17	G10	2	7	0.001	0	0.5
G18	G10	2	7	0.0015	0	0.5
G19	G10	2	7	2e-04	0	0.5
G20	G10	2	7	8e-04	0	0.5
G21	G10	2	7	0	0	0.5
G22	G10	2	7	0.003	0	0.5
G23	G10	2	7	0.0019	0	0.5
G24	G10	2	7	0	0	0.5
G25	G10	2	7	0.002	0	0.5
G26	G10	2	7	0.001	0	0.5
G27	G10	2	7	3e-04	0	0.5
G28	G10	2	7	0	0	0.5
G29	G10	2	7	6e-04	0	0.5
G30	G10	2	7	4e-04	0	0.5
G31	G10	2	7	0	0	0.5
G32	G10	2	7	0.001	0	0.5
G33	G10	2	7	0.0017	0	0.5
G34	G10	2	7	0.0036	0	0.5
G35	G10	2	7	0	0	0.5
G36	G10	2	7	0.0022	0	0.5
G37	G10	2	7	0	0	0.5
G38	G10	2	7	0.001	0	0.5
G39	G10	2	7	6e-04	0	0.5
G40	G10	2	7	5e-04	0	0.5
G41	G10	2	7	0.001	0	0.5
G42	G10	2	7	0.002	0	0.5
G43	G10	2	7	0	0	0.5
G44	G10	2	7	0.0011	0	0.5
G45	G10	2	7	0.001	0	0.5
G46	G10	2	7	0.0017	0	0.5
G47	G10	2	7	8e-04	0	0.5
G48	G10	2	7	0	0	0.5
G49	G10	2	7	0	0	0.5
G50	G10	2	7	4e-04	0	0.5
G51	G10	2	7	5e-04	0	0.5
G52	G10	2	7	8e-04	0	0.5
G53	G10	2	7	7e-04	0	0.5
G54	G10	2	7	0	0	0.5
G55	G10	2	7	0	0	0.5
G56	G10	2	7	6e-04	0	0.5
G57	G10	2	7	0.0015	0	0.5
G58	G10	2	7	0	0	0.5
G59	G10	2	7	0	0	0.5
G60	G10	2	7	9e-04	0	0.5
G61	G10	2	7	0.0012	0	0.5
G62	G10	2	7	0	0	0.5
G63	G10	2	7	0.0026	0	0.5
G64	G10	2	7	0	0	0.5
G65	G10	2	7	6e-04	0	0.5
G66	G10	2	7	0	0	0.5
G67	G10	2	7	8e-04	0	0.5
G68	G10	2	7	0	0	0.5
G69	G10	2	7	0	0	0.5
G70	G10	2	7	0.0014	0	0.5
G71	G10	2	7	0.003	0	0.5
G72	G10	2	7	3e-04	0	0.5
G73	G10	2	7	0.001	0	0.5
G74	G10	2	7	0	0	0.5
G75	G10	2	7	6e-04	0	0.5
G76	G10	2	7	0.0027	0	0.5
G77	G10	2	7	2e-04	0	0.5
G78	G10	2	7	4e-04	0	0.5
G79	G10	2	7	3e-04	0	0.5
G80	G10	2	7	1e-04	0	0.5
G81	G10	2	7	2e-04	0	0.5
G82	G10	2	7	0	0	0.5
G83	G10	2	7	0	0	0.5
G84	G10	2	7	7e-04	0	0.5
G85	G10	2	7	0	0	0.5
G86	G10	2	7	0	0	0.5
G87	G10	2	7	6e-04	0	0.5
G88	G10	2	7	0.0036	0	0.5
G89	G10	2	7	0	0	0.5
G90	G10	2	7	0.002	0	0.5
G91	G10	2	7	3e-04	0	0.5
G92	G10	2	7	0	0	0.5
G93	G10	2	7	0.0023	0	0.5
G94	G10	2	7	0.0013	0	0.5
G95	G10	2	7	1e-04	0	0.5
G96	G10	2	7	0.0024	0	0.5
G97	G10	2	7	2e-04	0	0.5
G98	G10	2	7	2e-04	0	0.5
G99	G10	2	7	0	0	0.5
G100	G10	2	7	0	0	0.5
G1	G10	8	21	5e-04	0	0.5
G2	G10	8	21	0	0	0.5
G3	G10	8	21	0.0018	0	0.5
G4	G10	8	21	2e-04	0	0.5
G5	G10	8	21	0.0019	0	0.5
G6	G10	8	21	0.0014	0	0.5
G7	G10	8	21	0.0019	0	0.5
G8	G10	8	21	1e-04	0	0.5
G9	G10	8	21	6e-04	0	0.5
G10	G10	8	21	9e-04	0	0.5
G11	G10	8	21	0.0015	0	0.5
G12	G10	8	21	1e-04	0	0.5
G13	G10	8	21	8e-04	0	0.5
G14	G10	8	21	7e-04	0	0.5
G15	G10	8	21	1e-04	0	0.5
G16	G10	8	21	0.001	0	0.5
G17	G10	8	21	8e-04	0	0.5
G18	G10	8	21	1e-04	0	0.5
G19	G10	8	21	3e-04	0	0.5
G20	G10	8	21	5e-04	0	0.5
G21	G10	8	21	1e-04	0	0.5
G22	G10	8	21	3e-04	0	0.5
G23	G10	8	21	0.001	0	0.5
G24	G10	8	21	0	0	0.5
G25	G10	8	21	1e-04	0	0.5
G26	G10	8	21	3e-04	0	0.5
G27	G10	8	21	0	0	0.5
G28	G10	8	21	0.001	0	0.5
G29	G10	8	21	0	0	0.5
G30	G10	8	21	4e-04	0	0.5
G31	G10	8	21	2e-04	0	0.5
G32	G10	8	21	6e-04	0	0.5
G33	G10	8	21	0	0	0.5
G34	G10	8	21	3e-04	0	0.5
G35	G10	8	21	0.0116	0	0.5
