Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G16	2	14	0	0	0.5
G2	G16	2	14	0	0	0.5
G3	G16	2	14	4e-04	0	0.5
G4	G16	2	14	0.0018	0	0.5
G5	G16	2	14	0	0	0.5
G6	G16	2	14	4e-04	0	0.5
G7	G16	2	14	0	0	0.5
G8	G16	2	14	0	0	0.5
G9	G16	2	14	0	0	0.5
G10	G16	2	14	0.0015	0	0.5
G11	G16	2	14	0	0	0.5
G12	G16	2	14	0	0	0.5
G13	G16	2	14	0	0	0.5
G14	G16	2	14	1	-0.19894	0.5
G15	G16	2	14	0	0	0.5
G16	G16	2	14	1	0.5791	0.5
G17	G16	2	14	0	0	0.5
G18	G16	2	14	2e-04	0	0.5
G19	G16	2	14	0	0	0.5
G20	G16	2	14	0	0	0.5
G21	G16	2	14	0	0	0.5
G22	G16	2	14	0	0	0.5
G23	G16	2	14	2e-04	0	0.5
G24	G16	2	14	0	0	0.5
G25	G16	2	14	0.0011	0	0.5
G26	G16	2	14	0	0	0.5
G27	G16	2	14	5e-04	0	0.5
G28	G16	2	14	0	0	0.5
G29	G16	2	14	0	0	0.5
G30	G16	2	14	1e-04	0	0.5
G31	G16	2	14	0.0011	0	0.5
G32	G16	2	14	0	0	0.5
G33	G16	2	14	1	-0.10907	0.5
G34	G16	2	14	0.0021	0	0.5
G35	G16	2	14	0	0	0.5
G36	G16	2	14	0	0	0.5
G37	G16	2	14	0.0037	0	0.5
G38	G16	2	14	9e-04	0	0.5
G39	G16	2	14	0.0059	0	0.5
G40	G16	2	14	8e-04	0	0.5
G41	G16	2	14	6e-04	0	0.5
G42	G16	2	14	0	0	0.5
G43	G16	2	14	0	0	0.5
G44	G16	2	14	0	0	0.5
G45	G16	2	14	1e-04	0	0.5
G46	G16	2	14	0	0	0.5
G47	G16	2	14	0	0	0.5
G48	G16	2	14	0	0	0.5
G49	G16	2	14	0	0	0.5
G50	G16	2	14	0	0	0.5
G51	G16	2	14	0	0	0.5
G52	G16	2	14	0	0	0.5
G53	G16	2	14	0	0	0.5
G54	G16	2	14	1e-04	0	0.5
G55	G16	2	14	3e-04	0	0.5
G56	G16	2	14	0	0	0.5
G57	G16	2	14	0	0	0.5
G58	G16	2	14	0	0	0.5
G59	G16	2	14	0	0	0.5
G60	G16	2	14	0	0	0.5
G61	G16	2	14	0	0	0.5
G62	G16	2	14	0	0	0.5
G63	G16	2	14	0	0	0.5
G64	G16	2	14	2e-04	0	0.5
G65	G16	2	14	0	0	0.5
G66	G16	2	14	8e-04	0	0.5
G67	G16	2	14	0	0	0.5
G68	G16	2	14	1e-04	0	0.5
G69	G16	2	14	0	0	0.5
G70	G16	2	14	9e-04	0	0.5
G71	G16	2	14	0	0	0.5
G72	G16	2	14	0	0	0.5
G73	G16	2	14	0	0	0.5
G74	G16	2	14	0	0	0.5
G75	G16	2	14	0	0	0.5
G76	G16	2	14	0	0	0.5
G77	G16	2	14	0	0	0.5
G78	G16	2	14	0	0	0.5
G79	G16	2	14	0	0	0.5
G80	G16	2	14	0	0	0.5
G81	G16	2	14	0	0	0.5
G82	G16	2	14	1e-04	0	0.5
G83	G16	2	14	0	0	0.5
G84	G16	2	14	6e-04	0	0.5
G85	G16	2	14	0	0	0.5
G86	G16	2	14	0.0015	0	0.5
G87	G16	2	14	0	0	0.5
G88	G16	2	14	6e-04	0	0.5
G89	G16	2	14	0	0	0.5
G90	G16	2	14	0	0	0.5
G91	G16	2	14	0	0	0.5
G92	G16	2	14	0	0	0.5
G93	G16	2	14	2e-04	0	0.5
G94	G16	2	14	0	0	0.5
G95	G16	2	14	0	0	0.5
G96	G16	2	14	0.0014	0	0.5
G97	G16	2	14	0	0	0.5
G98	G16	2	14	0	0	0.5
G99	G16	2	14	0	0	0.5
G100	G16	2	14	8e-04	0	0.5
G1	G16	15	21	2e-04	0	0.5
G2	G16	15	21	0	0	0.5
G3	G16	15	21	0	0	0.5
G4	G16	15	21	0.0018	0	0.5
G5	G16	15	21	0	0	0.5
G6	G16	15	21	0.0027	0	0.5
G7	G16	15	21	6e-04	0	0.5
G8	G16	15	21	0	0	0.5
G9	G16	15	21	0	0	0.5
G10	G16	15	21	0	0	0.5
G11	G16	15	21	0	0	0.5
G12	G16	15	21	0	0	0.5
G13	G16	15	21	0	0	0.5
G14	G16	15	21	1e-04	0	0.5
G15	G16	15	21	0.0012	0	0.5
G16	G16	15	21	9e-04	0	0.5
G17	G16	15	21	0	0	0.5
G18	G16	15	21	5e-04	0	0.5
G19	G16	15	21	0.0023	0	0.5
G20	G16	15	21	7e-04	0	0.5
G21	G16	15	21	4e-04	0	0.5
G22	G16	15	21	0.0024	0	0.5
G23	G16	15	21	0	0	0.5
G24	G16	15	21	0	0	0.5
G25	G16	15	21	1e-04	0	0.5
G26	G16	15	21	0	0	0.5
G27	G16	15	21	0	0	0.5
G28	G16	15	21	5e-04	0	0.5
G29	G16	15	21	0.0022	0	0.5
G30	G16	15	21	0	0	0.5
G31	G16	15	21	0.0013	0	0.5
G32	G16	15	21	0	0	0.5
G33	G16	15	21	0	0	0.5
G34	G16	15	21	0.0011	0	0.5
G35	G16	15	21	0.0018	0	0.5
G36	G16	15	21	0	0	0.5
G37	G16	15	21	0	0	0.5
G38	G16	15	21	1e-04	0	0.5
G39	G16	15	21	0.0012	0	0.5
G40	G16	15	21	0.0011	0	0.5
G41	G16	15	21	0	0	0.5
G42	G16	15	21	0	0	0.5
G43	G16	15	21	0	0	0.5
G44	G16	15	21	0	0	0.5
G45	G16	15	21	0	0	0.5
G46	G16	15	21	0.0024	0	0.5
G47	G16	15	21	3e-04	0	0.5
G48	G16	15	21	0	0	0.5
G49	G16	15	21	0	0	0.5
G50	G16	15	21	3e-04	0	0.5
G51	G16	15	21	0.0014	0	0.5
G52	G16	15	21	0	0	0.5
G53	G16	15	21	0	0	0.5
G54	G16	15	21	1e-04	0	0.5
G55	G16	15	21	0.0018	0	0.5
G56	G16	15	21	0.0011	0	0.5
G57	G16	15	21	0.0025	0	0.5
G58	G16	15	21	8e-04	0	0.5
G59	G16	15	21	2e-04	0	0.5
G60	G16	15	21	0.004	0	0.5
G61	G16	15	21	0	0	0.5
G62	G16	15	21	5e-04	0	0.5
G63	G16	15	21	0.0012	0	0.5
G64	G16	15	21	0	0	0.5
G65	G16	15	21	1e-04	0	0.5
G66	G16	15	21	5e-04	0	0.5
G67	G16	15	21	0.0014	0	0.5
G68	G16	15	21	0.0048	0	0.5
G69	G16	15	21	0	0	0.5
G70	G16	15	21	0	0	0.5
G71	G16	15	21	0	0	0.5
G72	G16	15	21	6e-04	0	0.5
G73	G16	15	21	1e-04	0	0.5
G74	G16	15	21	0.0011	0	0.5
G75	G16	15	21	0	0	0.5
G76	G16	15	21	1e-04	0	0.5
G77	G16	15	21	0.0018	0	0.5
G78	G16	15	21	0	0	0.5
G79	G16	15	21	0.0013	0	0.5
G80	G16	15	21	0	0	0.5
G81	G16	15	21	0	0	0.5
G82	G16	15	21	0	0	0.5
G83	G16	15	21	0	0	0.5
G84	G16	15	21	0.0014	0	0.5
G85	G16	15	21	0.001	0	0.5
G86	G16	15	21	0.0014	0	0.5
G87	G16	15	21	0	0	0.5
G88	G16	15	21	0	0	0.5
G89	G16	15	21	0	0	0.5
G90	G16	15	21	0.0016	0	0.5
G91	G16	15	21	5e-04	0	0.5
G92	G16	15	21	0	0	0.5
G93	G16	15	21	0	0	0.5
G94	G16	15	21	0	0	0.5
G95	G16	15	21	0	0	0.5
G96	G16	15	21	0	0	0.5
G97	G16	15	21	0	0	0.5
G98	G16	15	21	5e-04	0	0.5
G99	G16	15	21	0.002	0	0.5
G100	G16	15	21	3e-04	0	0.5
