Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G88	2	8	0	0	0.5
G2	G88	2	8	1e-04	0	0.5
G3	G88	2	8	0	0	0.5
G4	G88	2	8	3e-04	0	0.5
G5	G88	2	8	0	0	0.5
G6	G88	2	8	0.002	0	0.5
G7	G88	2	8	0.001	0	0.5
G8	G88	2	8	0	0	0.5
G9	G88	2	8	0	0	0.5
G10	G88	2	8	0	0	0.5
G11	G88	2	8	0	0	0.5
G12	G88	2	8	3e-04	0	0.5
G13	G88	2	8	0	0	0.5
G14	G88	2	8	0	0	0.5
G15	G88	2	8	0.0019	0	0.5
G16	G88	2	8	0.0034	0	0.5
G17	G88	2	8	6e-04	0	0.5
G18	G88	2	8	9e-04	0	0.5
G19	G88	2	8	2e-04	0	0.5
G20	G88	2	8	0	0	0.5
G21	G88	2	8	0	0	0.5
G22	G88	2	8	0.0019	0	0.5
G23	G88	2	8	0	0	0.5
G24	G88	2	8	0	0	0.5
G25	G88	2	8	0	0	0.5
G26	G88	2	8	0	0	0.5
G27	G88	2	8	0	0	0.5
G28	G88	2	8	0	0	0.5
G29	G88	2	8	0	0	0.5
G30	G88	2	8	0	0	0.5
G31	G88	2	8	0	0	0.5
G32	G88	2	8	0	0	0.5
G33	G88	2	8	2e-04	0	0.5
G34	G88	2	8	0	0	0.5
G35	G88	2	8	0	0	0.5
G36	G88	2	8	3e-04	0	0.5
G37	G88	2	8	0	0	0.5
G38	G88	2	8	0.0031	0	0.5
G39	G88	2	8	5e-04	0	0.5
G40	G88	2	8	0.0025	0	0.5
G41	G88	2	8	1e-04	0	0.5
G42	G88	2	8	0	0	0.5
G43	G88	2	8	0.0015	0	0.5
G44	G88	2	8	0	0	0.5
G45	G88	2	8	0.0016	0	0.5
G46	G88	2	8	0	0	0.5
G47	G88	2	8	7e-04	0	0.5
G48	G88	2	8	0	0	0.5
G49	G88	2	8	0	0	0.5
G50	G88	2	8	4e-04	0	0.5
G51	G88	2	8	0	0	0.5
G52	G88	2	8	0	0	0.5
G53	G88	2	8	8e-04	0	0.5
G54	G88	2	8	0	0	0.5
G55	G88	2	8	0	0	0.5
G56	G88	2	8	7e-04	0	0.5
G57	G88	2	8	0	0	0.5
G58	G88	2	8	1e-04	0	0.5
G59	G88	2	8	3e-04	0	0.5
G60	G88	2	8	0	0	0.5
G61	G88	2	8	0	0	0.5
G62	G88	2	8	0	0	0.5
G63	G88	2	8	0	0	0.5
G64	G88	2	8	0	0	0.5
G65	G88	2	8	0	0	0.5
G66	G88	2	8	2e-04	0	0.5
G67	G88	2	8	0	0	0.5
G68	G88	2	8	3e-04	0	0.5
G69	G88	2	8	0.0027	0	0.5
G70	G88	2	8	0	0	0.5
G71	G88	2	8	5e-04	0	0.5
G72	G88	2	8	6e-04	0	0.5
G73	G88	2	8	0	0	0.5
G74	G88	2	8	6e-04	0	0.5
G75	G88	2	8	0	0	0.5
G76	G88	2	8	0	0	0.5
G77	G88	2	8	6e-04	0	0.5
G78	G88	2	8	0	0	0.5
G79	G88	2	8	0	0	0.5
G80	G88	2	8	0	0	0.5
G81	G88	2	8	0	0	0.5
G82	G88	2	8	0	0	0.5
G83	G88	2	8	0	0	0.5
G84	G88	2	8	0	0	0.5
G85	G88	2	8	0	0	0.5
G86	G88	2	8	0	0	0.5
G87	G88	2	8	3e-04	0	0.5
G88	G88	2	8	1	0.68418	0.5
G89	G88	2	8	0	0	0.5
G90	G88	2	8	0	0	0.5
G91	G88	2	8	4e-04	0	0.5
G92	G88	2	8	1e-04	0	0.5
G93	G88	2	8	0.0011	0	0.5
G94	G88	2	8	0.0036	0	0.5
G95	G88	2	8	0	0	0.5
G96	G88	2	8	0	0	0.5
G97	G88	2	8	0	0	0.5
G98	G88	2	8	0	0	0.5
G99	G88	2	8	0	0	0.5
G100	G88	2	8	0	0	0.5
G1	G88	9	21	2e-04	0	0.5
G2	G88	9	21	0	0	0.5
G3	G88	9	21	0	0	0.5
G4	G88	9	21	0	0	0.5
G5	G88	9	21	0	0	0.5
G6	G88	9	21	0	0	0.5
G7	G88	9	21	0	0	0.5
G8	G88	9	21	0	0	0.5
G9	G88	9	21	3e-04	0	0.5
G10	G88	9	21	0.0013	0	0.5
G11	G88	9	21	0.0027	0	0.5
G12	G88	9	21	0	0	0.5
G13	G88	9	21	0.001	0	0.5
G14	G88	9	21	0	0	0.5
G15	G88	9	21	0	0	0.5
G16	G88	9	21	0	0	0.5
G17	G88	9	21	0	0	0.5
G18	G88	9	21	0	0	0.5
G19	G88	9	21	0	0	0.5
G20	G88	9	21	0.1582	0	0.5
G21	G88	9	21	0	0	0.5
G22	G88	9	21	0.0011	0	0.5
G23	G88	9	21	9e-04	0	0.5
G24	G88	9	21	0	0	0.5
G25	G88	9	21	3e-04	0	0.5
G26	G88	9	21	0	0	0.5
G27	G88	9	21	0	0	0.5
G28	G88	9	21	7e-04	0	0.5
G29	G88	9	21	2e-04	0	0.5
G30	G88	9	21	0	0	0.5
G31	G88	9	21	0	0	0.5
G32	G88	9	21	0	0	0.5
G33	G88	9	21	0	0	0.5
G34	G88	9	21	0	0	0.5
G35	G88	9	21	2e-04	0	0.5
G36	G88	9	21	8e-04	0	0.5
G37	G88	9	21	0	0	0.5
G38	G88	9	21	8e-04	0	0.5
G39	G88	9	21	0.0022	0	0.5
G40	G88	9	21	0	0	0.5
G41	G88	9	21	0	0	0.5
G42	G88	9	21	0	0	0.5
G43	G88	9	21	2e-04	0	0.5
G44	G88	9	21	0	0	0.5
G45	G88	9	21	0	0	0.5
G46	G88	9	21	0	0	0.5
G47	G88	9	21	0	0	0.5
G48	G88	9	21	0	0	0.5
G49	G88	9	21	0	0	0.5
G50	G88	9	21	0	0	0.5
G51	G88	9	21	0	0	0.5
G52	G88	9	21	3e-04	0	0.5
G53	G88	9	21	2e-04	0	0.5
G54	G88	9	21	0	0	0.5
G55	G88	9	21	0	0	0.5
G56	G88	9	21	0	0	0.5
G57	G88	9	21	0	0	0.5
G58	G88	9	21	0	0	0.5
G59	G88	9	21	0.0013	0	0.5
G60	G88	9	21	0	0	0.5
G61	G88	9	21	3e-04	0	0.5
G62	G88	9	21	0	0	0.5
G63	G88	9	21	0	0	0.5
G64	G88	9	21	7e-04	0	0.5
G65	G88	9	21	0	0	0.5
G66	G88	9	21	0	0	0.5
G67	G88	9	21	0	0	0.5
G68	G88	9	21	0	0	0.5
G69	G88	9	21	0	0	0.5
G70	G88	9	21	0	0	0.5
G71	G88	9	21	0	0	0.5
G72	G88	9	21	2e-04	0	0.5
G73	G88	9	21	5e-04	0	0.5
G74	G88	9	21	0	0	0.5
G75	G88	9	21	0.001	0	0.5
G76	G88	9	21	0	0	0.5
G77	G88	9	21	0	0	0.5
G78	G88	9	21	3e-04	0	0.5
G79	G88	9	21	0.4664	0	0.5
G80	G88	9	21	0	0	0.5
G81	G88	9	21	0	0	0.5
G82	G88	9	21	0.0084	0	0.5
G83	G88	9	21	0	0	0.5
G84	G88	9	21	0	0	0.5
G85	G88	9	21	1e-04	0	0.5
G86	G88	9	21	0	0	0.5
G87	G88	9	21	0	0	0.5
G88	G88	9	21	0.0144	0	0.5
G89	G88	9	21	0	0	0.5
G90	G88	9	21	4e-04	0	0.5
G91	G88	9	21	0	0	0.5
G92	G88	9	21	0	0	0.5
G93	G88	9	21	0	0	0.5
G94	G88	9	21	0	0	0.5
G95	G88	9	21	1e-04	0	0.5
G96	G88	9	21	0.0025	0	0.5
G97	G88	9	21	0	0	0.5
G98	G88	9	21	0	0	0.5
G99	G88	9	21	0.0212	0	0.5
G100	G88	9	21	0.0016	0	0.5
