Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G24	2	8	0	0	0.5
G2	G24	2	8	0	0	0.5
G3	G24	2	8	0	0	0.5
G4	G24	2	8	3e-04	0	0.5
G5	G24	2	8	1e-04	0	0.5
G6	G24	2	8	0.0026	0	0.5
G7	G24	2	8	0.0012	0	0.5
G8	G24	2	8	0	0	0.5
G9	G24	2	8	5e-04	0	0.5
G10	G24	2	8	2e-04	0	0.5
G11	G24	2	8	0	0	0.5
G12	G24	2	8	0	0	0.5
G13	G24	2	8	5e-04	0	0.5
G14	G24	2	8	2e-04	0	0.5
G15	G24	2	8	6e-04	0	0.5
G16	G24	2	8	1e-04	0	0.5
G17	G24	2	8	0.0021	0	0.5
G18	G24	2	8	3e-04	0	0.5
G19	G24	2	8	0	0	0.5
G20	G24	2	8	4e-04	0	0.5
G21	G24	2	8	0	0	0.5
G22	G24	2	8	0	0	0.5
G23	G24	2	8	0	0	0.5
G24	G24	2	8	1	0.74795	0.5
G25	G24	2	8	6e-04	0	0.5
G26	G24	2	8	0	0	0.5
G27	G24	2	8	0.0013	0	0.5
G28	G24	2	8	0.0024	0	0.5
G29	G24	2	8	0	0	0.5
G30	G24	2	8	0	0	0.5
G31	G24	2	8	8e-04	0	0.5
G32	G24	2	8	6e-04	0	0.5
G33	G24	2	8	0.0011	0	0.5
G34	G24	2	8	8e-04	0	0.5
G35	G24	2	8	0	0	0.5
G36	G24	2	8	0	0	0.5
G37	G24	2	8	5e-04	0	0.5
G38	G24	2	8	0.0018	0	0.5
G39	G24	2	8	0	0	0.5
G40	G24	2	8	3e-04	0	0.5
G41	G24	2	8	0.0037	0	0.5
G42	G24	2	8	0	0	0.5
G43	G24	2	8	2e-04	0	0.5
G44	G24	2	8	0	0	0.5
G45	G24	2	8	1e-04	0	0.5
G46	G24	2	8	0	0	0.5
G47	G24	2	8	0	0	0.5
G48	G24	2	8	9e-04	0	0.5
G49	G24	2	8	0	0	0.5
G50	G24	2	8	0	0	0.5
G51	G24	2	8	0	0	0.5
G52	G24	2	8	3e-04	0	0.5
G53	G24	2	8	0	0	0.5
G54	G24	2	8	6e-04	0	0.5
G55	G24	2	8	1e-04	0	0.5
G56	G24	2	8	0	0	0.5
G57	G24	2	8	0	0	0.5
G58	G24	2	8	0	0	0.5
G59	G24	2	8	1e-04	0	0.5
G60	G24	2	8	0	0	0.5
G61	G24	2	8	0	0	0.5
G62	G24	2	8	0	0	0.5
G63	G24	2	8	0	0	0.5
G64	G24	2	8	0	0	0.5
G65	G24	2	8	0	0	0.5
G66	G24	2	8	0.002	0	0.5
G67	G24	2	8	0	0	0.5
G68	G24	2	8	6e-04	0	0.5
G69	G24	2	8	0	0	0.5
G70	G24	2	8	0	0	0.5
G71	G24	2	8	0.001	0	0.5
G72	G24	2	8	4e-04	0	0.5
G73	G24	2	8	0	0	0.5
G74	G24	2	8	0	0	0.5
G75	G24	2	8	0.001	0	0.5
G76	G24	2	8	0	0	0.5
G77	G24	2	8	0	0	0.5
G78	G24	2	8	1e-04	0	0.5
G79	G24	2	8	0	0	0.5
G80	G24	2	8	0	0	0.5
G81	G24	2	8	0.001	0	0.5
G82	G24	2	8	0	0	0.5
G83	G24	2	8	0.0019	0	0.5
G84	G24	2	8	7e-04	0	0.5
G85	G24	2	8	0	0	0.5
G86	G24	2	8	0	0	0.5
G87	G24	2	8	0	0	0.5
G88	G24	2	8	0	0	0.5
G89	G24	2	8	0	0	0.5
G90	G24	2	8	0	0	0.5
G91	G24	2	8	7e-04	0	0.5
G92	G24	2	8	0	0	0.5
G93	G24	2	8	0.0013	0	0.5
G94	G24	2	8	3e-04	0	0.5
G95	G24	2	8	0	0	0.5
G96	G24	2	8	0	0	0.5
G97	G24	2	8	0	0	0.5
G98	G24	2	8	3e-04	0	0.5
G99	G24	2	8	0	0	0.5
G100	G24	2	8	0	0	0.5
G1	G24	9	21	0	0	0.5
G2	G24	9	21	0	0	0.5
G3	G24	9	21	0	0	0.5
G4	G24	9	21	0	0	0.5
G5	G24	9	21	0	0	0.5
G6	G24	9	21	0	0	0.5
G7	G24	9	21	0	0	0.5
G8	G24	9	21	6e-04	0	0.5
G9	G24	9	21	0	0	0.5
G10	G24	9	21	0.0011	0	0.5
G11	G24	9	21	4e-04	0	0.5
G12	G24	9	21	2e-04	0	0.5
G13	G24	9	21	0.0016	0	0.5
G14	G24	9	21	0.0014	0	0.5
G15	G24	9	21	2e-04	0	0.5
G16	G24	9	21	0	0	0.5
G17	G24	9	21	2e-04	0	0.5
G18	G24	9	21	0	0	0.5
G19	G24	9	21	0	0	0.5
G20	G24	9	21	0.0016	0	0.5
G21	G24	9	21	0.0026	0	0.5
G22	G24	9	21	1e-04	0	0.5
G23	G24	9	21	0	0	0.5
G24	G24	9	21	0.0433	0	0.5
G25	G24	9	21	0.1147	0	0.5
G26	G24	9	21	0	0	0.5
G27	G24	9	21	0	0	0.5
G28	G24	9	21	0	0	0.5
G29	G24	9	21	0	0	0.5
G30	G24	9	21	1e-04	0	0.5
G31	G24	9	21	6e-04	0	0.5
G32	G24	9	21	0	0	0.5
G33	G24	9	21	0	0	0.5
G34	G24	9	21	2e-04	0	0.5
G35	G24	9	21	0	0	0.5
G36	G24	9	21	0	0	0.5
G37	G24	9	21	0	0	0.5
G38	G24	9	21	0	0	0.5
G39	G24	9	21	0	0	0.5
G40	G24	9	21	0	0	0.5
G41	G24	9	21	0	0	0.5
