Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G22	2	6	0	0	0.5
G2	G22	2	6	0	0	0.5
G3	G22	2	6	3e-04	0	0.5
G4	G22	2	6	2e-04	0	0.5
G5	G22	2	6	0.0043	0	0.5
G6	G22	2	6	0	0	0.5
G7	G22	2	6	0	0	0.5
G8	G22	2	6	0	0	0.5
G9	G22	2	6	0.0011	0	0.5
G10	G22	2	6	1e-04	0	0.5
G11	G22	2	6	0	0	0.5
G12	G22	2	6	0	0	0.5
G13	G22	2	6	0	0	0.5
G14	G22	2	6	2e-04	0	0.5
G15	G22	2	6	2e-04	0	0.5
G16	G22	2	6	2e-04	0	0.5
G17	G22	2	6	0	0	0.5
G18	G22	2	6	0	0	0.5
G19	G22	2	6	0	0	0.5
G20	G22	2	6	0.0057	0	0.5
G21	G22	2	6	0	0	0.5
G22	G22	2	6	1	0.60409	0.5
G23	G22	2	6	0	0	0.5
G24	G22	2	6	7e-04	0	0.5
G25	G22	2	6	3e-04	0	0.5
G26	G22	2	6	0	0	0.5
G27	G22	2	6	0.0011	0	0.5
G28	G22	2	6	0	0	0.5
G29	G22	2	6	6e-04	0	0.5
G30	G22	2	6	3e-04	0	0.5
G31	G22	2	6	0	0	0.5
G32	G22	2	6	0	0	0.5
G33	G22	2	6	2e-04	0	0.5
G34	G22	2	6	0	0	0.5
G35	G22	2	6	4e-04	0	0.5
G36	G22	2	6	0.0022	0	0.5
G37	G22	2	6	0	0	0.5
G38	G22	2	6	2e-04	0	0.5
G39	G22	2	6	1e-04	0	0.5
G40	G22	2	6	0.001	0	0.5
G41	G22	2	6	0	0	0.5
G42	G22	2	6	0.0022	0	0.5
G43	G22	2	6	0	0	0.5
G44	G22	2	6	0	0	0.5
G45	G22	2	6	0	0	0.5
G46	G22	2	6	7e-04	0	0.5
G47	G22	2	6	0	0	0.5
G48	G22	2	6	0	0	0.5
G49	G22	2	6	2e-04	0	0.5
G50	G22	2	6	0	0	0.5
G51	G22	2	6	0	0	0.5
G52	G22	2	6	0	0	0.5
G53	G22	2	6	0	0	0.5
G54	G22	2	6	0	0	0.5
G55	G22	2	6	2e-04	0	0.5
G56	G22	2	6	0.0035	0	0.5
G57	G22	2	6	3e-04	0	0.5
G58	G22	2	6	0	0	0.5
G59	G22	2	6	0.0011	0	0.5
G60	G22	2	6	0	0	0.5
G61	G22	2	6	0	0	0.5
G62	G22	2	6	0	0	0.5
G63	G22	2	6	0	0	0.5
G64	G22	2	6	7e-04	0	0.5
G65	G22	2	6	8e-04	0	0.5
G66	G22	2	6	0	0	0.5
G67	G22	2	6	0	0	0.5
G68	G22	2	6	7e-04	0	0.5
G69	G22	2	6	0.0014	0	0.5
G70	G22	2	6	7e-04	0	0.5
G71	G22	2	6	0	0	0.5
G72	G22	2	6	4e-04	0	0.5
G73	G22	2	6	7e-04	0	0.5
G74	G22	2	6	0.0019	0	0.5
G75	G22	2	6	0	0	0.5
G76	G22	2	6	0	0	0.5
G77	G22	2	6	5e-04	0	0.5
G78	G22	2	6	0	0	0.5
G79	G22	2	6	3e-04	0	0.5
G80	G22	2	6	8e-04	0	0.5
G81	G22	2	6	0	0	0.5
G82	G22	2	6	6e-04	0	0.5
G83	G22	2	6	8e-04	0	0.5
G84	G22	2	6	0	0	0.5
G85	G22	2	6	0	0	0.5
G86	G22	2	6	0	0	0.5
G87	G22	2	6	0	0	0.5
G88	G22	2	6	8e-04	0	0.5
G89	G22	2	6	0	0	0.5
G90	G22	2	6	0	0	0.5
G91	G22	2	6	0.001	0	0.5
G92	G22	2	6	3e-04	0	0.5
G93	G22	2	6	6e-04	0	0.5
G94	G22	2	6	0	0	0.5
G95	G22	2	6	0.0014	0	0.5
G96	G22	2	6	0	0	0.5
G97	G22	2	6	0.0017	0	0.5
G98	G22	2	6	0.0019	0	0.5
G99	G22	2	6	0	0	0.5
G100	G22	2	6	1e-04	0	0.5
G1	G22	7	21	0.0017	0	0.5
G2	G22	7	21	9e-04	0	0.5
G3	G22	7	21	0	0	0.5
G4	G22	7	21	0	0	0.5
G5	G22	7	21	0	0	0.5
G6	G22	7	21	3e-04	0	0.5
G7	G22	7	21	0	0	0.5
G8	G22	7	21	0	0	0.5
G9	G22	7	21	0	0	0.5
G10	G22	7	21	0	0	0.5
G11	G22	7	21	0	0	0.5
G12	G22	7	21	0	0	0.5
G13	G22	7	21	0.0057	0	0.5
G14	G22	7	21	0	0	0.5
G15	G22	7	21	1e-04	0	0.5
G16	G22	7	21	1e-04	0	0.5
G17	G22	7	21	0.0094	0	0.5
G18	G22	7	21	0.0088	0	0.5
G19	G22	7	21	0	0	0.5
G20	G22	7	21	0.0448	0	0.5
G21	G22	7	21	0	0	0.5
G22	G22	7	21	7e-04	0	0.5
G23	G22	7	21	0	0	0.5
G24	G22	7	21	0	0	0.5
G25	G22	7	21	0.0084	0	0.5
G26	G22	7	21	0	0	0.5
G27	G22	7	21	0	0	0.5
G28	G22	7	21	0	0	0.5
G29	G22	7	21	3e-04	0	0.5
G30	G22	7	21	2e-04	0	0.5
G31	G22	7	21	0.0023	0	0.5
G32	G22	7	21	0	0	0.5
G33	G22	7	21	0	0	0.5
G34	G22	7	21	0	0	0.5
G35	G22	7	21	9e-04	0	0.5
G36	G22	7	21	0	0	0.5
G37	G22	7	21	0.0029	0	0.5
G38	G22	7	21	0	0	0.5
G39	G22	7	21	0.0053	0	0.5
G40	G22	7	21	0.002	0	0.5
G41	G22	7	21	0	0	0.5
G42	G22	7	21	0	0	0.5
G43	G22	7	21	0	0	0.5
G44	G22	7	21	0.0013	0	0.5
G45	G22	7	21	0	0	0.5
G46	G22	7	21	3e-04	0	0.5
G47	G22	7	21	0	0	0.5
G48	G22	7	21	5e-04	0	0.5
G49	G22	7	21	0	0	0.5
G50	G22	7	21	0	0	0.5
G51	G22	7	21	0	0	0.5
G52	G22	7	21	0	0	0.5
G53	G22	7	21	0	0	0.5
G54	G22	7	21	0	0	0.5
G55	G22	7	21	0	0	0.5
G56	G22	7	21	0	0	0.5
G57	G22	7	21	0.0543	0	0.5
G58	G22	7	21	0	0	0.5
G59	G22	7	21	2e-04	0	0.5
G60	G22	7	21	0.0012	0	0.5
G61	G22	7	21	0	0	0.5
