Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G68	2	11	8e-04	0	0.5
G2	G68	2	11	0	0	0.5
G3	G68	2	11	0	0	0.5
G4	G68	2	11	0	0	0.5
G5	G68	2	11	0.001	0	0.5
G6	G68	2	11	0	0	0.5
G7	G68	2	11	0	0	0.5
G8	G68	2	11	0	0	0.5
G9	G68	2	11	0	0	0.5
G10	G68	2	11	1e-04	0	0.5
G11	G68	2	11	0	0	0.5
G12	G68	2	11	0.0024	0	0.5
G13	G68	2	11	0	0	0.5
G14	G68	2	11	0	0	0.5
G15	G68	2	11	5e-04	0	0.5
G16	G68	2	11	0	0	0.5
G17	G68	2	11	0	0	0.5
G18	G68	2	11	0	0	0.5
G19	G68	2	11	0	0	0.5
G20	G68	2	11	0	0	0.5
G21	G68	2	11	4e-04	0	0.5
G22	G68	2	11	0	0	0.5
G23	G68	2	11	0	0	0.5
G24	G68	2	11	0	0	0.5
G25	G68	2	11	0	0	0.5
G26	G68	2	11	0	0	0.5
G27	G68	2	11	0	0	0.5
G28	G68	2	11	0	0	0.5
G29	G68	2	11	0	0	0.5
G30	G68	2	11	0	0	0.5
G31	G68	2	11	5e-04	0	0.5
G32	G68	2	11	0	0	0.5
G33	G68	2	11	0	0	0.5
G34	G68	2	11	0.0017	0	0.5
G35	G68	2	11	0.0032	0	0.5
G36	G68	2	11	0	0	0.5
G37	G68	2	11	1e-04	0	0.5
G38	G68	2	11	0	0	0.5
G39	G68	2	11	0	0	0.5
G40	G68	2	11	0	0	0.5
G41	G68	2	11	0	0	0.5
G42	G68	2	11	0	0	0.5
G43	G68	2	11	0	0	0.5
G44	G68	2	11	0	0	0.5
G45	G68	2	11	0	0	0.5
G46	G68	2	11	0	0	0.5
G47	G68	2	11	0	0	0.5
G48	G68	2	11	0	0	0.5
G49	G68	2	11	0	0	0.5
G50	G68	2	11	0	0	0.5
G51	G68	2	11	0	0	0.5
G52	G68	2	11	0	0	0.5
G53	G68	2	11	2e-04	0	0.5
G54	G68	2	11	2e-04	0	0.5
G55	G68	2	11	0.002	0	0.5
G56	G68	2	11	0	0	0.5
G57	G68	2	11	0	0	0.5
G58	G68	2	11	0	0	0.5
G59	G68	2	11	0	0	0.5
G60	G68	2	11	0	0	0.5
G61	G68	2	11	2e-04	0	0.5
G62	G68	2	11	0	0	0.5
G63	G68	2	11	0	0	0.5
