Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G82	2	21	0.0246	0	0.5
G2	G82	2	21	0.239	0	0.5
G3	G82	2	21	6e-04	0	0.5
G4	G82	2	21	0.0165	0	0.5
G5	G82	2	21	7e-04	0	0.5
G6	G82	2	21	0.0103	0	0.5
G7	G82	2	21	4e-04	0	0.5
G8	G82	2	21	0	0	0.5
G9	G82	2	21	2e-04	0	0.5
G10	G82	2	21	0.0098	0	0.5
G11	G82	2	21	7e-04	0	0.5
G12	G82	2	21	1e-04	0	0.5
G13	G82	2	21	0.0129	0	0.5
G14	G82	2	21	0.0069	0	0.5
G15	G82	2	21	0.0015	0	0.5
G16	G82	2	21	0.0226	0	0.5
G17	G82	2	21	0.2889	0	0.5
G18	G82	2	21	0.0051	0	0.5
G19	G82	2	21	0.0011	0	0.5
G20	G82	2	21	0.0059	0	0.5
G21	G82	2	21	0.0013	0	0.5
G22	G82	2	21	0.0036	0	0.5
G23	G82	2	21	0.0036	0	0.5
G24	G82	2	21	0.003	0	0.5
G25	G82	2	21	0.0106	0	0.5
G26	G82	2	21	0.0899	0	0.5
G27	G82	2	21	0.0173	0	0.5
G28	G82	2	21	0.0018	0	0.5
G29	G82	2	21	0.0528	0	0.5
G30	G82	2	21	0.043	0	0.5
G31	G82	2	21	0.0038	0	0.5
G32	G82	2	21	0.0014	0	0.5
G33	G82	2	21	0.0279	0	0.5
G34	G82	2	21	3e-04	0	0.5
G35	G82	2	21	0.0088	0	0.5
G36	G82	2	21	0.0011	0	0.5
G37	G82	2	21	0.0033	0	0.5
G38	G82	2	21	0.004	0	0.5
G39	G82	2	21	0.0011	0	0.5
G40	G82	2	21	0.0424	0	0.5
G41	G82	2	21	0.0013	0	0.5
G42	G82	2	21	0.008	0	0.5
G43	G82	2	21	0.0049	0	0.5
G44	G82	2	21	2e-04	0	0.5
G45	G82	2	21	0.4968	0	0.5
G46	G82	2	21	0.2062	0	0.5
G47	G82	2	21	0.0036	0	0.5
G48	G82	2	21	4e-04	0	0.5
G49	G82	2	21	0.0014	0	0.5
G50	G82	2	21	0.0029	0	0.5
G51	G82	2	21	0.0017	0	0.5
G52	G82	2	21	0.0116	0	0.5
G53	G82	2	21	0.0019	0	0.5
G54	G82	2	21	9e-04	0	0.5
G55	G82	2	21	0.0179	0	0.5
G56	G82	2	21	0.0361	0	0.5
G57	G82	2	21	0.001	0	0.5
G58	G82	2	21	0.0084	0	0.5
G59	G82	2	21	0.0478	0	0.5
G60	G82	2	21	0.004	0	0.5
G61	G82	2	21	0.2502	0	0.5
G62	G82	2	21	3e-04	0	0.5
G63	G82	2	21	0.0021	0	0.5
G64	G82	2	21	0.0189	0	0.5
G65	G82	2	21	0.001	0	0.5
G66	G82	2	21	0.3129	0	0.5
G67	G82	2	21	4e-04	0	0.5
G68	G82	2	21	0	0	0.5
G69	G82	2	21	0.0022	0	0.5
G70	G82	2	21	0.0489	0	0.5
G71	G82	2	21	0.001	0	0.5
G72	G82	2	21	7e-04	0	0.5
G73	G82	2	21	0.0019	0	0.5
G74	G82	2	21	1e-04	0	0.5
G75	G82	2	21	0.0079	0	0.5
G76	G82	2	21	0.008	0	0.5
G77	G82	2	21	0.707	0.10692	0.5
G78	G82	2	21	9e-04	0	0.5
G79	G82	2	21	0.4801	0	0.5
G80	G82	2	21	0.0089	0	0.5
G81	G82	2	21	0.0369	0	0.5
G82	G82	2	21	1	0.72195	0.5
G83	G82	2	21	6e-04	0	0.5
G84	G82	2	21	0.0086	0	0.5
G85	G82	2	21	0.0117	0	0.5
G86	G82	2	21	0.0013	0	0.5
G87	G82	2	21	0.0045	0	0.5
G88	G82	2	21	0.0012	0	0.5
G89	G82	2	21	0.1082	0	0.5
G90	G82	2	21	0.0023	0	0.5
G91	G82	2	21	0.0132	0	0.5
G92	G82	2	21	0.0693	0	0.5
G93	G82	2	21	6e-04	0	0.5
G94	G82	2	21	0.0366	0	0.5
G95	G82	2	21	0.0079	0	0.5
G96	G82	2	21	0.0126	0	0.5
G97	G82	2	21	4e-04	0	0.5
G98	G82	2	21	0.9703	0.11012	0.5
G99	G82	2	21	0.0383	0	0.5
G100	G82	2	21	0.1526	0	0.5
