Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G74	2	11	0.0052	0	0.5
G2	G74	2	11	0.0028	0	0.5
G3	G74	2	11	0	0	0.5
G4	G74	2	11	0.0075	0	0.5
G5	G74	2	11	6e-04	0	0.5
G6	G74	2	11	0	0	0.5
G7	G74	2	11	0	0	0.5
G8	G74	2	11	0	0	0.5
G9	G74	2	11	0.001	0	0.5
G10	G74	2	11	3e-04	0	0.5
G11	G74	2	11	4e-04	0	0.5
G12	G74	2	11	0.0022	0	0.5
G13	G74	2	11	0	0	0.5
G14	G74	2	11	8e-04	0	0.5
G15	G74	2	11	0	0	0.5
G16	G74	2	11	3e-04	0	0.5
G17	G74	2	11	0	0	0.5
G18	G74	2	11	0	0	0.5
G19	G74	2	11	0	0	0.5
G20	G74	2	11	0	0	0.5
G21	G74	2	11	0	0	0.5
G22	G74	2	11	0	0	0.5
G23	G74	2	11	0	0	0.5
G24	G74	2	11	2e-04	0	0.5
G25	G74	2	11	0	0	0.5
G26	G74	2	11	0	0	0.5
G27	G74	2	11	0.0017	0	0.5
G28	G74	2	11	6e-04	0	0.5
G29	G74	2	11	1e-04	0	0.5
G30	G74	2	11	0	0	0.5
G31	G74	2	11	6e-04	0	0.5
G32	G74	2	11	8e-04	0	0.5
G33	G74	2	11	0.0011	0	0.5
G34	G74	2	11	2e-04	0	0.5
G35	G74	2	11	0	0	0.5
G36	G74	2	11	0	0	0.5
G37	G74	2	11	0	0	0.5
G38	G74	2	11	0.0223	0	0.5
G39	G74	2	11	3e-04	0	0.5
G40	G74	2	11	0	0	0.5
G41	G74	2	11	0	0	0.5
G42	G74	2	11	0	0	0.5
G43	G74	2	11	7e-04	0	0.5
G44	G74	2	11	0	0	0.5
G45	G74	2	11	0.0032	0	0.5
G46	G74	2	11	3e-04	0	0.5
G47	G74	2	11	0	0	0.5
G48	G74	2	11	0.0092	0	0.5
G49	G74	2	11	0	0	0.5
G50	G74	2	11	0	0	0.5
G51	G74	2	11	0	0	0.5
G52	G74	2	11	0	0	0.5
G53	G74	2	11	0.0026	0	0.5
G54	G74	2	11	8e-04	0	0.5
G55	G74	2	11	0	0	0.5
G56	G74	2	11	0	0	0.5
G57	G74	2	11	0	0	0.5
G58	G74	2	11	0	0	0.5
