Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G7	2	9	0	0	0.5
G2	G7	2	9	1e-04	0	0.5
G3	G7	2	9	0	0	0.5
G4	G7	2	9	5e-04	0	0.5
G5	G7	2	9	2e-04	0	0.5
G6	G7	2	9	0	0	0.5
G7	G7	2	9	1	0.73495	0.5
G8	G7	2	9	2e-04	0	0.5
G9	G7	2	9	0	0	0.5
G10	G7	2	9	0	0	0.5
G11	G7	2	9	0	0	0.5
G12	G7	2	9	0.0011	0	0.5
G13	G7	2	9	7e-04	0	0.5
G14	G7	2	9	0	0	0.5
G15	G7	2	9	0	0	0.5
G16	G7	2	9	0	0	0.5
G17	G7	2	9	0	0	0.5
G18	G7	2	9	0.002	0	0.5
G19	G7	2	9	0	0	0.5
G20	G7	2	9	3e-04	0	0.5
G21	G7	2	9	0	0	0.5
G22	G7	2	9	0	0	0.5
G23	G7	2	9	6e-04	0	0.5
G24	G7	2	9	0	0	0.5
G25	G7	2	9	0	0	0.5
G26	G7	2	9	0	0	0.5
G27	G7	2	9	0	0	0.5
G28	G7	2	9	5e-04	0	0.5
G29	G7	2	9	0	0	0.5
G30	G7	2	9	3e-04	0	0.5
G31	G7	2	9	6e-04	0	0.5
G32	G7	2	9	6e-04	0	0.5
G33	G7	2	9	0	0	0.5
G34	G7	2	9	0	0	0.5
G35	G7	2	9	4e-04	0	0.5
G36	G7	2	9	0	0	0.5
G37	G7	2	9	0	0	0.5
G38	G7	2	9	0	0	0.5
G39	G7	2	9	0	0	0.5
G40	G7	2	9	0	0	0.5
G41	G7	2	9	2e-04	0	0.5
G42	G7	2	9	0	0	0.5
G43	G7	2	9	0	0	0.5
G44	G7	2	9	0	0	0.5
G45	G7	2	9	0	0	0.5
G46	G7	2	9	0.003	0	0.5
G47	G7	2	9	0.0013	0	0.5
G48	G7	2	9	4e-04	0	0.5
G49	G7	2	9	0	0	0.5
G50	G7	2	9	5e-04	0	0.5
G51	G7	2	9	0.0053	0	0.5
G52	G7	2	9	0	0	0.5
G53	G7	2	9	0	0	0.5
G54	G7	2	9	0	0	0.5
G55	G7	2	9	0	0	0.5
G56	G7	2	9	0	0	0.5
G57	G7	2	9	3e-04	0	0.5
G58	G7	2	9	0	0	0.5
G59	G7	2	9	6e-04	0	0.5
G60	G7	2	9	0	0	0.5
G61	G7	2	9	0	0	0.5
G62	G7	2	9	4e-04	0	0.5
G63	G7	2	9	0	0	0.5
G64	G7	2	9	0	0	0.5
G65	G7	2	9	0	0	0.5
G66	G7	2	9	1e-04	0	0.5
G67	G7	2	9	4e-04	0	0.5
G68	G7	2	9	0.0021	0	0.5
G69	G7	2	9	0	0	0.5
G70	G7	2	9	0	0	0.5
G71	G7	2	9	0	0	0.5
G72	G7	2	9	0	0	0.5
G73	G7	2	9	0	0	0.5
G74	G7	2	9	0	0	0.5
