Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G85	2	11	3e-04	0	0.5
G2	G85	2	11	0	0	0.5
G3	G85	2	11	0	0	0.5
G4	G85	2	11	0	0	0.5
G5	G85	2	11	0	0	0.5
G6	G85	2	11	0	0	0.5
G7	G85	2	11	0	0	0.5
G8	G85	2	11	0	0	0.5
G9	G85	2	11	0	0	0.5
G10	G85	2	11	0.0016	0	0.5
G11	G85	2	11	0	0	0.5
G12	G85	2	11	0.001	0	0.5
G13	G85	2	11	8e-04	0	0.5
G14	G85	2	11	0	0	0.5
G15	G85	2	11	0	0	0.5
G16	G85	2	11	0	0	0.5
G17	G85	2	11	0	0	0.5
G18	G85	2	11	2e-04	0	0.5
G19	G85	2	11	0	0	0.5
G20	G85	2	11	0	0	0.5
G21	G85	2	11	0	0	0.5
G22	G85	2	11	0	0	0.5
G23	G85	2	11	0	0	0.5
G24	G85	2	11	0	0	0.5
G25	G85	2	11	0.0159	0	0.5
G26	G85	2	11	0	0	0.5
G27	G85	2	11	0	0	0.5
G28	G85	2	11	8e-04	0	0.5
G29	G85	2	11	0	0	0.5
G30	G85	2	11	7e-04	0	0.5
G31	G85	2	11	0	0	0.5
G32	G85	2	11	0	0	0.5
G33	G85	2	11	0	0	0.5
G34	G85	2	11	0.0021	0	0.5
G35	G85	2	11	0	0	0.5
G36	G85	2	11	2e-04	0	0.5
G37	G85	2	11	0	0	0.5
G38	G85	2	11	0	0	0.5
G39	G85	2	11	8e-04	0	0.5
G40	G85	2	11	0.0028	0	0.5
G41	G85	2	11	0	0	0.5
G42	G85	2	11	4e-04	0	0.5
G43	G85	2	11	0	0	0.5
G44	G85	2	11	0	0	0.5
G45	G85	2	11	0	0	0.5
G46	G85	2	11	1e-04	0	0.5
G47	G85	2	11	0.0013	0	0.5
G48	G85	2	11	0	0	0.5
G49	G85	2	11	5e-04	0	0.5
G50	G85	2	11	7e-04	0	0.5
G51	G85	2	11	3e-04	0	0.5
G52	G85	2	11	0	0	0.5
G53	G85	2	11	0	0	0.5
G54	G85	2	11	0	0	0.5
G55	G85	2	11	3e-04	0	0.5
G56	G85	2	11	0	0	0.5
G57	G85	2	11	3e-04	0	0.5
G58	G85	2	11	0	0	0.5
G59	G85	2	11	0	0	0.5
G60	G85	2	11	0.0026	0	0.5
G61	G85	2	11	2e-04	0	0.5
G62	G85	2	11	0	0	0.5
G63	G85	2	11	0	0	0.5
G64	G85	2	11	0	0	0.5
G65	G85	2	11	4e-04	0	0.5
G66	G85	2	11	7e-04	0	0.5
G67	G85	2	11	0	0	0.5
G68	G85	2	11	0	0	0.5
G69	G85	2	11	0	0	0.5
G70	G85	2	11	0	0	0.5
G71	G85	2	11	0.0027	0	0.5
G72	G85	2	11	0	0	0.5
G73	G85	2	11	0	0	0.5
G74	G85	2	11	0	0	0.5
G75	G85	2	11	5e-04	0	0.5
G76	G85	2	11	0	0	0.5
G77	G85	2	11	0	0	0.5
G78	G85	2	11	0.001	0	0.5
G79	G85	2	11	0	0	0.5
G80	G85	2	11	0	0	0.5
G81	G85	2	11	0	0	0.5
G82	G85	2	11	0	0	0.5
G83	G85	2	11	2e-04	0	0.5
G84	G85	2	11	0	0	0.5
G85	G85	2	11	1	0.71642	0.5
G86	G85	2	11	0	0	0.5
G87	G85	2	11	0.0035	0	0.5
G88	G85	2	11	0	0	0.5
G89	G85	2	11	0.0012	0	0.5
G90	G85	2	11	0	0	0.5
G91	G85	2	11	0	0	0.5
G92	G85	2	11	0	0	0.5
G93	G85	2	11	0	0	0.5
G94	G85	2	11	0	0	0.5
G95	G85	2	11	0	0	0.5
G96	G85	2	11	0	0	0.5
G97	G85	2	11	0.0342	0	0.5
G98	G85	2	11	0	0	0.5
G99	G85	2	11	1e-04	0	0.5
G100	G85	2	11	0	0	0.5
G1	G85	12	21	0	0	0.5
G2	G85	12	21	0	0	0.5
G3	G85	12	21	0	0	0.5
G4	G85	12	21	0	0	0.5
G5	G85	12	21	0	0	0.5
G6	G85	12	21	0	0	0.5
G7	G85	12	21	0.0028	0	0.5
G8	G85	12	21	0	0	0.5
G9	G85	12	21	0	0	0.5
G10	G85	12	21	0	0	0.5
G11	G85	12	21	0	0	0.5
G12	G85	12	21	0	0	0.5
G13	G85	12	21	0	0	0.5
G14	G85	12	21	0	0	0.5
G15	G85	12	21	0	0	0.5
G16	G85	12	21	0	0	0.5
G17	G85	12	21	0	0	0.5
G18	G85	12	21	0	0	0.5
G19	G85	12	21	0	0	0.5
G20	G85	12	21	0	0	0.5
G21	G85	12	21	0	0	0.5
G22	G85	12	21	0	0	0.5
G23	G85	12	21	0	0	0.5
G24	G85	12	21	3e-04	0	0.5
G25	G85	12	21	0	0	0.5
G26	G85	12	21	0	0	0.5
G27	G85	12	21	0	0	0.5
G28	G85	12	21	0	0	0.5
G29	G85	12	21	0	0	0.5
G30	G85	12	21	1e-04	0	0.5
G31	G85	12	21	0	0	0.5
G32	G85	12	21	0	0	0.5
G33	G85	12	21	0	0	0.5
G34	G85	12	21	0	0	0.5
G35	G85	12	21	0	0	0.5
G36	G85	12	21	0	0	0.5
G37	G85	12	21	1e-04	0	0.5
G38	G85	12	21	0	0	0.5
G39	G85	12	21	0	0	0.5
G40	G85	12	21	1e-04	0	0.5
G41	G85	12	21	0	0	0.5
G42	G85	12	21	0	0	0.5
G43	G85	12	21	0	0	0.5
G44	G85	12	21	0	0	0.5
G45	G85	12	21	0	0	0.5
G46	G85	12	21	0	0	0.5
G47	G85	12	21	0	0	0.5
G48	G85	12	21	3e-04	0	0.5
G49	G85	12	21	0	0	0.5
G50	G85	12	21	8e-04	0	0.5
G51	G85	12	21	4e-04	0	0.5
G52	G85	12	21	0	0	0.5
G53	G85	12	21	0	0	0.5
G54	G85	12	21	0	0	0.5
G55	G85	12	21	1e-04	0	0.5
G56	G85	12	21	0	0	0.5
G57	G85	12	21	0	0	0.5
G58	G85	12	21	0	0	0.5
G59	G85	12	21	0	0	0.5
G60	G85	12	21	1e-04	0	0.5
G61	G85	12	21	0	0	0.5
G62	G85	12	21	7e-04	0	0.5
G63	G85	12	21	0	0	0.5
G64	G85	12	21	0	0	0.5
G65	G85	12	21	0	0	0.5
G66	G85	12	21	0	0	0.5
G67	G85	12	21	3e-04	0	0.5
G68	G85	12	21	0	0	0.5
G69	G85	12	21	0	0	0.5
G70	G85	12	21	0	0	0.5
G71	G85	12	21	0	0	0.5
G72	G85	12	21	0	0	0.5
G73	G85	12	21	0	0	0.5
G74	G85	12	21	1e-04	0	0.5
G75	G85	12	21	0	0	0.5
G76	G85	12	21	0	0	0.5
G77	G85	12	21	0	0	0.5
G78	G85	12	21	0	0	0.5
G79	G85	12	21	0	0	0.5
G80	G85	12	21	0	0	0.5
G81	G85	12	21	0	0	0.5
G82	G85	12	21	0	0	0.5
G83	G85	12	21	0	0	0.5
G84	G85	12	21	0	0	0.5
G85	G85	12	21	0	0	0.5
G86	G85	12	21	1e-04	0	0.5
G87	G85	12	21	0	0	0.5
G88	G85	12	21	0	0	0.5
G89	G85	12	21	0	0	0.5
G90	G85	12	21	7e-04	0	0.5
G91	G85	12	21	0	0	0.5
G92	G85	12	21	0	0	0.5
G93	G85	12	21	0	0	0.5
G94	G85	12	21	0	0	0.5
G95	G85	12	21	0	0	0.5
G96	G85	12	21	0	0	0.5
G97	G85	12	21	2e-04	0	0.5
G98	G85	12	21	0	0	0.5
G99	G85	12	21	0	0	0.5
G100	G85	12	21	0	0	0.5
