Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G31	2	11	0	0	0.5
G2	G31	2	11	0	0	0.5
G3	G31	2	11	0	0	0.5
G4	G31	2	11	0	0	0.5
G5	G31	2	11	0	0	0.5
G6	G31	2	11	0	0	0.5
G7	G31	2	11	0.0035	0	0.5
G8	G31	2	11	0	0	0.5
G9	G31	2	11	0	0	0.5
G10	G31	2	11	0.029	0	0.5
G11	G31	2	11	0	0	0.5
G12	G31	2	11	0	0	0.5
G13	G31	2	11	0.0381	0	0.5
G14	G31	2	11	8e-04	0	0.5
G15	G31	2	11	0	0	0.5
G16	G31	2	11	0	0	0.5
G17	G31	2	11	0	0	0.5
G18	G31	2	11	1e-04	0	0.5
G19	G31	2	11	0	0	0.5
G20	G31	2	11	5e-04	0	0.5
G21	G31	2	11	0.0034	0	0.5
G22	G31	2	11	0	0	0.5
G23	G31	2	11	0	0	0.5
G24	G31	2	11	0.0015	0	0.5
G25	G31	2	11	1	0.17461	0.5
G26	G31	2	11	0	0	0.5
G27	G31	2	11	0	0	0.5
G28	G31	2	11	0.0011	0	0.5
G29	G31	2	11	6e-04	0	0.5
G30	G31	2	11	0.0015	0	0.5
G31	G31	2	11	1	0.68185	0.5
G32	G31	2	11	0.0055	0	0.5
G33	G31	2	11	0.0025	0	0.5
G34	G31	2	11	0	0	0.5
G35	G31	2	11	0	0	0.5
G36	G31	2	11	0	0	0.5
G37	G31	2	11	0	0	0.5
G38	G31	2	11	0.0021	0	0.5
G39	G31	2	11	0	0	0.5
G40	G31	2	11	0	0	0.5
G41	G31	2	11	0	0	0.5
G42	G31	2	11	0	0	0.5
G43	G31	2	11	0	0	0.5
G44	G31	2	11	0.0228	0	0.5
G45	G31	2	11	0.0049	0	0.5
G46	G31	2	11	0.0228	0	0.5
G47	G31	2	11	0	0	0.5
G48	G31	2	11	0.0043	0	0.5
G49	G31	2	11	0	0	0.5
G50	G31	2	11	0	0	0.5
