Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G75	2	12	0.0033	0	0.5
G2	G75	2	12	0.0015	0	0.5
G3	G75	2	12	1e-04	0	0.5
G4	G75	2	12	9e-04	0	0.5
G5	G75	2	12	4e-04	0	0.5
G6	G75	2	12	0	0	0.5
G7	G75	2	12	6e-04	0	0.5
G8	G75	2	12	0	0	0.5
G9	G75	2	12	0	0	0.5
G10	G75	2	12	4e-04	0	0.5
G11	G75	2	12	0.0045	0	0.5
G12	G75	2	12	0.0023	0	0.5
G13	G75	2	12	9e-04	0	0.5
G14	G75	2	12	2e-04	0	0.5
G15	G75	2	12	0.0016	0	0.5
G16	G75	2	12	0.002	0	0.5
G17	G75	2	12	0.0051	0	0.5
G18	G75	2	12	0.0027	0	0.5
G19	G75	2	12	1e-04	0	0.5
G20	G75	2	12	0	0	0.5
G21	G75	2	12	0	0	0.5
G22	G75	2	12	0.002	0	0.5
G23	G75	2	12	0	0	0.5
G24	G75	2	12	8e-04	0	0.5
G25	G75	2	12	0.0026	0	0.5
G26	G75	2	12	0	0	0.5
G27	G75	2	12	3e-04	0	0.5
G28	G75	2	12	0	0	0.5
G29	G75	2	12	0.0197	0	0.5
G30	G75	2	12	0.0017	0	0.5
G31	G75	2	12	1e-04	0	0.5
G32	G75	2	12	0	0	0.5
G33	G75	2	12	0.0015	0	0.5
G34	G75	2	12	8e-04	0	0.5
G35	G75	2	12	1e-04	0	0.5
G36	G75	2	12	0	0	0.5
G37	G75	2	12	0.0015	0	0.5
G38	G75	2	12	0.0131	0	0.5
G39	G75	2	12	0.0062	0	0.5
G40	G75	2	12	0.0018	0	0.5
G41	G75	2	12	0.0018	0	0.5
G42	G75	2	12	0.0735	0	0.5
G43	G75	2	12	9e-04	0	0.5
G44	G75	2	12	9e-04	0	0.5
G45	G75	2	12	0	0	0.5
G46	G75	2	12	0.0012	0	0.5
G47	G75	2	12	0.0033	0	0.5
G48	G75	2	12	0	0	0.5
G49	G75	2	12	0	0	0.5
G50	G75	2	12	2e-04	0	0.5
G51	G75	2	12	0	0	0.5
G52	G75	2	12	1e-04	0	0.5
G53	G75	2	12	0	0	0.5
G54	G75	2	12	0.0018	0	0.5
G55	G75	2	12	0	0	0.5
G56	G75	2	12	0.0018	0	0.5
G57	G75	2	12	0	0	0.5
G58	G75	2	12	3e-04	0	0.5
G59	G75	2	12	6e-04	0	0.5
G60	G75	2	12	0.0029	0	0.5
G61	G75	2	12	0	0	0.5
G62	G75	2	12	1e-04	0	0.5
G63	G75	2	12	0	0	0.5
G64	G75	2	12	0.0072	0	0.5
G65	G75	2	12	0.0013	0	0.5
G66	G75	2	12	0	0	0.5
G67	G75	2	12	2e-04	0	0.5
G68	G75	2	12	1e-04	0	0.5
G69	G75	2	12	0	0	0.5
G70	G75	2	12	0.001	0	0.5
G71	G75	2	12	8e-04	0	0.5
G72	G75	2	12	0.0028	0	0.5
G73	G75	2	12	0.003	0	0.5
G74	G75	2	12	0.0012	0	0.5
G75	G75	2	12	1	0.73188	0.5
G76	G75	2	12	1e-04	0	0.5
G77	G75	2	12	0	0	0.5
G78	G75	2	12	0	0	0.5
G79	G75	2	12	0	0	0.5
G80	G75	2	12	4e-04	0	0.5
G81	G75	2	12	0	0	0.5
G82	G75	2	12	0.0015	0	0.5
G83	G75	2	12	0.0014	0	0.5
G84	G75	2	12	4e-04	0	0.5
G85	G75	2	12	0.0084	0	0.5
G86	G75	2	12	0	0	0.5
G87	G75	2	12	0	0	0.5
G88	G75	2	12	0.0021	0	0.5
G89	G75	2	12	0	0	0.5
G90	G75	2	12	0	0	0.5
G91	G75	2	12	2e-04	0	0.5
G92	G75	2	12	4e-04	0	0.5
G93	G75	2	12	0.0012	0	0.5
G94	G75	2	12	0	0	0.5
G95	G75	2	12	0	0	0.5
G96	G75	2	12	0.0029	0	0.5
G97	G75	2	12	0	0	0.5
G98	G75	2	12	0.0013	0	0.5
G99	G75	2	12	0	0	0.5
G100	G75	2	12	0.0029	0	0.5
G1	G75	13	21	0	0	0.5
G2	G75	13	21	0	0	0.5
G3	G75	13	21	0	0	0.5
G4	G75	13	21	0.0012	0	0.5
G5	G75	13	21	0.004	0	0.5
G6	G75	13	21	0	0	0.5
G7	G75	13	21	1e-04	0	0.5
G8	G75	13	21	1e-04	0	0.5
G9	G75	13	21	6e-04	0	0.5
G10	G75	13	21	7e-04	0	0.5
G11	G75	13	21	3e-04	0	0.5
G12	G75	13	21	5e-04	0	0.5
G13	G75	13	21	2e-04	0	0.5
G14	G75	13	21	0.0018	0	0.5
G15	G75	13	21	0.0012	0	0.5
G16	G75	13	21	8e-04	0	0.5
G17	G75	13	21	4e-04	0	0.5
G18	G75	13	21	0	0	0.5
G19	G75	13	21	4e-04	0	0.5
G20	G75	13	21	2e-04	0	0.5
G21	G75	13	21	0	0	0.5
G22	G75	13	21	0	0	0.5
G23	G75	13	21	0.0014	0	0.5
G24	G75	13	21	0.0022	0	0.5
G25	G75	13	21	0.0013	0	0.5
G26	G75	13	21	0	0	0.5
G27	G75	13	21	7e-04	0	0.5
G28	G75	13	21	1e-04	0	0.5
G29	G75	13	21	0.002	0	0.5
G30	G75	13	21	0	0	0.5
G31	G75	13	21	0.0032	0	0.5
G32	G75	13	21	0.0017	0	0.5
G33	G75	13	21	0.0013	0	0.5
G34	G75	13	21	0.0054	0	0.5
G35	G75	13	21	0	0	0.5
G36	G75	13	21	2e-04	0	0.5
G37	G75	13	21	3e-04	0	0.5
G38	G75	13	21	0.0019	0	0.5
G39	G75	13	21	0.0013	0	0.5
G40	G75	13	21	5e-04	0	0.5
G41	G75	13	21	0	0	0.5
G42	G75	13	21	2e-04	0	0.5
G43	G75	13	21	4e-04	0	0.5
G44	G75	13	21	0.0032	0	0.5
G45	G75	13	21	0.0049	0	0.5
G46	G75	13	21	0	0	0.5
