Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G8	2	12	0	0	0.5
G2	G8	2	12	0.0023	0	0.5
G3	G8	2	12	0	0	0.5
G4	G8	2	12	0	0	0.5
G5	G8	2	12	0.2015	0	0.5
G6	G8	2	12	0	0	0.5
G7	G8	2	12	5e-04	0	0.5
G8	G8	2	12	1	0.72093	0.5
G9	G8	2	12	3e-04	0	0.5
G10	G8	2	12	0	0	0.5
G11	G8	2	12	0	0	0.5
G12	G8	2	12	0	0	0.5
G13	G8	2	12	2e-04	0	0.5
G14	G8	2	12	0	0	0.5
G15	G8	2	12	0	0	0.5
G16	G8	2	12	0	0	0.5
G17	G8	2	12	0	0	0.5
G18	G8	2	12	0	0	0.5
G19	G8	2	12	0.0021	0	0.5
G20	G8	2	12	0	0	0.5
G21	G8	2	12	0	0	0.5
G22	G8	2	12	3e-04	0	0.5
G23	G8	2	12	0	0	0.5
G24	G8	2	12	1e-04	0	0.5
G25	G8	2	12	0	0	0.5
G26	G8	2	12	2e-04	0	0.5
G27	G8	2	12	2e-04	0	0.5
G28	G8	2	12	0	0	0.5
G29	G8	2	12	6e-04	0	0.5
G30	G8	2	12	0	0	0.5
G31	G8	2	12	0	0	0.5
G32	G8	2	12	0.0014	0	0.5
G33	G8	2	12	0	0	0.5
G34	G8	2	12	6e-04	0	0.5
G35	G8	2	12	0	0	0.5
G36	G8	2	12	0	0	0.5
G37	G8	2	12	3e-04	0	0.5
G38	G8	2	12	0.0018	0	0.5
G39	G8	2	12	0	0	0.5
G40	G8	2	12	1e-04	0	0.5
G41	G8	2	12	0	0	0.5
G42	G8	2	12	6e-04	0	0.5
G43	G8	2	12	0	0	0.5
G44	G8	2	12	0.0036	0	0.5
G45	G8	2	12	2e-04	0	0.5
G46	G8	2	12	0.001	0	0.5
G47	G8	2	12	5e-04	0	0.5
G48	G8	2	12	2e-04	0	0.5
G49	G8	2	12	0	0	0.5
G50	G8	2	12	0	0	0.5
G51	G8	2	12	0	0	0.5
G52	G8	2	12	0	0	0.5
