Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G45	2	7	0	0	0.5
G2	G45	2	7	0	0	0.5
G3	G45	2	7	0	0	0.5
G4	G45	2	7	0	0	0.5
G5	G45	2	7	0	0	0.5
G6	G45	2	7	0	0	0.5
G7	G45	2	7	6e-04	0	0.5
G8	G45	2	7	0	0	0.5
G9	G45	2	7	0	0	0.5
G10	G45	2	7	0.0039	0	0.5
G11	G45	2	7	0	0	0.5
G12	G45	2	7	0	0	0.5
G13	G45	2	7	0	0	0.5
G14	G45	2	7	0	0	0.5
G15	G45	2	7	0	0	0.5
G16	G45	2	7	5e-04	0	0.5
G17	G45	2	7	0	0	0.5
G18	G45	2	7	0	0	0.5
G19	G45	2	7	0	0	0.5
G20	G45	2	7	0	0	0.5
G21	G45	2	7	1e-04	0	0.5
G22	G45	2	7	0	0	0.5
G23	G45	2	7	7e-04	0	0.5
G24	G45	2	7	0	0	0.5
G25	G45	2	7	0	0	0.5
G26	G45	2	7	0	0	0.5
G27	G45	2	7	0	0	0.5
G28	G45	2	7	0	0	0.5
G29	G45	2	7	0	0	0.5
G30	G45	2	7	0	0	0.5
G31	G45	2	7	0	0	0.5
G32	G45	2	7	0	0	0.5
G33	G45	2	7	0	0	0.5
G34	G45	2	7	0	0	0.5
G35	G45	2	7	0	0	0.5
G36	G45	2	7	2e-04	0	0.5
G37	G45	2	7	0	0	0.5
G38	G45	2	7	0	0	0.5
G39	G45	2	7	0	0	0.5
G40	G45	2	7	0	0	0.5
G41	G45	2	7	0	0	0.5
G42	G45	2	7	0	0	0.5
G43	G45	2	7	0.0015	0	0.5
G44	G45	2	7	0	0	0.5
G45	G45	2	7	1	0.70026	0.5
G46	G45	2	7	0	0	0.5
G47	G45	2	7	5e-04	0	0.5
G48	G45	2	7	6e-04	0	0.5
G49	G45	2	7	3e-04	0	0.5
G50	G45	2	7	0	0	0.5
G51	G45	2	7	0	0	0.5
G52	G45	2	7	0	0	0.5
G53	G45	2	7	0	0	0.5
G54	G45	2	7	0	0	0.5
G55	G45	2	7	0	0	0.5
G56	G45	2	7	0	0	0.5
G57	G45	2	7	0	0	0.5
G58	G45	2	7	6e-04	0	0.5
G59	G45	2	7	0.0015	0	0.5
G60	G45	2	7	0.0013	0	0.5
G61	G45	2	7	0	0	0.5
G62	G45	2	7	7e-04	0	0.5
G63	G45	2	7	0	0	0.5
G64	G45	2	7	3e-04	0	0.5
G65	G45	2	7	0	0	0.5
G66	G45	2	7	0	0	0.5
G67	G45	2	7	0.0013	0	0.5
G68	G45	2	7	0	0	0.5
G69	G45	2	7	0	0	0.5
G70	G45	2	7	9e-04	0	0.5
G71	G45	2	7	0	0	0.5
G72	G45	2	7	2e-04	0	0.5
G73	G45	2	7	0	0	0.5
G74	G45	2	7	0.0014	0	0.5
G75	G45	2	7	0	0	0.5
G76	G45	2	7	0.0027	0	0.5
G77	G45	2	7	0	0	0.5
G78	G45	2	7	0	0	0.5
G79	G45	2	7	0	0	0.5
G80	G45	2	7	0	0	0.5
G81	G45	2	7	5e-04	0	0.5
G82	G45	2	7	0	0	0.5
G83	G45	2	7	0	0	0.5
G84	G45	2	7	0	0	0.5
G85	G45	2	7	0	0	0.5
G86	G45	2	7	0	0	0.5
G87	G45	2	7	0	0	0.5
G88	G45	2	7	0	0	0.5
G89	G45	2	7	0.005	0	0.5
G90	G45	2	7	0	0	0.5
G91	G45	2	7	5e-04	0	0.5
G92	G45	2	7	1e-04	0	0.5
G93	G45	2	7	0.0028	0	0.5
G94	G45	2	7	0	0	0.5
G95	G45	2	7	1e-04	0	0.5
G96	G45	2	7	0	0	0.5
G97	G45	2	7	0.0023	0	0.5
G98	G45	2	7	0	0	0.5
G99	G45	2	7	0	0	0.5
G100	G45	2	7	0	0	0.5
G1	G45	8	21	0.0028	0	0.5
G2	G45	8	21	0	0	0.5
G3	G45	8	21	0	0	0.5
G4	G45	8	21	6e-04	0	0.5
G5	G45	8	21	0.0015	0	0.5
G6	G45	8	21	0.001	0	0.5
G7	G45	8	21	0	0	0.5
G8	G45	8	21	0	0	0.5
G9	G45	8	21	0.0016	0	0.5
G10	G45	8	21	0	0	0.5
G11	G45	8	21	0	0	0.5
G12	G45	8	21	0	0	0.5
G13	G45	8	21	1e-04	0	0.5
G14	G45	8	21	0	0	0.5
G15	G45	8	21	0	0	0.5
G16	G45	8	21	0	0	0.5
G17	G45	8	21	0.0011	0	0.5
G18	G45	8	21	0.0013	0	0.5
G19	G45	8	21	0.0029	0	0.5
G20	G45	8	21	0	0	0.5
G21	G45	8	21	8e-04	0	0.5
G22	G45	8	21	0	0	0.5
G23	G45	8	21	0	0	0.5
G24	G45	8	21	0	0	0.5
G25	G45	8	21	0	0	0.5
G26	G45	8	21	3e-04	0	0.5
G27	G45	8	21	0	0	0.5
G28	G45	8	21	0.003	0	0.5
G29	G45	8	21	0.0054	0	0.5
G30	G45	8	21	0	0	0.5
G31	G45	8	21	0	0	0.5
G32	G45	8	21	0	0	0.5
G33	G45	8	21	0	0	0.5
G34	G45	8	21	0	0	0.5
G35	G45	8	21	0	0	0.5
G36	G45	8	21	0	0	0.5
G37	G45	8	21	9e-04	0	0.5
G38	G45	8	21	0.0038	0	0.5
G39	G45	8	21	0	0	0.5
G40	G45	8	21	0.0102	0	0.5
G41	G45	8	21	0.0025	0	0.5
G42	G45	8	21	0	0	0.5
G43	G45	8	21	0	0	0.5
G44	G45	8	21	0.0012	0	0.5
G45	G45	8	21	0.0045	0	0.5
G46	G45	8	21	0	0	0.5
G47	G45	8	21	0	0	0.5
G48	G45	8	21	6e-04	0	0.5
G49	G45	8	21	0.0015	0	0.5
G50	G45	8	21	3e-04	0	0.5
G51	G45	8	21	0	0	0.5
G52	G45	8	21	0	0	0.5
G53	G45	8	21	6e-04	0	0.5
G54	G45	8	21	0.0127	0	0.5
G55	G45	8	21	0	0	0.5
G56	G45	8	21	6e-04	0	0.5
G57	G45	8	21	0	0	0.5
G58	G45	8	21	0	0	0.5
G59	G45	8	21	0.0116	0	0.5
G60	G45	8	21	0.048	0	0.5
G61	G45	8	21	1e-04	0	0.5
G62	G45	8	21	0	0	0.5
G63	G45	8	21	0	0	0.5
G64	G45	8	21	3e-04	0	0.5
G65	G45	8	21	0	0	0.5
G66	G45	8	21	0	0	0.5
G67	G45	8	21	0	0	0.5
G68	G45	8	21	0	0	0.5
G69	G45	8	21	0	0	0.5
G70	G45	8	21	0	0	0.5
G71	G45	8	21	0	0	0.5
G72	G45	8	21	0	0	0.5
G73	G45	8	21	0	0	0.5
G74	G45	8	21	0	0	0.5
G75	G45	8	21	0	0	0.5
G76	G45	8	21	0	0	0.5
G77	G45	8	21	0	0	0.5
G78	G45	8	21	0	0	0.5
G79	G45	8	21	0	0	0.5
G80	G45	8	21	0	0	0.5
G81	G45	8	21	0	0	0.5
G82	G45	8	21	0.9738	-0.08951	0.5
G83	G45	8	21	6e-04	0	0.5
G84	G45	8	21	0	0	0.5
G85	G45	8	21	3e-04	0	0.5
G86	G45	8	21	0	0	0.5
G87	G45	8	21	0.001	0	0.5
G88	G45	8	21	0	0	0.5
G89	G45	8	21	0	0	0.5
G90	G45	8	21	0	0	0.5
G91	G45	8	21	0.0125	0	0.5
G92	G45	8	21	0	0	0.5
G93	G45	8	21	0	0	0.5
G94	G45	8	21	0	0	0.5
G95	G45	8	21	0	0	0.5
G96	G45	8	21	0	0	0.5
G97	G45	8	21	8e-04	0	0.5
G98	G45	8	21	0	0	0.5
G99	G45	8	21	2e-04	0	0.5
G100	G45	8	21	0.0045	0	0.5
