Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G2	2	12	1	0.10611	0.5
G2	G2	2	12	1	0.71367	0.5
G3	G2	2	12	0	0	0.5
G4	G2	2	12	0	0	0.5
G5	G2	2	12	0	0	0.5
G6	G2	2	12	0	0	0.5
G7	G2	2	12	0	0	0.5
G8	G2	2	12	0.0022	0	0.5
G9	G2	2	12	0.0017	0	0.5
G10	G2	2	12	8e-04	0	0.5
G11	G2	2	12	0	0	0.5
G12	G2	2	12	0	0	0.5
G13	G2	2	12	0.0059	0	0.5
G14	G2	2	12	0.0015	0	0.5
G15	G2	2	12	1e-04	0	0.5
G16	G2	2	12	0	0	0.5
G17	G2	2	12	0	0	0.5
G18	G2	2	12	1e-04	0	0.5
G19	G2	2	12	0	0	0.5
G20	G2	2	12	3e-04	0	0.5
G21	G2	2	12	0	0	0.5
G22	G2	2	12	0	0	0.5
G23	G2	2	12	0.0015	0	0.5
G24	G2	2	12	0	0	0.5
G25	G2	2	12	4e-04	0	0.5
G26	G2	2	12	0	0	0.5
G27	G2	2	12	0.0016	0	0.5
G28	G2	2	12	0	0	0.5
G29	G2	2	12	0	0	0.5
G30	G2	2	12	0	0	0.5
G31	G2	2	12	0	0	0.5
G32	G2	2	12	1e-04	0	0.5
G33	G2	2	12	0	0	0.5
G34	G2	2	12	0	0	0.5
G35	G2	2	12	0	0	0.5
G36	G2	2	12	7e-04	0	0.5
G37	G2	2	12	1e-04	0	0.5
G38	G2	2	12	0	0	0.5
G39	G2	2	12	0	0	0.5
G40	G2	2	12	0	0	0.5
G41	G2	2	12	5e-04	0	0.5
G42	G2	2	12	0.0016	0	0.5
G43	G2	2	12	0	0	0.5
G44	G2	2	12	0	0	0.5
G45	G2	2	12	0	0	0.5
G46	G2	2	12	0	0	0.5
G47	G2	2	12	0.002	0	0.5
G48	G2	2	12	0	0	0.5
G49	G2	2	12	0	0	0.5
G50	G2	2	12	0	0	0.5
G51	G2	2	12	0	0	0.5
G52	G2	2	12	0	0	0.5
G53	G2	2	12	0	0	0.5
G54	G2	2	12	0	0	0.5
G55	G2	2	12	0	0	0.5
G56	G2	2	12	0.0032	0	0.5
G57	G2	2	12	0.0195	0	0.5
G58	G2	2	12	0	0	0.5
G59	G2	2	12	0	0	0.5
G60	G2	2	12	0	0	0.5
G61	G2	2	12	0.001	0	0.5
G62	G2	2	12	0	0	0.5
G63	G2	2	12	0	0	0.5
G64	G2	2	12	0	0	0.5
G65	G2	2	12	0	0	0.5
G66	G2	2	12	0	0	0.5
G67	G2	2	12	0	0	0.5
G68	G2	2	12	0	0	0.5
G69	G2	2	12	0	0	0.5
G70	G2	2	12	0	0	0.5
G71	G2	2	12	0.0013	0	0.5
G72	G2	2	12	0	0	0.5
G73	G2	2	12	0.0022	0	0.5
G74	G2	2	12	0	0	0.5
G75	G2	2	12	0	0	0.5
G76	G2	2	12	0	0	0.5
G77	G2	2	12	0	0	0.5
G78	G2	2	12	0	0	0.5
G79	G2	2	12	0.0011	0	0.5
G80	G2	2	12	0.0031	0	0.5
G81	G2	2	12	0	0	0.5
G82	G2	2	12	0	0	0.5
G83	G2	2	12	0.004	0	0.5
G84	G2	2	12	0.0101	0	0.5
G85	G2	2	12	3e-04	0	0.5
G86	G2	2	12	7e-04	0	0.5
G87	G2	2	12	0	0	0.5
G88	G2	2	12	0.0074	0	0.5
G89	G2	2	12	0	0	0.5
G90	G2	2	12	0	0	0.5
G91	G2	2	12	0	0	0.5
G92	G2	2	12	8e-04	0	0.5
G93	G2	2	12	0	0	0.5
G94	G2	2	12	0	0	0.5
G95	G2	2	12	0.002	0	0.5
G96	G2	2	12	0	0	0.5
G97	G2	2	12	1e-04	0	0.5
G98	G2	2	12	0	0	0.5
G99	G2	2	12	0	0	0.5
G100	G2	2	12	0	0	0.5
G1	G2	13	21	0	0	0.5
G2	G2	13	21	0	0	0.5
G3	G2	13	21	0	0	0.5
G4	G2	13	21	0	0	0.5
G5	G2	13	21	1e-04	0	0.5
G6	G2	13	21	3e-04	0	0.5
G7	G2	13	21	0	0	0.5
G8	G2	13	21	0	0	0.5
G9	G2	13	21	0	0	0.5
G10	G2	13	21	3e-04	0	0.5
G11	G2	13	21	0	0	0.5
G12	G2	13	21	0	0	0.5
G13	G2	13	21	0	0	0.5
G14	G2	13	21	0	0	0.5
G15	G2	13	21	0	0	0.5
G16	G2	13	21	0	0	0.5
G17	G2	13	21	0	0	0.5
G18	G2	13	21	0	0	0.5
G19	G2	13	21	0	0	0.5
G20	G2	13	21	0	0	0.5
G21	G2	13	21	0	0	0.5
G22	G2	13	21	1e-04	0	0.5
G23	G2	13	21	0	0	0.5
G24	G2	13	21	0	0	0.5
G25	G2	13	21	0	0	0.5
G26	G2	13	21	0	0	0.5
G27	G2	13	21	0	0	0.5
G28	G2	13	21	0	0	0.5
G29	G2	13	21	0	0	0.5
G30	G2	13	21	0	0	0.5
G31	G2	13	21	0	0	0.5
G32	G2	13	21	0	0	0.5
G33	G2	13	21	0.0012	0	0.5
G34	G2	13	21	0	0	0.5
G35	G2	13	21	6e-04	0	0.5
G36	G2	13	21	0	0	0.5
G37	G2	13	21	0	0	0.5
G38	G2	13	21	0	0	0.5
G39	G2	13	21	0	0	0.5
G40	G2	13	21	0	0	0.5
G41	G2	13	21	0	0	0.5
G42	G2	13	21	5e-04	0	0.5
G43	G2	13	21	0	0	0.5
G44	G2	13	21	0	0	0.5
G45	G2	13	21	0	0	0.5
G46	G2	13	21	0	0	0.5
G47	G2	13	21	0	0	0.5
G48	G2	13	21	0	0	0.5
G49	G2	13	21	1e-04	0	0.5
G50	G2	13	21	1e-04	0	0.5
G51	G2	13	21	0	0	0.5
G52	G2	13	21	0	0	0.5
G53	G2	13	21	6e-04	0	0.5
G54	G2	13	21	0	0	0.5
G55	G2	13	21	0	0	0.5
G56	G2	13	21	0	0	0.5
G57	G2	13	21	0	0	0.5
G58	G2	13	21	0	0	0.5
G59	G2	13	21	0	0	0.5
G60	G2	13	21	4e-04	0	0.5
G61	G2	13	21	0	0	0.5
G62	G2	13	21	0	0	0.5
G63	G2	13	21	0	0	0.5
G64	G2	13	21	0	0	0.5
G65	G2	13	21	0	0	0.5
G66	G2	13	21	0	0	0.5
G67	G2	13	21	0	0	0.5
G68	G2	13	21	0	0	0.5
G69	G2	13	21	4e-04	0	0.5
G70	G2	13	21	0	0	0.5
G71	G2	13	21	0	0	0.5
G72	G2	13	21	0	0	0.5
G73	G2	13	21	0	0	0.5
G74	G2	13	21	0	0	0.5
G75	G2	13	21	1e-04	0	0.5
G76	G2	13	21	0	0	0.5
G77	G2	13	21	0	0	0.5
G78	G2	13	21	0	0	0.5
G79	G2	13	21	0	0	0.5
G80	G2	13	21	0	0	0.5
G81	G2	13	21	0	0	0.5
G82	G2	13	21	0	0	0.5
G83	G2	13	21	0	0	0.5
G84	G2	13	21	0	0	0.5
G85	G2	13	21	0	0	0.5
G86	G2	13	21	0	0	0.5
G87	G2	13	21	4e-04	0	0.5
G88	G2	13	21	0	0	0.5
G89	G2	13	21	0	0	0.5
G90	G2	13	21	0	0	0.5
G91	G2	13	21	0	0	0.5
G92	G2	13	21	0	0	0.5
G93	G2	13	21	0	0	0.5
G94	G2	13	21	0	0	0.5
G95	G2	13	21	0.0014	0	0.5
G96	G2	13	21	5e-04	0	0.5
G97	G2	13	21	0	0	0.5
G98	G2	13	21	0	0	0.5
G99	G2	13	21	1e-04	0	0.5
G100	G2	13	21	0	0	0.5
