Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G59	2	21	0	0	0.5
G2	G59	2	21	0.0012	0	0.5
G3	G59	2	21	0.0038	0	0.5
G4	G59	2	21	0.0012	0	0.5
G5	G59	2	21	9e-04	0	0.5
G6	G59	2	21	0.0013	0	0.5
G7	G59	2	21	0.0054	0	0.5
G8	G59	2	21	0.0289	0	0.5
G9	G59	2	21	0	0	0.5
G10	G59	2	21	5e-04	0	0.5
G11	G59	2	21	0.0017	0	0.5
G12	G59	2	21	0.0246	0	0.5
G13	G59	2	21	0.0016	0	0.5
G14	G59	2	21	0.0257	0	0.5
G15	G59	2	21	0	0	0.5
G16	G59	2	21	7e-04	0	0.5
G17	G59	2	21	3e-04	0	0.5
G18	G59	2	21	0	0	0.5
G19	G59	2	21	0.0053	0	0.5
G20	G59	2	21	0.0018	0	0.5
G21	G59	2	21	0.0028	0	0.5
G22	G59	2	21	3e-04	0	0.5
G23	G59	2	21	0.0012	0	0.5
G24	G59	2	21	0.019	0	0.5
G25	G59	2	21	0.0024	0	0.5
G26	G59	2	21	0.0016	0	0.5
G27	G59	2	21	0.3715	0	0.5
G28	G59	2	21	0.0028	0	0.5
G29	G59	2	21	0	0	0.5
G30	G59	2	21	0.0132	0	0.5
G31	G59	2	21	0.0035	0	0.5
G32	G59	2	21	0.0017	0	0.5
G33	G59	2	21	0	0	0.5
G34	G59	2	21	7e-04	0	0.5
G35	G59	2	21	0.0043	0	0.5
G36	G59	2	21	0.0011	0	0.5
G37	G59	2	21	9e-04	0	0.5
G38	G59	2	21	9e-04	0	0.5
G39	G59	2	21	0.0022	0	0.5
G40	G59	2	21	0.0022	0	0.5
G41	G59	2	21	5e-04	0	0.5
G42	G59	2	21	0	0	0.5
G43	G59	2	21	0.0012	0	0.5
G44	G59	2	21	1e-04	0	0.5
G45	G59	2	21	0.0015	0	0.5
G46	G59	2	21	0.0018	0	0.5
G47	G59	2	21	0.002	0	0.5
G48	G59	2	21	0.2932	0	0.5
G49	G59	2	21	0.6969	-0.06862	0.5
G50	G59	2	21	0.0031	0	0.5
G51	G59	2	21	0.002	0	0.5
G52	G59	2	21	7e-04	0	0.5
G53	G59	2	21	1e-04	0	0.5
G54	G59	2	21	1	-0.08859	0.5
G55	G59	2	21	0	0	0.5
G56	G59	2	21	0	0	0.5
G57	G59	2	21	5e-04	0	0.5
G58	G59	2	21	2e-04	0	0.5
G59	G59	2	21	1	0.48537	0.5
G60	G59	2	21	0.002	0	0.5
G61	G59	2	21	7e-04	0	0.5
G62	G59	2	21	0.0032	0	0.5
G63	G59	2	21	9e-04	0	0.5
G64	G59	2	21	1	-0.16048	0.5
G65	G59	2	21	0.0038	0	0.5
G66	G59	2	21	0.8508	0.08199	0.5
G67	G59	2	21	3e-04	0	0.5
G68	G59	2	21	3e-04	0	0.5
G69	G59	2	21	0.0034	0	0.5
G70	G59	2	21	4e-04	0	0.5
G71	G59	2	21	0.0019	0	0.5
G72	G59	2	21	0.0027	0	0.5
G73	G59	2	21	0.0015	0	0.5
G74	G59	2	21	0.0011	0	0.5
G75	G59	2	21	5e-04	0	0.5
G76	G59	2	21	9e-04	0	0.5
G77	G59	2	21	0.0013	0	0.5
G78	G59	2	21	3e-04	0	0.5
G79	G59	2	21	0.0013	0	0.5
G80	G59	2	21	0.0017	0	0.5
G81	G59	2	21	0.0011	0	0.5
G82	G59	2	21	0	0	0.5
G83	G59	2	21	0.0011	0	0.5
G84	G59	2	21	5e-04	0	0.5
G85	G59	2	21	0.0028	0	0.5
G86	G59	2	21	0.0165	0	0.5
G87	G59	2	21	2e-04	0	0.5
G88	G59	2	21	1e-04	0	0.5
G89	G59	2	21	9e-04	0	0.5
G90	G59	2	21	0.038	0	0.5
G91	G59	2	21	0.0053	0	0.5
G92	G59	2	21	1	-0.12073	0.5
G93	G59	2	21	0.0013	0	0.5
G94	G59	2	21	5e-04	0	0.5
G95	G59	2	21	6e-04	0	0.5
G96	G59	2	21	0.0022	0	0.5
G97	G59	2	21	0	0	0.5
G98	G59	2	21	4e-04	0	0.5
G99	G59	2	21	0.0047	0	0.5
G100	G59	2	21	0.0024	0	0.5
