Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G9	2	8	0	0	0.5
G2	G9	2	8	0	0	0.5
G3	G9	2	8	8e-04	0	0.5
G4	G9	2	8	1e-04	0	0.5
G5	G9	2	8	0	0	0.5
G6	G9	2	8	3e-04	0	0.5
G7	G9	2	8	0	0	0.5
G8	G9	2	8	0	0	0.5
G9	G9	2	8	1	0.7116	0.5
G10	G9	2	8	0	0	0.5
G11	G9	2	8	0	0	0.5
G12	G9	2	8	0	0	0.5
G13	G9	2	8	0	0	0.5
G14	G9	2	8	0	0	0.5
G15	G9	2	8	0.0013	0	0.5
G16	G9	2	8	1e-04	0	0.5
G17	G9	2	8	0	0	0.5
G18	G9	2	8	0	0	0.5
G19	G9	2	8	0.001	0	0.5
G20	G9	2	8	0	0	0.5
G21	G9	2	8	3e-04	0	0.5
G22	G9	2	8	0.0011	0	0.5
G23	G9	2	8	4e-04	0	0.5
G24	G9	2	8	0	0	0.5
G25	G9	2	8	0	0	0.5
G26	G9	2	8	0.0016	0	0.5
G27	G9	2	8	0	0	0.5
G28	G9	2	8	0	0	0.5
G29	G9	2	8	0	0	0.5
G30	G9	2	8	0.0016	0	0.5
G31	G9	2	8	0	0	0.5
G32	G9	2	8	0	0	0.5
G33	G9	2	8	0	0	0.5
G34	G9	2	8	0	0	0.5
G35	G9	2	8	0.0011	0	0.5
G36	G9	2	8	0	0	0.5
G37	G9	2	8	0	0	0.5
G38	G9	2	8	0.0014	0	0.5
G39	G9	2	8	2e-04	0	0.5
G40	G9	2	8	9e-04	0	0.5
G41	G9	2	8	0	0	0.5
G42	G9	2	8	0	0	0.5
G43	G9	2	8	0	0	0.5
G44	G9	2	8	0	0	0.5
G45	G9	2	8	5e-04	0	0.5
G46	G9	2	8	0	0	0.5
G47	G9	2	8	0	0	0.5
G48	G9	2	8	0	0	0.5
G49	G9	2	8	0.0016	0	0.5
G50	G9	2	8	0	0	0.5
G51	G9	2	8	1e-04	0	0.5
G52	G9	2	8	0	0	0.5
G53	G9	2	8	0	0	0.5
G54	G9	2	8	0	0	0.5
G55	G9	2	8	0	0	0.5
G56	G9	2	8	0.001	0	0.5
G57	G9	2	8	0	0	0.5
G58	G9	2	8	0.002	0	0.5
G59	G9	2	8	0	0	0.5
G60	G9	2	8	0	0	0.5
G61	G9	2	8	8e-04	0	0.5
G62	G9	2	8	0	0	0.5
G63	G9	2	8	8e-04	0	0.5
G64	G9	2	8	0.0023	0	0.5
G65	G9	2	8	0	0	0.5
G66	G9	2	8	0	0	0.5
G67	G9	2	8	0	0	0.5
