Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G57	2	8	0	0	0.5
G2	G57	2	8	0	0	0.5
G3	G57	2	8	7e-04	0	0.5
G4	G57	2	8	4e-04	0	0.5
G5	G57	2	8	0	0	0.5
G6	G57	2	8	0	0	0.5
G7	G57	2	8	0.0012	0	0.5
G8	G57	2	8	0.0026	0	0.5
G9	G57	2	8	0	0	0.5
G10	G57	2	8	3e-04	0	0.5
G11	G57	2	8	0.0029	0	0.5
G12	G57	2	8	5e-04	0	0.5
G13	G57	2	8	0	0	0.5
G14	G57	2	8	0	0	0.5
G15	G57	2	8	1e-04	0	0.5
G16	G57	2	8	0	0	0.5
G17	G57	2	8	0.0018	0	0.5
G18	G57	2	8	8e-04	0	0.5
G19	G57	2	8	0.001	0	0.5
G20	G57	2	8	2e-04	0	0.5
G21	G57	2	8	0	0	0.5
G22	G57	2	8	0.001	0	0.5
G23	G57	2	8	0	0	0.5
G24	G57	2	8	0	0	0.5
G25	G57	2	8	0	0	0.5
G26	G57	2	8	1e-04	0	0.5
G27	G57	2	8	0	0	0.5
G28	G57	2	8	0	0	0.5
G29	G57	2	8	0	0	0.5
G30	G57	2	8	5e-04	0	0.5
G31	G57	2	8	4e-04	0	0.5
G32	G57	2	8	0	0	0.5
G33	G57	2	8	0	0	0.5
G34	G57	2	8	3e-04	0	0.5
G35	G57	2	8	6e-04	0	0.5
G36	G57	2	8	0	0	0.5
G37	G57	2	8	0	0	0.5
G38	G57	2	8	0.0011	0	0.5
G39	G57	2	8	0	0	0.5
G40	G57	2	8	8e-04	0	0.5
G41	G57	2	8	1e-04	0	0.5
G42	G57	2	8	0	0	0.5
G43	G57	2	8	0	0	0.5
G44	G57	2	8	0	0	0.5
G45	G57	2	8	0	0	0.5
G46	G57	2	8	0	0	0.5
G47	G57	2	8	5e-04	0	0.5
G48	G57	2	8	0	0	0.5
G49	G57	2	8	3e-04	0	0.5
G50	G57	2	8	0	0	0.5
G51	G57	2	8	0	0	0.5
G52	G57	2	8	0	0	0.5
G53	G57	2	8	0	0	0.5
G54	G57	2	8	0.001	0	0.5
G55	G57	2	8	2e-04	0	0.5
G56	G57	2	8	0	0	0.5
G57	G57	2	8	1	0.69097	0.5
G58	G57	2	8	0	0	0.5
G59	G57	2	8	1e-04	0	0.5
G60	G57	2	8	9e-04	0	0.5
G61	G57	2	8	1e-04	0	0.5
G62	G57	2	8	3e-04	0	0.5
G63	G57	2	8	0.001	0	0.5
G64	G57	2	8	0	0	0.5
G65	G57	2	8	2e-04	0	0.5
G66	G57	2	8	0	0	0.5
G67	G57	2	8	0.001	0	0.5
G68	G57	2	8	0	0	0.5
G69	G57	2	8	0	0	0.5
G70	G57	2	8	5e-04	0	0.5
G71	G57	2	8	0	0	0.5
G72	G57	2	8	0	0	0.5
G73	G57	2	8	3e-04	0	0.5
G74	G57	2	8	0	0	0.5
G75	G57	2	8	0	0	0.5
G76	G57	2	8	0.0032	0	0.5
G77	G57	2	8	0	0	0.5
G78	G57	2	8	2e-04	0	0.5
G79	G57	2	8	0	0	0.5
G80	G57	2	8	1e-04	0	0.5
G81	G57	2	8	0	0	0.5
G82	G57	2	8	5e-04	0	0.5
G83	G57	2	8	0	0	0.5
G84	G57	2	8	0	0	0.5
G85	G57	2	8	1e-04	0	0.5
G86	G57	2	8	0	0	0.5
G87	G57	2	8	0	0	0.5
G88	G57	2	8	0	0	0.5
G89	G57	2	8	0	0	0.5
G90	G57	2	8	0	0	0.5
G91	G57	2	8	0	0	0.5
G92	G57	2	8	2e-04	0	0.5
G93	G57	2	8	0	0	0.5
G94	G57	2	8	0	0	0.5
G95	G57	2	8	0	0	0.5
G96	G57	2	8	0	0	0.5
G97	G57	2	8	0	0	0.5
G98	G57	2	8	5e-04	0	0.5
G99	G57	2	8	0.0011	0	0.5
G100	G57	2	8	0	0	0.5
G1	G57	9	21	0.0018	0	0.5
G2	G57	9	21	0.0951	0	0.5
G3	G57	9	21	0	0	0.5
G4	G57	9	21	0	0	0.5
G5	G57	9	21	7e-04	0	0.5
G6	G57	9	21	0	0	0.5
G7	G57	9	21	0	0	0.5
G8	G57	9	21	0	0	0.5
G9	G57	9	21	0	0	0.5
G10	G57	9	21	2e-04	0	0.5
G11	G57	9	21	0	0	0.5
G12	G57	9	21	2e-04	0	0.5
G13	G57	9	21	0	0	0.5
G14	G57	9	21	0.0017	0	0.5
G15	G57	9	21	0.0018	0	0.5
G16	G57	9	21	0	0	0.5
G17	G57	9	21	7e-04	0	0.5
G18	G57	9	21	1e-04	0	0.5
G19	G57	9	21	0	0	0.5
G20	G57	9	21	0	0	0.5
G21	G57	9	21	0	0	0.5
G22	G57	9	21	0.001	0	0.5
G23	G57	9	21	0	0	0.5
G24	G57	9	21	0	0	0.5
G25	G57	9	21	0	0	0.5
G26	G57	9	21	0	0	0.5
G27	G57	9	21	0	0	0.5
G28	G57	9	21	4e-04	0	0.5
G29	G57	9	21	0	0	0.5
G30	G57	9	21	0	0	0.5
G31	G57	9	21	0	0	0.5
G32	G57	9	21	0	0	0.5
G33	G57	9	21	0	0	0.5
G34	G57	9	21	0	0	0.5
G35	G57	9	21	3e-04	0	0.5
G36	G57	9	21	0	0	0.5
G37	G57	9	21	0	0	0.5
G38	G57	9	21	0	0	0.5
G39	G57	9	21	1e-04	0	0.5
G40	G57	9	21	0	0	0.5
G41	G57	9	21	0	0	0.5
G42	G57	9	21	0	0	0.5
G43	G57	9	21	0	0	0.5
G44	G57	9	21	0	0	0.5
G45	G57	9	21	2e-04	0	0.5
