Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G25	2	21	9e-04	0	0.5
G2	G25	2	21	0.0026	0	0.5
G3	G25	2	21	0	0	0.5
G4	G25	2	21	0.0454	0	0.5
G5	G25	2	21	0.0011	0	0.5
G6	G25	2	21	0	0	0.5
G7	G25	2	21	7e-04	0	0.5
G8	G25	2	21	3e-04	0	0.5
G9	G25	2	21	2e-04	0	0.5
G10	G25	2	21	0.002	0	0.5
G11	G25	2	21	0.0022	0	0.5
G12	G25	2	21	0.3067	0	0.5
G13	G25	2	21	0.0031	0	0.5
G14	G25	2	21	0	0	0.5
G15	G25	2	21	0.0047	0	0.5
G16	G25	2	21	4e-04	0	0.5
G17	G25	2	21	0.001	0	0.5
G18	G25	2	21	0	0	0.5
G19	G25	2	21	0	0	0.5
G20	G25	2	21	1	0.10793	0.5
G21	G25	2	21	0.0039	0	0.5
G22	G25	2	21	0	0	0.5
G23	G25	2	21	3e-04	0	0.5
G24	G25	2	21	1	0.13341	0.5
G25	G25	2	21	1	0.65425	0.5
G26	G25	2	21	0	0	0.5
G27	G25	2	21	0.0044	0	0.5
G28	G25	2	21	0.0014	0	0.5
G29	G25	2	21	0	0	0.5
G30	G25	2	21	0.0028	0	0.5
G31	G25	2	21	0.0044	0	0.5
G32	G25	2	21	1e-04	0	0.5
G33	G25	2	21	9e-04	0	0.5
G34	G25	2	21	0	0	0.5
G35	G25	2	21	2e-04	0	0.5
G36	G25	2	21	3e-04	0	0.5
G37	G25	2	21	9e-04	0	0.5
G38	G25	2	21	0	0	0.5
G39	G25	2	21	0.0034	0	0.5
G40	G25	2	21	0.0018	0	0.5
G41	G25	2	21	7e-04	0	0.5
G42	G25	2	21	0	0	0.5
G43	G25	2	21	0.0015	0	0.5
G44	G25	2	21	3e-04	0	0.5
G45	G25	2	21	8e-04	0	0.5
G46	G25	2	21	4e-04	0	0.5
G47	G25	2	21	0	0	0.5
G48	G25	2	21	9e-04	0	0.5
G49	G25	2	21	5e-04	0	0.5
G50	G25	2	21	0.0013	0	0.5
G51	G25	2	21	0.0013	0	0.5
G52	G25	2	21	0	0	0.5
G53	G25	2	21	2e-04	0	0.5
G54	G25	2	21	0	0	0.5
G55	G25	2	21	1e-04	0	0.5
G56	G25	2	21	3e-04	0	0.5
G57	G25	2	21	0	0	0.5
G58	G25	2	21	0	0	0.5
G59	G25	2	21	1e-04	0	0.5
G60	G25	2	21	0.0043	0	0.5
G61	G25	2	21	0.0011	0	0.5
G62	G25	2	21	0	0	0.5
G63	G25	2	21	2e-04	0	0.5
G64	G25	2	21	1e-04	0	0.5
G65	G25	2	21	0.001	0	0.5
G66	G25	2	21	0.0064	0	0.5
G67	G25	2	21	0.0032	0	0.5
G68	G25	2	21	0	0	0.5
G69	G25	2	21	8e-04	0	0.5
G70	G25	2	21	0	0	0.5
G71	G25	2	21	0	0	0.5
G72	G25	2	21	1e-04	0	0.5
G73	G25	2	21	0.0029	0	0.5
G74	G25	2	21	0.003	0	0.5
G75	G25	2	21	2e-04	0	0.5
G76	G25	2	21	5e-04	0	0.5
G77	G25	2	21	0.0022	0	0.5
G78	G25	2	21	0.0105	0	0.5
G79	G25	2	21	0	0	0.5
G80	G25	2	21	0.0053	0	0.5
G81	G25	2	21	0.0011	0	0.5
G82	G25	2	21	2e-04	0	0.5
G83	G25	2	21	1e-04	0	0.5
G84	G25	2	21	0.0041	0	0.5
G85	G25	2	21	0.0966	0	0.5
G86	G25	2	21	0	0	0.5
G87	G25	2	21	0.0014	0	0.5
G88	G25	2	21	4e-04	0	0.5
G89	G25	2	21	2e-04	0	0.5
G90	G25	2	21	0.0458	0	0.5
G91	G25	2	21	4e-04	0	0.5
G92	G25	2	21	1e-04	0	0.5
G93	G25	2	21	0.0015	0	0.5
G94	G25	2	21	7e-04	0	0.5
G95	G25	2	21	0	0	0.5
G96	G25	2	21	0	0	0.5
G97	G25	2	21	0.0037	0	0.5
G98	G25	2	21	0.0022	0	0.5
G99	G25	2	21	0	0	0.5
G100	G25	2	21	0.0012	0	0.5
