Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G65	2	21	0.0087	0	0.5
G2	G65	2	21	0.0052	0	0.5
G3	G65	2	21	0.0031	0	0.5
G4	G65	2	21	0.7719	0.08685	0.5
G5	G65	2	21	0.0058	0	0.5
G6	G65	2	21	0.0033	0	0.5
G7	G65	2	21	0.0439	0	0.5
G8	G65	2	21	0.004	0	0.5
G9	G65	2	21	0.003	0	0.5
G10	G65	2	21	0.0029	0	0.5
G11	G65	2	21	0.0072	0	0.5
G12	G65	2	21	0.0021	0	0.5
G13	G65	2	21	0.0047	0	0.5
G14	G65	2	21	0.006	0	0.5
G15	G65	2	21	0.0123	0	0.5
G16	G65	2	21	0.0022	0	0.5
G17	G65	2	21	0.0153	0	0.5
G18	G65	2	21	4e-04	0	0.5
G19	G65	2	21	0.0103	0	0.5
G20	G65	2	21	0.0012	0	0.5
G21	G65	2	21	6e-04	0	0.5
G22	G65	2	21	0.0233	0	0.5
G23	G65	2	21	0.0046	0	0.5
G24	G65	2	21	0.0078	0	0.5
G25	G65	2	21	0.0057	0	0.5
G26	G65	2	21	0.0025	0	0.5
G27	G65	2	21	0.0021	0	0.5
G28	G65	2	21	0.0144	0	0.5
G29	G65	2	21	0.0018	0	0.5
G30	G65	2	21	0.0021	0	0.5
G31	G65	2	21	0.01	0	0.5
G32	G65	2	21	0.0019	0	0.5
G33	G65	2	21	0.0074	0	0.5
G34	G65	2	21	0.0927	0	0.5
G35	G65	2	21	0.0019	0	0.5
G36	G65	2	21	0.0016	0	0.5
G37	G65	2	21	9e-04	0	0.5
G38	G65	2	21	0.0063	0	0.5
G39	G65	2	21	0.0022	0	0.5
G40	G65	2	21	0.0285	0	0.5
G41	G65	2	21	0.005	0	0.5
G42	G65	2	21	0.0054	0	0.5
G43	G65	2	21	0.0027	0	0.5
G44	G65	2	21	0.0433	0	0.5
G45	G65	2	21	0.01	0	0.5
G46	G65	2	21	0.0593	0	0.5
G47	G65	2	21	0.0054	0	0.5
G48	G65	2	21	0.0081	0	0.5
G49	G65	2	21	0.004	0	0.5
G50	G65	2	21	0.0058	0	0.5
G51	G65	2	21	0.0026	0	0.5
G52	G65	2	21	0.0034	0	0.5
G53	G65	2	21	0.0068	0	0.5
G54	G65	2	21	0.1284	0	0.5
G55	G65	2	21	0.0095	0	0.5
G56	G65	2	21	0.143	0	0.5
G57	G65	2	21	0.0051	0	0.5
G58	G65	2	21	0.0017	0	0.5
G59	G65	2	21	0.0127	0	0.5
G60	G65	2	21	0.0041	0	0.5
G61	G65	2	21	0.0025	0	0.5
G62	G65	2	21	0.004	0	0.5
G63	G65	2	21	0.0064	0	0.5
G64	G65	2	21	0.0298	0	0.5
G65	G65	2	21	1	0.72483	0.5
G66	G65	2	21	0.0024	0	0.5
G67	G65	2	21	0.0011	0	0.5
G68	G65	2	21	0.0044	0	0.5
G69	G65	2	21	0.0028	0	0.5
G70	G65	2	21	1	0.11703	0.5
G71	G65	2	21	0.0253	0	0.5
G72	G65	2	21	0.1055	0	0.5
G73	G65	2	21	0.0057	0	0.5
G74	G65	2	21	0.0051	0	0.5
G75	G65	2	21	0.8985	-0.08463	0.5
G76	G65	2	21	0.0012	0	0.5
G77	G65	2	21	0.3721	0	0.5
G78	G65	2	21	0	0	0.5
G79	G65	2	21	0.0324	0	0.5
G80	G65	2	21	0.0037	0	0.5
G81	G65	2	21	0.0102	0	0.5
G82	G65	2	21	0.0469	0	0.5
G83	G65	2	21	0.2565	0	0.5
G84	G65	2	21	0.0019	0	0.5
G85	G65	2	21	0.0039	0	0.5
G86	G65	2	21	0.0046	0	0.5
G87	G65	2	21	0.007	0	0.5
G88	G65	2	21	0.0036	0	0.5
G89	G65	2	21	0.0043	0	0.5
G90	G65	2	21	1	-0.13088	0.5
G91	G65	2	21	0.0075	0	0.5
G92	G65	2	21	0.1536	0	0.5
G93	G65	2	21	0.0021	0	0.5
G94	G65	2	21	0.0047	0	0.5
G95	G65	2	21	0.0024	0	0.5
G96	G65	2	21	0.0012	0	0.5
G97	G65	2	21	0.0334	0	0.5
G98	G65	2	21	0.0257	0	0.5
G99	G65	2	21	0.2201	0	0.5
G100	G65	2	21	0.0064	0	0.5
