Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G40	2	11	0.0015	0	0.5
G2	G40	2	11	0	0	0.5
G3	G40	2	11	0	0	0.5
G4	G40	2	11	0	0	0.5
G5	G40	2	11	9e-04	0	0.5
G6	G40	2	11	0	0	0.5
G7	G40	2	11	0	0	0.5
G8	G40	2	11	0	0	0.5
G9	G40	2	11	0	0	0.5
G10	G40	2	11	0	0	0.5
G11	G40	2	11	0	0	0.5
G12	G40	2	11	0	0	0.5
G13	G40	2	11	0	0	0.5
G14	G40	2	11	0	0	0.5
G15	G40	2	11	0	0	0.5
G16	G40	2	11	8e-04	0	0.5
G17	G40	2	11	0	0	0.5
G18	G40	2	11	0	0	0.5
G19	G40	2	11	0	0	0.5
G20	G40	2	11	0	0	0.5
G21	G40	2	11	6e-04	0	0.5
G22	G40	2	11	0	0	0.5
G23	G40	2	11	0	0	0.5
G24	G40	2	11	1e-04	0	0.5
G25	G40	2	11	0	0	0.5
G26	G40	2	11	0	0	0.5
G27	G40	2	11	0	0	0.5
G28	G40	2	11	0	0	0.5
G29	G40	2	11	0	0	0.5
G30	G40	2	11	2e-04	0	0.5
G31	G40	2	11	0	0	0.5
G32	G40	2	11	0	0	0.5
G33	G40	2	11	0.0019	0	0.5
G34	G40	2	11	0	0	0.5
G35	G40	2	11	7e-04	0	0.5
G36	G40	2	11	0	0	0.5
G37	G40	2	11	0	0	0.5
G38	G40	2	11	2e-04	0	0.5
G39	G40	2	11	0	0	0.5
G40	G40	2	11	1	0.72216	0.5
G41	G40	2	11	0	0	0.5
G42	G40	2	11	0.0021	0	0.5
G43	G40	2	11	1e-04	0	0.5
G44	G40	2	11	0	0	0.5
G45	G40	2	11	2e-04	0	0.5
G46	G40	2	11	0	0	0.5
G47	G40	2	11	1e-04	0	0.5
G48	G40	2	11	0	0	0.5
G49	G40	2	11	0	0	0.5
G50	G40	2	11	0.0016	0	0.5
G51	G40	2	11	0	0	0.5
G52	G40	2	11	0	0	0.5
G53	G40	2	11	0	0	0.5
G54	G40	2	11	0	0	0.5
G55	G40	2	11	0	0	0.5
G56	G40	2	11	0	0	0.5
G57	G40	2	11	2e-04	0	0.5
G58	G40	2	11	0	0	0.5
G59	G40	2	11	1e-04	0	0.5
G60	G40	2	11	1e-04	0	0.5
G61	G40	2	11	0	0	0.5
G62	G40	2	11	0	0	0.5
G63	G40	2	11	0	0	0.5
G64	G40	2	11	0	0	0.5
G65	G40	2	11	0	0	0.5
G66	G40	2	11	0	0	0.5
G67	G40	2	11	0	0	0.5
G68	G40	2	11	0	0	0.5
G69	G40	2	11	0	0	0.5
G70	G40	2	11	2e-04	0	0.5
G71	G40	2	11	5e-04	0	0.5
G72	G40	2	11	0	0	0.5
G73	G40	2	11	0	0	0.5
G74	G40	2	11	0	0	0.5
G75	G40	2	11	0	0	0.5
G76	G40	2	11	0	0	0.5
G77	G40	2	11	0	0	0.5
G78	G40	2	11	0	0	0.5
G79	G40	2	11	0	0	0.5
G80	G40	2	11	0	0	0.5
G81	G40	2	11	0	0	0.5
G82	G40	2	11	0	0	0.5
G83	G40	2	11	0	0	0.5
G84	G40	2	11	0	0	0.5
G85	G40	2	11	8e-04	0	0.5
G86	G40	2	11	0	0	0.5
G87	G40	2	11	0	0	0.5
G88	G40	2	11	0	0	0.5
G89	G40	2	11	0	0	0.5
G90	G40	2	11	0	0	0.5
G91	G40	2	11	0	0	0.5
G92	G40	2	11	0.001	0	0.5
G93	G40	2	11	0.0014	0	0.5
G94	G40	2	11	0	0	0.5
G95	G40	2	11	1e-04	0	0.5
G96	G40	2	11	2e-04	0	0.5
G97	G40	2	11	5e-04	0	0.5
G98	G40	2	11	0	0	0.5
G99	G40	2	11	0	0	0.5
G100	G40	2	11	0	0	0.5
G1	G40	12	21	0	0	0.5
G2	G40	12	21	0	0	0.5
G3	G40	12	21	0	0	0.5
G4	G40	12	21	0	0	0.5
G5	G40	12	21	0	0	0.5
G6	G40	12	21	0	0	0.5
G7	G40	12	21	0	0	0.5
G8	G40	12	21	0	0	0.5
G9	G40	12	21	0	0	0.5
G10	G40	12	21	0	0	0.5
G11	G40	12	21	0.0017	0	0.5
G12	G40	12	21	0	0	0.5
G13	G40	12	21	0	0	0.5
G14	G40	12	21	0	0	0.5
G15	G40	12	21	0	0	0.5
G16	G40	12	21	0	0	0.5
G17	G40	12	21	0	0	0.5
G18	G40	12	21	0	0	0.5
G19	G40	12	21	0	0	0.5
G20	G40	12	21	1e-04	0	0.5
G21	G40	12	21	0	0	0.5
G22	G40	12	21	0	0	0.5
G23	G40	12	21	0	0	0.5
G24	G40	12	21	0	0	0.5
G25	G40	12	21	0	0	0.5
G26	G40	12	21	0	0	0.5
G27	G40	12	21	1e-04	0	0.5
G28	G40	12	21	0	0	0.5
G29	G40	12	21	6e-04	0	0.5
G30	G40	12	21	0	0	0.5
G31	G40	12	21	0	0	0.5
G32	G40	12	21	0	0	0.5
G33	G40	12	21	0	0	0.5
G34	G40	12	21	5e-04	0	0.5
G35	G40	12	21	0	0	0.5
G36	G40	12	21	0	0	0.5
G37	G40	12	21	0	0	0.5
G38	G40	12	21	0	0	0.5
G39	G40	12	21	0	0	0.5
G40	G40	12	21	3e-04	0	0.5
G41	G40	12	21	0	0	0.5
G42	G40	12	21	0	0	0.5
G43	G40	12	21	0	0	0.5
G44	G40	12	21	0	0	0.5
G45	G40	12	21	0	0	0.5
G46	G40	12	21	0	0	0.5
