Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G30	2	21	0.0053	0	0.5
G2	G30	2	21	0.0014	0	0.5
G3	G30	2	21	0.0012	0	0.5
G4	G30	2	21	0.0071	0	0.5
G5	G30	2	21	0.0069	0	0.5
G6	G30	2	21	0.0018	0	0.5
G7	G30	2	21	0.0028	0	0.5
G8	G30	2	21	0.0028	0	0.5
G9	G30	2	21	0.0048	0	0.5
G10	G30	2	21	0.0026	0	0.5
G11	G30	2	21	0.0261	0	0.5
G12	G30	2	21	0.0128	0	0.5
G13	G30	2	21	0.0071	0	0.5
G14	G30	2	21	0.0028	0	0.5
G15	G30	2	21	0.0057	0	0.5
G16	G30	2	21	0.0166	0	0.5
G17	G30	2	21	0.0034	0	0.5
G18	G30	2	21	0.0275	0	0.5
G19	G30	2	21	0.0012	0	0.5
G20	G30	2	21	0.002	0	0.5
G21	G30	2	21	0.0074	0	0.5
G22	G30	2	21	0.0011	0	0.5
G23	G30	2	21	0.0021	0	0.5
G24	G30	2	21	0.0039	0	0.5
G25	G30	2	21	0.0164	0	0.5
G26	G30	2	21	0.0658	0	0.5
G27	G30	2	21	0.0022	0	0.5
G28	G30	2	21	0.0026	0	0.5
G29	G30	2	21	0.0016	0	0.5
G30	G30	2	21	1	0.69858	0.5
G31	G30	2	21	0.0049	0	0.5
G32	G30	2	21	0.0048	0	0.5
G33	G30	2	21	0.0465	0	0.5
G34	G30	2	21	0.0035	0	0.5
G35	G30	2	21	0.0064	0	0.5
G36	G30	2	21	0.0874	0	0.5
G37	G30	2	21	0.0076	0	0.5
G38	G30	2	21	0.5405	-0.09024	0.5
G39	G30	2	21	0.0033	0	0.5
G40	G30	2	21	0.0027	0	0.5
G41	G30	2	21	0.0674	0	0.5
G42	G30	2	21	0.0192	0	0.5
G43	G30	2	21	0.0035	0	0.5
G44	G30	2	21	0.0036	0	0.5
G45	G30	2	21	0.0029	0	0.5
G46	G30	2	21	0.0121	0	0.5
G47	G30	2	21	0.0042	0	0.5
G48	G30	2	21	0.0055	0	0.5
G49	G30	2	21	0.0045	0	0.5
G50	G30	2	21	0.0024	0	0.5
