Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G49	2	21	0.001	0	0.5
G2	G49	2	21	0.0011	0	0.5
G3	G49	2	21	2e-04	0	0.5
G4	G49	2	21	3e-04	0	0.5
G5	G49	2	21	2e-04	0	0.5
G6	G49	2	21	6e-04	0	0.5
G7	G49	2	21	0.0014	0	0.5
G8	G49	2	21	4e-04	0	0.5
G9	G49	2	21	7e-04	0	0.5
G10	G49	2	21	5e-04	0	0.5
G11	G49	2	21	5e-04	0	0.5
G12	G49	2	21	0	0	0.5
G13	G49	2	21	0.0145	0	0.5
G14	G49	2	21	0.0014	0	0.5
G15	G49	2	21	0	0	0.5
G16	G49	2	21	8e-04	0	0.5
G17	G49	2	21	3e-04	0	0.5
G18	G49	2	21	0.0013	0	0.5
G19	G49	2	21	8e-04	0	0.5
G20	G49	2	21	1e-04	0	0.5
G21	G49	2	21	3e-04	0	0.5
G22	G49	2	21	0.001	0	0.5
G23	G49	2	21	1e-04	0	0.5
G24	G49	2	21	1e-04	0	0.5
G25	G49	2	21	6e-04	0	0.5
G26	G49	2	21	2e-04	0	0.5
G27	G49	2	21	4e-04	0	0.5
G28	G49	2	21	0	0	0.5
G29	G49	2	21	0.001	0	0.5
G30	G49	2	21	7e-04	0	0.5
G31	G49	2	21	0.0015	0	0.5
G32	G49	2	21	0.0026	0	0.5
G33	G49	2	21	0.0011	0	0.5
G34	G49	2	21	2e-04	0	0.5
G35	G49	2	21	2e-04	0	0.5
G36	G49	2	21	0.0039	0	0.5
G37	G49	2	21	0.0011	0	0.5
G38	G49	2	21	3e-04	0	0.5
G39	G49	2	21	0.001	0	0.5
G40	G49	2	21	4e-04	0	0.5
G41	G49	2	21	0.0011	0	0.5
G42	G49	2	21	0	0	0.5
G43	G49	2	21	3e-04	0	0.5
G44	G49	2	21	0.0018	0	0.5
G45	G49	2	21	0.0033	0	0.5
G46	G49	2	21	0.0105	0	0.5
G47	G49	2	21	4e-04	0	0.5
G48	G49	2	21	7e-04	0	0.5
G49	G49	2	21	1	0.61862	0.5
G50	G49	2	21	5e-04	0	0.5
