Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G24	2	21	6e-04	0	0.5
G2	G24	2	21	0.0049	0	0.5
G3	G24	2	21	0.001	0	0.5
G4	G24	2	21	8e-04	0	0.5
G5	G24	2	21	1e-04	0	0.5
G6	G24	2	21	0.0011	0	0.5
G7	G24	2	21	3e-04	0	0.5
G8	G24	2	21	5e-04	0	0.5
G9	G24	2	21	0	0	0.5
G10	G24	2	21	5e-04	0	0.5
G11	G24	2	21	0.002	0	0.5
G12	G24	2	21	7e-04	0	0.5
G13	G24	2	21	0	0	0.5
G14	G24	2	21	5e-04	0	0.5
G15	G24	2	21	8e-04	0	0.5
G16	G24	2	21	0.0016	0	0.5
G17	G24	2	21	1e-04	0	0.5
G18	G24	2	21	9e-04	0	0.5
G19	G24	2	21	0	0	0.5
G20	G24	2	21	2e-04	0	0.5
G21	G24	2	21	7e-04	0	0.5
G22	G24	2	21	1e-04	0	0.5
G23	G24	2	21	8e-04	0	0.5
G24	G24	2	21	1	0.65732	0.5
G25	G24	2	21	6e-04	0	0.5
G26	G24	2	21	2e-04	0	0.5
G27	G24	2	21	3e-04	0	0.5
G28	G24	2	21	0.001	0	0.5
G29	G24	2	21	4e-04	0	0.5
G30	G24	2	21	4e-04	0	0.5
G31	G24	2	21	2e-04	0	0.5
G32	G24	2	21	5e-04	0	0.5
G33	G24	2	21	5e-04	0	0.5
G34	G24	2	21	2e-04	0	0.5
G35	G24	2	21	1e-04	0	0.5
G36	G24	2	21	3e-04	0	0.5
G37	G24	2	21	3e-04	0	0.5
G38	G24	2	21	3e-04	0	0.5
G39	G24	2	21	5e-04	0	0.5
G40	G24	2	21	0.0019	0	0.5
G41	G24	2	21	0	0	0.5
G42	G24	2	21	1e-04	0	0.5
G43	G24	2	21	4e-04	0	0.5
G44	G24	2	21	2e-04	0	0.5
G45	G24	2	21	5e-04	0	0.5
G46	G24	2	21	0.0085	0	0.5
G47	G24	2	21	0.0019	0	0.5
G48	G24	2	21	4e-04	0	0.5
G49	G24	2	21	1e-04	0	0.5
G50	G24	2	21	4e-04	0	0.5
