Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G44	2	21	0.0042	0	0.5
G2	G44	2	21	0.0022	0	0.5
G3	G44	2	21	0.0057	0	0.5
G4	G44	2	21	0.0025	0	0.5
G5	G44	2	21	0.001	0	0.5
G6	G44	2	21	0.0015	0	0.5
G7	G44	2	21	0.0017	0	0.5
G8	G44	2	21	0.0047	0	0.5
G9	G44	2	21	0.0135	0	0.5
G10	G44	2	21	0.0017	0	0.5
G11	G44	2	21	0.0051	0	0.5
G12	G44	2	21	0.0025	0	0.5
G13	G44	2	21	8e-04	0	0.5
G14	G44	2	21	9e-04	0	0.5
G15	G44	2	21	0.0033	0	0.5
G16	G44	2	21	0.0013	0	0.5
G17	G44	2	21	0.0011	0	0.5
G18	G44	2	21	0.0057	0	0.5
G19	G44	2	21	7e-04	0	0.5
G20	G44	2	21	0.0019	0	0.5
G21	G44	2	21	0.002	0	0.5
G22	G44	2	21	0.002	0	0.5
G23	G44	2	21	0.0028	0	0.5
G24	G44	2	21	0.0016	0	0.5
G25	G44	2	21	0.0048	0	0.5
G26	G44	2	21	0.0321	0	0.5
G27	G44	2	21	9e-04	0	0.5
G28	G44	2	21	0.0028	0	0.5
G29	G44	2	21	0.002	0	0.5
G30	G44	2	21	0.0435	0	0.5
G31	G44	2	21	0.0015	0	0.5
G32	G44	2	21	0.0066	0	0.5
G33	G44	2	21	0.0032	0	0.5
G34	G44	2	21	0.0016	0	0.5
G35	G44	2	21	6e-04	0	0.5
G36	G44	2	21	0.0107	0	0.5
G37	G44	2	21	0.0015	0	0.5
G38	G44	2	21	0.0056	0	0.5
G39	G44	2	21	0.0016	0	0.5
G40	G44	2	21	0.0055	0	0.5
G41	G44	2	21	1	0.30233	0.5
G42	G44	2	21	0.0014	0	0.5
G43	G44	2	21	0.0051	0	0.5
G44	G44	2	21	1	0.64111	0.5
G45	G44	2	21	0.0088	0	0.5
G46	G44	2	21	0.0051	0	0.5
G47	G44	2	21	0.0033	0	0.5
G48	G44	2	21	0.0039	0	0.5
G49	G44	2	21	0.0015	0	0.5
G50	G44	2	21	0.0012	0	0.5
