Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G47	2	21	0.0011	0	0.5
G2	G47	2	21	0.0056	0	0.5
G3	G47	2	21	0.0024	0	0.5
G4	G47	2	21	0.0027	0	0.5
G5	G47	2	21	0.0018	0	0.5
G6	G47	2	21	0.0026	0	0.5
G7	G47	2	21	0.0026	0	0.5
G8	G47	2	21	0.0031	0	0.5
G9	G47	2	21	2e-04	0	0.5
G10	G47	2	21	0.0037	0	0.5
G11	G47	2	21	0.0116	0	0.5
G12	G47	2	21	0.0024	0	0.5
G13	G47	2	21	0.0053	0	0.5
G14	G47	2	21	0.002	0	0.5
G15	G47	2	21	0.1026	0	0.5
G16	G47	2	21	6e-04	0	0.5
G17	G47	2	21	0.0044	0	0.5
G18	G47	2	21	0.0484	0	0.5
G19	G47	2	21	0.0065	0	0.5
G20	G47	2	21	0.0032	0	0.5
G21	G47	2	21	0.0054	0	0.5
G22	G47	2	21	0.0017	0	0.5
G23	G47	2	21	9e-04	0	0.5
G24	G47	2	21	6e-04	0	0.5
G25	G47	2	21	2e-04	0	0.5
G26	G47	2	21	0.9969	-0.13043	0.5
G27	G47	2	21	0.0026	0	0.5
G28	G47	2	21	0.002	0	0.5
G29	G47	2	21	0.0013	0	0.5
G30	G47	2	21	0.0399	0	0.5
G31	G47	2	21	0.0017	0	0.5
G32	G47	2	21	0.0025	0	0.5
G33	G47	2	21	0.0051	0	0.5
G34	G47	2	21	0.0091	0	0.5
G35	G47	2	21	0.0031	0	0.5
G36	G47	2	21	0.0025	0	0.5
G37	G47	2	21	0.0021	0	0.5
G38	G47	2	21	7e-04	0	0.5
G39	G47	2	21	0.029	0	0.5
G40	G47	2	21	0.0018	0	0.5
G41	G47	2	21	0.0052	0	0.5
G42	G47	2	21	0.0041	0	0.5
G43	G47	2	21	7e-04	0	0.5
G44	G47	2	21	0.0023	0	0.5
G45	G47	2	21	0.0072	0	0.5
G46	G47	2	21	0.0028	0	0.5
G47	G47	2	21	1	0.6986	0.5
G48	G47	2	21	0.0027	0	0.5
G49	G47	2	21	0.0025	0	0.5
G50	G47	2	21	7e-04	0	0.5
