Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G18	2	10	0	0	0.5
G2	G18	2	10	0	0	0.5
G3	G18	2	10	0	0	0.5
G4	G18	2	10	0	0	0.5
G5	G18	2	10	5e-04	0	0.5
G6	G18	2	10	6e-04	0	0.5
G7	G18	2	10	0	0	0.5
G8	G18	2	10	0	0	0.5
G9	G18	2	10	0	0	0.5
G10	G18	2	10	0	0	0.5
G11	G18	2	10	1e-04	0	0.5
G12	G18	2	10	0	0	0.5
G13	G18	2	10	0	0	0.5
G14	G18	2	10	0	0	0.5
G15	G18	2	10	6e-04	0	0.5
G16	G18	2	10	0	0	0.5
G17	G18	2	10	0	0	0.5
G18	G18	2	10	1	0.75401	0.5
G19	G18	2	10	0	0	0.5
G20	G18	2	10	2e-04	0	0.5
G21	G18	2	10	1e-04	0	0.5
G22	G18	2	10	0	0	0.5
G23	G18	2	10	1e-04	0	0.5
G24	G18	2	10	0	0	0.5
G25	G18	2	10	8e-04	0	0.5
G26	G18	2	10	8e-04	0	0.5
G27	G18	2	10	3e-04	0	0.5
G28	G18	2	10	0	0	0.5
G29	G18	2	10	5e-04	0	0.5
G30	G18	2	10	1e-04	0	0.5
G31	G18	2	10	0.0011	0	0.5
G32	G18	2	10	0	0	0.5
G33	G18	2	10	4e-04	0	0.5
G34	G18	2	10	5e-04	0	0.5
G35	G18	2	10	0	0	0.5
G36	G18	2	10	0.0021	0	0.5
G37	G18	2	10	0	0	0.5
G38	G18	2	10	0	0	0.5
G39	G18	2	10	0	0	0.5
G40	G18	2	10	0	0	0.5
G41	G18	2	10	4e-04	0	0.5
G42	G18	2	10	0	0	0.5
G43	G18	2	10	0.003	0	0.5
G44	G18	2	10	0.0012	0	0.5
G45	G18	2	10	0	0	0.5
G46	G18	2	10	4e-04	0	0.5
G47	G18	2	10	0	0	0.5
G48	G18	2	10	0	0	0.5
G49	G18	2	10	1e-04	0	0.5
G50	G18	2	10	0	0	0.5
G1	G18	11	21	0	0	0.5
G2	G18	11	21	0	0	0.5
G3	G18	11	21	0	0	0.5
G4	G18	11	21	0	0	0.5
G5	G18	11	21	1e-04	0	0.5
G6	G18	11	21	1e-04	0	0.5
G7	G18	11	21	0	0	0.5
G8	G18	11	21	0	0	0.5
G9	G18	11	21	0	0	0.5
G10	G18	11	21	0	0	0.5
G11	G18	11	21	0	0	0.5
G12	G18	11	21	6e-04	0	0.5
G13	G18	11	21	0.0012	0	0.5
G14	G18	11	21	0	0	0.5
G15	G18	11	21	0	0	0.5
G16	G18	11	21	0	0	0.5
G17	G18	11	21	2e-04	0	0.5
G18	G18	11	21	0.003	0	0.5
G19	G18	11	21	0	0	0.5
G20	G18	11	21	0	0	0.5
G21	G18	11	21	0	0	0.5
G22	G18	11	21	0.003	0	0.5
G23	G18	11	21	0	0	0.5
G24	G18	11	21	0.001	0	0.5
G25	G18	11	21	2e-04	0	0.5
G26	G18	11	21	0	0	0.5
G27	G18	11	21	0	0	0.5
G28	G18	11	21	0	0	0.5
G29	G18	11	21	0	0	0.5
G30	G18	11	21	0	0	0.5
G31	G18	11	21	3e-04	0	0.5
G32	G18	11	21	0	0	0.5
G33	G18	11	21	0	0	0.5
G34	G18	11	21	6e-04	0	0.5
G35	G18	11	21	0	0	0.5
G36	G18	11	21	0.0025	0	0.5
G37	G18	11	21	0	0	0.5
G38	G18	11	21	0	0	0.5
G39	G18	11	21	0.001	0	0.5
G40	G18	11	21	0.0017	0	0.5
G41	G18	11	21	0.001	0	0.5
G42	G18	11	21	0	0	0.5
G43	G18	11	21	4e-04	0	0.5
G44	G18	11	21	0.001	0	0.5
G45	G18	11	21	2e-04	0	0.5
G46	G18	11	21	0	0	0.5
G47	G18	11	21	4e-04	0	0.5
G48	G18	11	21	0	0	0.5
G49	G18	11	21	0.0023	0	0.5
G50	G18	11	21	0.0012	0	0.5
