Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G42	2	8	9e-04	0	0.5
G2	G42	2	8	8e-04	0	0.5
G3	G42	2	8	0	0	0.5
G4	G42	2	8	0.0014	0	0.5
G5	G42	2	8	0	0	0.5
G6	G42	2	8	3e-04	0	0.5
G7	G42	2	8	0.0011	0	0.5
G8	G42	2	8	0	0	0.5
G9	G42	2	8	0	0	0.5
G10	G42	2	8	2e-04	0	0.5
G11	G42	2	8	0	0	0.5
G12	G42	2	8	0	0	0.5
G13	G42	2	8	0	0	0.5
G14	G42	2	8	0.0025	0	0.5
G15	G42	2	8	9e-04	0	0.5
G16	G42	2	8	0	0	0.5
G17	G42	2	8	0	0	0.5
G18	G42	2	8	9e-04	0	0.5
G19	G42	2	8	0.0011	0	0.5
G20	G42	2	8	0	0	0.5
G21	G42	2	8	0	0	0.5
G22	G42	2	8	0	0	0.5
G23	G42	2	8	0	0	0.5
G24	G42	2	8	4e-04	0	0.5
G25	G42	2	8	0	0	0.5
G26	G42	2	8	0	0	0.5
G27	G42	2	8	0.0011	0	0.5
G28	G42	2	8	0	0	0.5
G29	G42	2	8	2e-04	0	0.5
G30	G42	2	8	0.0013	0	0.5
G31	G42	2	8	0.001	0	0.5
G32	G42	2	8	0	0	0.5
G33	G42	2	8	0.0012	0	0.5
G34	G42	2	8	0	0	0.5
G35	G42	2	8	0.0026	0	0.5
G36	G42	2	8	8e-04	0	0.5
G37	G42	2	8	3e-04	0	0.5
G38	G42	2	8	0	0	0.5
G39	G42	2	8	7e-04	0	0.5
G40	G42	2	8	7e-04	0	0.5
G41	G42	2	8	2e-04	0	0.5
G42	G42	2	8	1	0.68353	0.5
G43	G42	2	8	8e-04	0	0.5
G44	G42	2	8	1e-04	0	0.5
G45	G42	2	8	0.0012	0	0.5
G46	G42	2	8	0.0021	0	0.5
G47	G42	2	8	1e-04	0	0.5
G48	G42	2	8	0.0016	0	0.5
G49	G42	2	8	0	0	0.5
G50	G42	2	8	0	0	0.5
G1	G42	9	21	2e-04	0	0.5
G2	G42	9	21	1e-04	0	0.5
G3	G42	9	21	0	0	0.5
G4	G42	9	21	1e-04	0	0.5
G5	G42	9	21	0	0	0.5
G6	G42	9	21	0	0	0.5
G7	G42	9	21	4e-04	0	0.5
G8	G42	9	21	6e-04	0	0.5
G9	G42	9	21	0	0	0.5
G10	G42	9	21	0	0	0.5
G11	G42	9	21	0.0044	0	0.5
G12	G42	9	21	0	0	0.5
G13	G42	9	21	0.0378	0	0.5
G14	G42	9	21	0	0	0.5
G15	G42	9	21	0	0	0.5
G16	G42	9	21	0	0	0.5
G17	G42	9	21	0.0607	0	0.5
G18	G42	9	21	0.0043	0	0.5
G19	G42	9	21	0	0	0.5
G20	G42	9	21	0	0	0.5
G21	G42	9	21	0.0025	0	0.5
G22	G42	9	21	0.0157	0	0.5
G23	G42	9	21	0	0	0.5
G24	G42	9	21	5e-04	0	0.5
G25	G42	9	21	0	0	0.5
G26	G42	9	21	0	0	0.5
G27	G42	9	21	0	0	0.5
G28	G42	9	21	0	0	0.5
G29	G42	9	21	0	0	0.5
G30	G42	9	21	0	0	0.5
G31	G42	9	21	0	0	0.5
G32	G42	9	21	0.0016	0	0.5
G33	G42	9	21	0	0	0.5
G34	G42	9	21	0.0013	0	0.5
G35	G42	9	21	0	0	0.5
G36	G42	9	21	4e-04	0	0.5
G37	G42	9	21	0	0	0.5
G38	G42	9	21	9e-04	0	0.5
G39	G42	9	21	1e-04	0	0.5
G40	G42	9	21	0	0	0.5
G41	G42	9	21	0	0	0.5
G42	G42	9	21	5e-04	0	0.5
G43	G42	9	21	0	0	0.5
G44	G42	9	21	0	0	0.5
G45	G42	9	21	3e-04	0	0.5
G46	G42	9	21	0	0	0.5
G47	G42	9	21	0.0023	0	0.5
G48	G42	9	21	0	0	0.5
G49	G42	9	21	3e-04	0	0.5
G50	G42	9	21	0	0	0.5
