Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G9	2	6	0	0	0.5
G2	G9	2	6	6e-04	0	0.5
G3	G9	2	6	6e-04	0	0.5
G4	G9	2	6	0.0044	0	0.5
G5	G9	2	6	0.0032	0	0.5
G6	G9	2	6	0.0012	0	0.5
G7	G9	2	6	3e-04	0	0.5
G8	G9	2	6	1e-04	0	0.5
G9	G9	2	6	1	0.64225	0.5
G10	G9	2	6	0.002	0	0.5
G11	G9	2	6	4e-04	0	0.5
G12	G9	2	6	0	0	0.5
G13	G9	2	6	0.0031	0	0.5
G14	G9	2	6	0.0014	0	0.5
G15	G9	2	6	4e-04	0	0.5
G16	G9	2	6	0.0036	0	0.5
G17	G9	2	6	0.0015	0	0.5
G18	G9	2	6	0.0024	0	0.5
G19	G9	2	6	0	0	0.5
G20	G9	2	6	0.0013	0	0.5
G21	G9	2	6	8e-04	0	0.5
G22	G9	2	6	0.0025	0	0.5
G23	G9	2	6	0.0023	0	0.5
G24	G9	2	6	0.002	0	0.5
G25	G9	2	6	0	0	0.5
G26	G9	2	6	8e-04	0	0.5
G27	G9	2	6	0.0013	0	0.5
G28	G9	2	6	8e-04	0	0.5
G29	G9	2	6	7e-04	0	0.5
G30	G9	2	6	1e-04	0	0.5
G31	G9	2	6	0.0018	0	0.5
G32	G9	2	6	0	0	0.5
G33	G9	2	6	0.0015	0	0.5
G34	G9	2	6	8e-04	0	0.5
G35	G9	2	6	0	0	0.5
G36	G9	2	6	2e-04	0	0.5
G37	G9	2	6	0	0	0.5
G38	G9	2	6	2e-04	0	0.5
G39	G9	2	6	0	0	0.5
G40	G9	2	6	0	0	0.5
G41	G9	2	6	0.0014	0	0.5
G42	G9	2	6	0.001	0	0.5
G43	G9	2	6	0.0014	0	0.5
G44	G9	2	6	0.0025	0	0.5
G45	G9	2	6	0.0018	0	0.5
G46	G9	2	6	0	0	0.5
G47	G9	2	6	7e-04	0	0.5
G48	G9	2	6	4e-04	0	0.5
G49	G9	2	6	8e-04	0	0.5
G50	G9	2	6	0.0015	0	0.5
G1	G9	7	21	0	0	0.5
G2	G9	7	21	1e-04	0	0.5
G3	G9	7	21	2e-04	0	0.5
G4	G9	7	21	5e-04	0	0.5
G5	G9	7	21	0	0	0.5
G6	G9	7	21	0.0011	0	0.5
G7	G9	7	21	0.0103	0	0.5
G8	G9	7	21	0	0	0.5
G9	G9	7	21	0	0	0.5
G10	G9	7	21	0.003	0	0.5
G11	G9	7	21	0	0	0.5
G12	G9	7	21	0.0079	0	0.5
G13	G9	7	21	0	0	0.5
G14	G9	7	21	2e-04	0	0.5
G15	G9	7	21	0	0	0.5
G16	G9	7	21	0.0023	0	0.5
G17	G9	7	21	0.1739	0	0.5
G18	G9	7	21	0	0	0.5
G19	G9	7	21	0	0	0.5
G20	G9	7	21	3e-04	0	0.5
G21	G9	7	21	0.0011	0	0.5
G22	G9	7	21	2e-04	0	0.5
G23	G9	7	21	0.0018	0	0.5
G24	G9	7	21	0	0	0.5
G25	G9	7	21	0.001	0	0.5
G26	G9	7	21	0.0014	0	0.5
G27	G9	7	21	0	0	0.5
G28	G9	7	21	0	0	0.5
G29	G9	7	21	4e-04	0	0.5
G30	G9	7	21	0	0	0.5
G31	G9	7	21	0.003	0	0.5
G32	G9	7	21	0	0	0.5
G33	G9	7	21	9e-04	0	0.5
G34	G9	7	21	0	0	0.5
G35	G9	7	21	1e-04	0	0.5
G36	G9	7	21	4e-04	0	0.5
G37	G9	7	21	0	0	0.5
G38	G9	7	21	6e-04	0	0.5
G39	G9	7	21	0	0	0.5
G40	G9	7	21	0	0	0.5
G41	G9	7	21	0.0024	0	0.5
G42	G9	7	21	0.0018	0	0.5
G43	G9	7	21	0.0019	0	0.5
G44	G9	7	21	0	0	0.5
G45	G9	7	21	0	0	0.5
G46	G9	7	21	0	0	0.5
G47	G9	7	21	0	0	0.5
G48	G9	7	21	0.0017	0	0.5
G49	G9	7	21	3e-04	0	0.5
G50	G9	7	21	0	0	0.5
