Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G12	2	3	0.0026	0	0.5
G2	G12	2	3	2e-04	0	0.5
G3	G12	2	3	0.0026	0	0.5
G4	G12	2	3	0.031	0	0.5
G5	G12	2	3	0.0016	0	0.5
G6	G12	2	3	0.0043	0	0.5
G7	G12	2	3	0.013	0	0.5
G8	G12	2	3	0.0017	0	0.5
G9	G12	2	3	0.0029	0	0.5
G10	G12	2	3	4e-04	0	0.5
G11	G12	2	3	0.0098	0	0.5
G12	G12	2	3	1	0.68792	0.5
G13	G12	2	3	0.0027	0	0.5
G14	G12	2	3	0.002	0	0.5
G15	G12	2	3	0.0013	0	0.5
G16	G12	2	3	0.0012	0	0.5
G17	G12	2	3	0.0106	0	0.5
G18	G12	2	3	0.0016	0	0.5
G19	G12	2	3	7e-04	0	0.5
G20	G12	2	3	0.0027	0	0.5
G21	G12	2	3	1e-04	0	0.5
G22	G12	2	3	0.0065	0	0.5
G23	G12	2	3	0.001	0	0.5
G24	G12	2	3	0.0025	0	0.5
G25	G12	2	3	0.0013	0	0.5
G26	G12	2	3	0.0028	0	0.5
G27	G12	2	3	0.0057	0	0.5
G28	G12	2	3	0.0075	0	0.5
G29	G12	2	3	0.0019	0	0.5
G30	G12	2	3	0.0025	0	0.5
G31	G12	2	3	0.0018	0	0.5
G32	G12	2	3	8e-04	0	0.5
G33	G12	2	3	0.0011	0	0.5
G34	G12	2	3	0.002	0	0.5
G35	G12	2	3	0	0	0.5
G36	G12	2	3	0.0016	0	0.5
G37	G12	2	3	0.0019	0	0.5
G38	G12	2	3	0.0025	0	0.5
G39	G12	2	3	0.0109	0	0.5
G40	G12	2	3	0.0063	0	0.5
G41	G12	2	3	4e-04	0	0.5
G42	G12	2	3	9e-04	0	0.5
G43	G12	2	3	0.005	0	0.5
G44	G12	2	3	0.0042	0	0.5
G45	G12	2	3	0.0054	0	0.5
G46	G12	2	3	9e-04	0	0.5
G47	G12	2	3	4e-04	0	0.5
G48	G12	2	3	0.0015	0	0.5
G49	G12	2	3	0.0032	0	0.5
G50	G12	2	3	0.0086	0	0.5
G1	G12	4	21	6e-04	0	0.5
G2	G12	4	21	0.0021	0	0.5
G3	G12	4	21	6e-04	0	0.5
G4	G12	4	21	0.0145	0	0.5
G5	G12	4	21	7e-04	0	0.5
G6	G12	4	21	0.0174	0	0.5
G7	G12	4	21	1	-0.17901	0.5
G8	G12	4	21	4e-04	0	0.5
G9	G12	4	21	0.1691	0	0.5
G10	G12	4	21	0.1736	0	0.5
G11	G12	4	21	0	0	0.5
G12	G12	4	21	0.0061	0	0.5
G13	G12	4	21	1e-04	0	0.5
G14	G12	4	21	0.2766	0	0.5
G15	G12	4	21	0.0013	0	0.5
G16	G12	4	21	0.0075	0	0.5
G17	G12	4	21	1	0.16642	0.5
G18	G12	4	21	0.0047	0	0.5
G19	G12	4	21	0.0017	0	0.5
G20	G12	4	21	0.0048	0	0.5
G21	G12	4	21	0.0106	0	0.5
G22	G12	4	21	0.0127	0	0.5
G23	G12	4	21	0	0	0.5
G24	G12	4	21	0	0	0.5
G25	G12	4	21	0.0158	0	0.5
G26	G12	4	21	0.0025	0	0.5
G27	G12	4	21	0.0012	0	0.5
G28	G12	4	21	0	0	0.5
G29	G12	4	21	0.0021	0	0.5
G30	G12	4	21	0.005	0	0.5
G31	G12	4	21	0.0082	0	0.5
G32	G12	4	21	0.1053	0	0.5
G33	G12	4	21	9e-04	0	0.5
G34	G12	4	21	0	0	0.5
G35	G12	4	21	0	0	0.5
G36	G12	4	21	0.006	0	0.5
G37	G12	4	21	0.0098	0	0.5
G38	G12	4	21	0	0	0.5
G39	G12	4	21	0.0202	0	0.5
G40	G12	4	21	0.002	0	0.5
G41	G12	4	21	0.0014	0	0.5
G42	G12	4	21	0.2175	0	0.5
G43	G12	4	21	8e-04	0	0.5
G44	G12	4	21	0.0014	0	0.5
G45	G12	4	21	0.0042	0	0.5
G46	G12	4	21	0.0114	0	0.5
G47	G12	4	21	0	0	0.5
G48	G12	4	21	0.0035	0	0.5
G49	G12	4	21	0.0065	0	0.5
G50	G12	4	21	0.0206	0	0.5
