Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G32	2	11	0.0032	0	0.5
G2	G32	2	11	0	0	0.5
G3	G32	2	11	0.002	0	0.5
G4	G32	2	11	7e-04	0	0.5
G5	G32	2	11	0	0	0.5
G6	G32	2	11	0.0045	0	0.5
G7	G32	2	11	6e-04	0	0.5
G8	G32	2	11	7e-04	0	0.5
G9	G32	2	11	0.0044	0	0.5
G10	G32	2	11	0.0021	0	0.5
G11	G32	2	11	0.0048	0	0.5
G12	G32	2	11	0.0017	0	0.5
G13	G32	2	11	0.0011	0	0.5
G14	G32	2	11	2e-04	0	0.5
G15	G32	2	11	0.0023	0	0.5
G16	G32	2	11	0.004	0	0.5
G17	G32	2	11	0.0012	0	0.5
G18	G32	2	11	0.0028	0	0.5
G19	G32	2	11	1e-04	0	0.5
G20	G32	2	11	0.0025	0	0.5
G21	G32	2	11	0.0033	0	0.5
G22	G32	2	11	0.0024	0	0.5
G23	G32	2	11	0.0033	0	0.5
G24	G32	2	11	0.0029	0	0.5
G25	G32	2	11	0	0	0.5
G26	G32	2	11	4e-04	0	0.5
G27	G32	2	11	0	0	0.5
G28	G32	2	11	0.0011	0	0.5
G29	G32	2	11	0.0026	0	0.5
G30	G32	2	11	6e-04	0	0.5
G31	G32	2	11	0.0016	0	0.5
G32	G32	2	11	1	0.75642	0.5
G33	G32	2	11	0	0	0.5
G34	G32	2	11	0.0862	0	0.5
G35	G32	2	11	0.0022	0	0.5
G36	G32	2	11	0.0021	0	0.5
G37	G32	2	11	0.0094	0	0.5
G38	G32	2	11	0.0067	0	0.5
G39	G32	2	11	0	0	0.5
G40	G32	2	11	0.0021	0	0.5
G41	G32	2	11	9e-04	0	0.5
G42	G32	2	11	5e-04	0	0.5
G43	G32	2	11	0.0033	0	0.5
G44	G32	2	11	0.0017	0	0.5
G45	G32	2	11	0.0017	0	0.5
G46	G32	2	11	0.0026	0	0.5
G47	G32	2	11	0.002	0	0.5
G48	G32	2	11	0.0018	0	0.5
G49	G32	2	11	0.001	0	0.5
G50	G32	2	11	6e-04	0	0.5
G1	G32	12	21	9e-04	0	0.5
G2	G32	12	21	0.0036	0	0.5
G3	G32	12	21	8e-04	0	0.5
G4	G32	12	21	0.0015	0	0.5
G5	G32	12	21	5e-04	0	0.5
G6	G32	12	21	0.0017	0	0.5
G7	G32	12	21	9e-04	0	0.5
G8	G32	12	21	9e-04	0	0.5
G9	G32	12	21	0.0022	0	0.5
G10	G32	12	21	0.0044	0	0.5
G11	G32	12	21	3e-04	0	0.5
G12	G32	12	21	0.0016	0	0.5
G13	G32	12	21	0.0041	0	0.5
G14	G32	12	21	0.0035	0	0.5
G15	G32	12	21	0.0019	0	0.5
G16	G32	12	21	8e-04	0	0.5
G17	G32	12	21	0.0065	0	0.5
G18	G32	12	21	0.0038	0	0.5
G19	G32	12	21	6e-04	0	0.5
G20	G32	12	21	0.0015	0	0.5
G21	G32	12	21	0.0027	0	0.5
G22	G32	12	21	0.0464	0	0.5
G23	G32	12	21	0.0013	0	0.5
G24	G32	12	21	0.0019	0	0.5
G25	G32	12	21	6e-04	0	0.5
G26	G32	12	21	0.0033	0	0.5
G27	G32	12	21	0.0049	0	0.5
G28	G32	12	21	0.0035	0	0.5
G29	G32	12	21	8e-04	0	0.5
G30	G32	12	21	0.0054	0	0.5
G31	G32	12	21	0.5021	0.18275	0.5
G32	G32	12	21	0.0103	0	0.5
G33	G32	12	21	0.0026	0	0.5
G34	G32	12	21	0.0021	0	0.5
G35	G32	12	21	0.016	0	0.5
G36	G32	12	21	0.0057	0	0.5
G37	G32	12	21	0.0029	0	0.5
G38	G32	12	21	0.0022	0	0.5
G39	G32	12	21	0.002	0	0.5
G40	G32	12	21	0	0	0.5
G41	G32	12	21	0.0023	0	0.5
G42	G32	12	21	0.0073	0	0.5
G43	G32	12	21	0.0056	0	0.5
G44	G32	12	21	0.0029	0	0.5
G45	G32	12	21	0.0028	0	0.5
G46	G32	12	21	0.0012	0	0.5
G47	G32	12	21	0.0026	0	0.5
G48	G32	12	21	0.0011	0	0.5
G49	G32	12	21	0.0011	0	0.5
G50	G32	12	21	0.0103	0	0.5
