Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G43	2	21	0.0033	0	0.5
G2	G43	2	21	0.0022	0	0.5
G3	G43	2	21	1e-04	0	0.5
G4	G43	2	21	0.0491	0	0.5
G5	G43	2	21	0.0014	0	0.5
G6	G43	2	21	8e-04	0	0.5
G7	G43	2	21	0.1783	0	0.5
G8	G43	2	21	6e-04	0	0.5
G9	G43	2	21	0.0047	0	0.5
G10	G43	2	21	0.0025	0	0.5
G11	G43	2	21	0.0178	0	0.5
G12	G43	2	21	0.0339	0	0.5
G13	G43	2	21	0.0462	0	0.5
G14	G43	2	21	0.0392	0	0.5
G15	G43	2	21	0.0079	0	0.5
G16	G43	2	21	9e-04	0	0.5
G17	G43	2	21	0.0149	0	0.5
G18	G43	2	21	7e-04	0	0.5
G19	G43	2	21	0.0018	0	0.5
G20	G43	2	21	0.0016	0	0.5
G21	G43	2	21	0.0059	0	0.5
G22	G43	2	21	0.002	0	0.5
G23	G43	2	21	0.0962	0	0.5
G24	G43	2	21	0.001	0	0.5
G25	G43	2	21	0.0025	0	0.5
G26	G43	2	21	6e-04	0	0.5
G27	G43	2	21	0.0014	0	0.5
G28	G43	2	21	0.0027	0	0.5
G29	G43	2	21	0.0015	0	0.5
G30	G43	2	21	0.001	0	0.5
G31	G43	2	21	9e-04	0	0.5
G32	G43	2	21	0.013	0	0.5
G33	G43	2	21	0.002	0	0.5
G34	G43	2	21	0.0037	0	0.5
G35	G43	2	21	4e-04	0	0.5
G36	G43	2	21	0.0039	0	0.5
G37	G43	2	21	0.009	0	0.5
G38	G43	2	21	0.0011	0	0.5
G39	G43	2	21	0.0035	0	0.5
G40	G43	2	21	0.0013	0	0.5
G41	G43	2	21	1	-0.17499	0.5
G42	G43	2	21	0.0201	0	0.5
G43	G43	2	21	1	0.52522	0.5
G44	G43	2	21	0.01	0	0.5
G45	G43	2	21	7e-04	0	0.5
G46	G43	2	21	0.0095	0	0.5
G47	G43	2	21	0.0015	0	0.5
G48	G43	2	21	6e-04	0	0.5
G49	G43	2	21	0.0016	0	0.5
G50	G43	2	21	8e-04	0	0.5
