Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G10	2	7	0	0	0.5
G2	G10	2	7	0	0	0.5
G3	G10	2	7	0	0	0.5
G4	G10	2	7	0.0014	0	0.5
G5	G10	2	7	0	0	0.5
G6	G10	2	7	0.0034	0	0.5
G7	G10	2	7	3e-04	0	0.5
G8	G10	2	7	0	0	0.5
G9	G10	2	7	0	0	0.5
G10	G10	2	7	1	0.67546	0.5
G11	G10	2	7	0.0041	0	0.5
G12	G10	2	7	0	0	0.5
G13	G10	2	7	0	0	0.5
G14	G10	2	7	0	0	0.5
G15	G10	2	7	1e-04	0	0.5
G16	G10	2	7	0	0	0.5
G17	G10	2	7	0.002	0	0.5
G18	G10	2	7	0	0	0.5
G19	G10	2	7	4e-04	0	0.5
G20	G10	2	7	0	0	0.5
G21	G10	2	7	0	0	0.5
G22	G10	2	7	0.0246	0	0.5
G23	G10	2	7	0	0	0.5
G24	G10	2	7	4e-04	0	0.5
G25	G10	2	7	0	0	0.5
G26	G10	2	7	6e-04	0	0.5
G27	G10	2	7	0	0	0.5
G28	G10	2	7	0.0016	0	0.5
G29	G10	2	7	0.0027	0	0.5
G30	G10	2	7	0	0	0.5
G31	G10	2	7	0	0	0.5
G32	G10	2	7	0	0	0.5
G33	G10	2	7	0	0	0.5
G34	G10	2	7	0	0	0.5
G35	G10	2	7	0	0	0.5
G36	G10	2	7	0	0	0.5
G37	G10	2	7	0	0	0.5
G38	G10	2	7	0.0022	0	0.5
G39	G10	2	7	0	0	0.5
G40	G10	2	7	0	0	0.5
G41	G10	2	7	4e-04	0	0.5
G42	G10	2	7	0	0	0.5
G43	G10	2	7	0	0	0.5
G44	G10	2	7	0	0	0.5
G45	G10	2	7	0.0015	0	0.5
G46	G10	2	7	1e-04	0	0.5
G47	G10	2	7	0.0011	0	0.5
G48	G10	2	7	8e-04	0	0.5
G49	G10	2	7	0	0	0.5
G50	G10	2	7	1e-04	0	0.5
G1	G10	8	21	0	0	0.5
G2	G10	8	21	0	0	0.5
G3	G10	8	21	9e-04	0	0.5
G4	G10	8	21	0.0012	0	0.5
G5	G10	8	21	0	0	0.5
G6	G10	8	21	0	0	0.5
G7	G10	8	21	0.003	0	0.5
G8	G10	8	21	0	0	0.5
G9	G10	8	21	0	0	0.5
G10	G10	8	21	7e-04	0	0.5
G11	G10	8	21	0	0	0.5
G12	G10	8	21	0	0	0.5
G13	G10	8	21	0	0	0.5
G14	G10	8	21	0.0022	0	0.5
G15	G10	8	21	0	0	0.5
G16	G10	8	21	3e-04	0	0.5
G17	G10	8	21	0.0039	0	0.5
G18	G10	8	21	0	0	0.5
G19	G10	8	21	0.002	0	0.5
G20	G10	8	21	0	0	0.5
G21	G10	8	21	0	0	0.5
G22	G10	8	21	0	0	0.5
G23	G10	8	21	2e-04	0	0.5
G24	G10	8	21	0	0	0.5
G25	G10	8	21	0	0	0.5
G26	G10	8	21	0	0	0.5
G27	G10	8	21	0	0	0.5
G28	G10	8	21	0	0	0.5
G29	G10	8	21	0	0	0.5
G30	G10	8	21	0	0	0.5
G31	G10	8	21	1e-04	0	0.5
G32	G10	8	21	0	0	0.5
G33	G10	8	21	0	0	0.5
G34	G10	8	21	0	0	0.5
G35	G10	8	21	0.0023	0	0.5
G36	G10	8	21	0	0	0.5
G37	G10	8	21	0	0	0.5
G38	G10	8	21	0	0	0.5
G39	G10	8	21	0	0	0.5
G40	G10	8	21	0	0	0.5
G41	G10	8	21	4e-04	0	0.5
G42	G10	8	21	0	0	0.5
G43	G10	8	21	2e-04	0	0.5
G44	G10	8	21	0	0	0.5
G45	G10	8	21	0	0	0.5
G46	G10	8	21	7e-04	0	0.5
G47	G10	8	21	0	0	0.5
G48	G10	8	21	0	0	0.5
G49	G10	8	21	3e-04	0	0.5
G50	G10	8	21	4e-04	0	0.5
