Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G14	2	21	0	0	0.5
G2	G14	2	21	7e-04	0	0.5
G3	G14	2	21	0.0018	0	0.5
G4	G14	2	21	0.0053	0	0.5
G5	G14	2	21	3e-04	0	0.5
G6	G14	2	21	2e-04	0	0.5
G7	G14	2	21	0.0081	0	0.5
G8	G14	2	21	0.0045	0	0.5
G9	G14	2	21	2e-04	0	0.5
G10	G14	2	21	2e-04	0	0.5
G11	G14	2	21	2e-04	0	0.5
G12	G14	2	21	1	-0.20454	0.5
G13	G14	2	21	0.0012	0	0.5
G14	G14	2	21	1	0.57333	0.5
G15	G14	2	21	7e-04	0	0.5
G16	G14	2	21	0.0017	0	0.5
G17	G14	2	21	0.0029	0	0.5
G18	G14	2	21	2e-04	0	0.5
G19	G14	2	21	0.0011	0	0.5
G20	G14	2	21	0.0018	0	0.5
G21	G14	2	21	0.0139	0	0.5
G22	G14	2	21	6e-04	0	0.5
G23	G14	2	21	0.0107	0	0.5
G24	G14	2	21	2e-04	0	0.5
G25	G14	2	21	4e-04	0	0.5
G26	G14	2	21	6e-04	0	0.5
G27	G14	2	21	0.0013	0	0.5
G28	G14	2	21	3e-04	0	0.5
G29	G14	2	21	0.0045	0	0.5
G30	G14	2	21	5e-04	0	0.5
G31	G14	2	21	9e-04	0	0.5
G32	G14	2	21	6e-04	0	0.5
G33	G14	2	21	5e-04	0	0.5
G34	G14	2	21	9e-04	0	0.5
G35	G14	2	21	2e-04	0	0.5
G36	G14	2	21	0.0025	0	0.5
G37	G14	2	21	1e-04	0	0.5
G38	G14	2	21	9e-04	0	0.5
G39	G14	2	21	2e-04	0	0.5
G40	G14	2	21	0.01	0	0.5
G41	G14	2	21	0.0014	0	0.5
G42	G14	2	21	8e-04	0	0.5
G43	G14	2	21	0.0018	0	0.5
G44	G14	2	21	0.001	0	0.5
G45	G14	2	21	3e-04	0	0.5
G46	G14	2	21	4e-04	0	0.5
G47	G14	2	21	4e-04	0	0.5
G48	G14	2	21	0.0019	0	0.5
G49	G14	2	21	0.0014	0	0.5
G50	G14	2	21	7e-04	0	0.5
