Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G7	2	21	4e-04	0	0.5
G2	G7	2	21	9e-04	0	0.5
G3	G7	2	21	7e-04	0	0.5
G4	G7	2	21	1	-0.28556	0.5
G5	G7	2	21	0.0012	0	0.5
G6	G7	2	21	2e-04	0	0.5
G7	G7	2	21	1	0.63351	0.5
G8	G7	2	21	2e-04	0	0.5
G9	G7	2	21	0.0141	0	0.5
G10	G7	2	21	0.0154	0	0.5
G11	G7	2	21	0.0023	0	0.5
G12	G7	2	21	0.0165	0	0.5
G13	G7	2	21	0	0	0.5
G14	G7	2	21	0.0056	0	0.5
G15	G7	2	21	0.0324	0	0.5
G16	G7	2	21	0.0014	0	0.5
G17	G7	2	21	0.0208	0	0.5
G18	G7	2	21	8e-04	0	0.5
G19	G7	2	21	0.002	0	0.5
G20	G7	2	21	2e-04	0	0.5
G21	G7	2	21	2e-04	0	0.5
G22	G7	2	21	7e-04	0	0.5
G23	G7	2	21	0.0013	0	0.5
G24	G7	2	21	0.0011	0	0.5
G25	G7	2	21	7e-04	0	0.5
G26	G7	2	21	4e-04	0	0.5
G27	G7	2	21	3e-04	0	0.5
G28	G7	2	21	7e-04	0	0.5
G29	G7	2	21	0	0	0.5
G30	G7	2	21	3e-04	0	0.5
G31	G7	2	21	7e-04	0	0.5
G32	G7	2	21	0	0	0.5
G33	G7	2	21	0.002	0	0.5
G34	G7	2	21	0.0011	0	0.5
G35	G7	2	21	5e-04	0	0.5
G36	G7	2	21	1e-04	0	0.5
G37	G7	2	21	6e-04	0	0.5
G38	G7	2	21	9e-04	0	0.5
G39	G7	2	21	1e-04	0	0.5
G40	G7	2	21	3e-04	0	0.5
G41	G7	2	21	0	0	0.5
G42	G7	2	21	0.0019	0	0.5
G43	G7	2	21	0	0	0.5
G44	G7	2	21	4e-04	0	0.5
G45	G7	2	21	8e-04	0	0.5
G46	G7	2	21	7e-04	0	0.5
G47	G7	2	21	0.0017	0	0.5
G48	G7	2	21	0.0029	0	0.5
G49	G7	2	21	0	0	0.5
G50	G7	2	21	0	0	0.5
