Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G28	2	6	0	0	0.5
G2	G28	2	6	5e-04	0	0.5
G3	G28	2	6	0	0	0.5
G4	G28	2	6	0	0	0.5
G5	G28	2	6	4e-04	0	0.5
G6	G28	2	6	0.001	0	0.5
G7	G28	2	6	2e-04	0	0.5
G8	G28	2	6	0	0	0.5
G9	G28	2	6	0	0	0.5
G10	G28	2	6	1e-04	0	0.5
G11	G28	2	6	0.001	0	0.5
G12	G28	2	6	4e-04	0	0.5
G13	G28	2	6	0	0	0.5
G14	G28	2	6	0	0	0.5
G15	G28	2	6	3e-04	0	0.5
G16	G28	2	6	0	0	0.5
G17	G28	2	6	8e-04	0	0.5
G18	G28	2	6	0	0	0.5
G19	G28	2	6	0.0012	0	0.5
G20	G28	2	6	4e-04	0	0.5
G21	G28	2	6	6e-04	0	0.5
G22	G28	2	6	0	0	0.5
G23	G28	2	6	0	0	0.5
G24	G28	2	6	0	0	0.5
G25	G28	2	6	0.0013	0	0.5
G26	G28	2	6	0	0	0.5
G27	G28	2	6	0.0022	0	0.5
G28	G28	2	6	1	0.67935	0.5
G29	G28	2	6	2e-04	0	0.5
G30	G28	2	6	0	0	0.5
G31	G28	2	6	0.0014	0	0.5
G32	G28	2	6	0	0	0.5
G33	G28	2	6	9e-04	0	0.5
G34	G28	2	6	2e-04	0	0.5
G35	G28	2	6	0	0	0.5
G36	G28	2	6	0	0	0.5
G37	G28	2	6	3e-04	0	0.5
G38	G28	2	6	3e-04	0	0.5
G39	G28	2	6	0	0	0.5
G40	G28	2	6	0	0	0.5
G41	G28	2	6	0	0	0.5
G42	G28	2	6	3e-04	0	0.5
G43	G28	2	6	0.0014	0	0.5
G44	G28	2	6	7e-04	0	0.5
G45	G28	2	6	1e-04	0	0.5
G46	G28	2	6	0	0	0.5
G47	G28	2	6	0	0	0.5
G48	G28	2	6	0	0	0.5
G49	G28	2	6	0.0017	0	0.5
G50	G28	2	6	4e-04	0	0.5
G1	G28	7	21	0.0024	0	0.5
G2	G28	7	21	9e-04	0	0.5
G3	G28	7	21	0	0	0.5
G4	G28	7	21	0	0	0.5
G5	G28	7	21	0	0	0.5
G6	G28	7	21	0	0	0.5
G7	G28	7	21	0.0024	0	0.5
G8	G28	7	21	4e-04	0	0.5
G9	G28	7	21	5e-04	0	0.5
G10	G28	7	21	0	0	0.5
G11	G28	7	21	0.0011	0	0.5
G12	G28	7	21	2e-04	0	0.5
G13	G28	7	21	0.0012	0	0.5
G14	G28	7	21	0.001	0	0.5
G15	G28	7	21	0.0015	0	0.5
G16	G28	7	21	0.0022	0	0.5
G17	G28	7	21	0	0	0.5
G18	G28	7	21	0.0018	0	0.5
G19	G28	7	21	9e-04	0	0.5
G20	G28	7	21	0	0	0.5
G21	G28	7	21	3e-04	0	0.5
G22	G28	7	21	6e-04	0	0.5
G23	G28	7	21	0.0018	0	0.5
G24	G28	7	21	0.0026	0	0.5
G25	G28	7	21	2e-04	0	0.5
G26	G28	7	21	4e-04	0	0.5
G27	G28	7	21	4e-04	0	0.5
G28	G28	7	21	0.0037	0	0.5
G29	G28	7	21	6e-04	0	0.5
G30	G28	7	21	0.0011	0	0.5
G31	G28	7	21	0.0019	0	0.5
G32	G28	7	21	1e-04	0	0.5
G33	G28	7	21	0.0016	0	0.5
G34	G28	7	21	1e-04	0	0.5
G35	G28	7	21	0.0014	0	0.5
G36	G28	7	21	0.001	0	0.5
G37	G28	7	21	0.0022	0	0.5
G38	G28	7	21	0.0021	0	0.5
G39	G28	7	21	0.0061	0	0.5
G40	G28	7	21	8e-04	0	0.5
G41	G28	7	21	6e-04	0	0.5
G42	G28	7	21	1e-04	0	0.5
G43	G28	7	21	7e-04	0	0.5
G44	G28	7	21	6e-04	0	0.5
G45	G28	7	21	6e-04	0	0.5
G46	G28	7	21	9e-04	0	0.5
G47	G28	7	21	0.0031	0	0.5
G48	G28	7	21	0.0014	0	0.5
G49	G28	7	21	0	0	0.5
G50	G28	7	21	0	0	0.5
