Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G15	2	5	2e-04	0	0.5
G2	G15	2	5	0.0035	0	0.5
G3	G15	2	5	0.0056	0	0.5
G4	G15	2	5	0.0036	0	0.5
G5	G15	2	5	0.0033	0	0.5
G6	G15	2	5	0.0026	0	0.5
G7	G15	2	5	0.0023	0	0.5
G8	G15	2	5	0.0022	0	0.5
G9	G15	2	5	0.0048	0	0.5
G10	G15	2	5	0.0028	0	0.5
G11	G15	2	5	0.009	0	0.5
G12	G15	2	5	0.0108	0	0.5
G13	G15	2	5	0.0013	0	0.5
G14	G15	2	5	0.0024	0	0.5
G15	G15	2	5	1	0.63719	0.5
G16	G15	2	5	0.005	0	0.5
G17	G15	2	5	0.0058	0	0.5
G18	G15	2	5	0.0038	0	0.5
G19	G15	2	5	2e-04	0	0.5
G20	G15	2	5	0.005	0	0.5
G21	G15	2	5	0.0038	0	0.5
G22	G15	2	5	0.0044	0	0.5
G23	G15	2	5	0.0012	0	0.5
G24	G15	2	5	6e-04	0	0.5
G25	G15	2	5	0.002	0	0.5
G26	G15	2	5	0.0017	0	0.5
G27	G15	2	5	0.0036	0	0.5
G28	G15	2	5	4e-04	0	0.5
G29	G15	2	5	0.0047	0	0.5
G30	G15	2	5	0	0	0.5
G31	G15	2	5	2e-04	0	0.5
G32	G15	2	5	0.0017	0	0.5
G33	G15	2	5	0.0076	0	0.5
G34	G15	2	5	0	0	0.5
G35	G15	2	5	0.0121	0	0.5
G36	G15	2	5	0.0106	0	0.5
G37	G15	2	5	0.0015	0	0.5
G38	G15	2	5	0.0037	0	0.5
G39	G15	2	5	0	0	0.5
G40	G15	2	5	0.003	0	0.5
G41	G15	2	5	4e-04	0	0.5
G42	G15	2	5	0	0	0.5
G43	G15	2	5	0.0074	0	0.5
G44	G15	2	5	0.0025	0	0.5
G45	G15	2	5	0.0017	0	0.5
G46	G15	2	5	0.0021	0	0.5
G47	G15	2	5	0.0047	0	0.5
G48	G15	2	5	0.0026	0	0.5
G49	G15	2	5	0.0014	0	0.5
G50	G15	2	5	0.0017	0	0.5
G1	G15	6	21	3e-04	0	0.5
G2	G15	6	21	0.0026	0	0.5
G3	G15	6	21	0.0114	0	0.5
G4	G15	6	21	0.043	0	0.5
G5	G15	6	21	0.0105	0	0.5
G6	G15	6	21	0.004	0	0.5
G7	G15	6	21	0.0381	0	0.5
G8	G15	6	21	0.0033	0	0.5
G9	G15	6	21	0	0	0.5
G10	G15	6	21	0.0191	0	0.5
G11	G15	6	21	0.0129	0	0.5
G12	G15	6	21	0.0043	0	0.5
G13	G15	6	21	0.005	0	0.5
G14	G15	6	21	0.0101	0	0.5
G15	G15	6	21	0.0083	0	0.5
G16	G15	6	21	0.0179	0	0.5
G17	G15	6	21	0.023	0	0.5
G18	G15	6	21	0.0095	0	0.5
G19	G15	6	21	0.0096	0	0.5
G20	G15	6	21	0.0114	0	0.5
G21	G15	6	21	0.0052	0	0.5
G22	G15	6	21	0.0106	0	0.5
G23	G15	6	21	0.0069	0	0.5
G24	G15	6	21	0.0049	0	0.5
G25	G15	6	21	0.0048	0	0.5
G26	G15	6	21	0.0043	0	0.5
G27	G15	6	21	0.0028	0	0.5
G28	G15	6	21	2e-04	0	0.5
G29	G15	6	21	0.0025	0	0.5
G30	G15	6	21	0.0091	0	0.5
G31	G15	6	21	0.0132	0	0.5
G32	G15	6	21	0.1072	0	0.5
G33	G15	6	21	0.0091	0	0.5
G34	G15	6	21	0	0	0.5
G35	G15	6	21	0.0054	0	0.5
G36	G15	6	21	0.0062	0	0.5
G37	G15	6	21	0.107	0	0.5
G38	G15	6	21	0.003	0	0.5
G39	G15	6	21	0.0108	0	0.5
G40	G15	6	21	0.0063	0	0.5
G41	G15	6	21	0.0037	0	0.5
G42	G15	6	21	0.0285	0	0.5
G43	G15	6	21	0.0031	0	0.5
G44	G15	6	21	0.0041	0	0.5
G45	G15	6	21	0.0066	0	0.5
G46	G15	6	21	0.0098	0	0.5
G47	G15	6	21	0.8307	0.11585	0.5
G48	G15	6	21	0.0017	0	0.5
G49	G15	6	21	0.0034	0	0.5
G50	G15	6	21	0.0028	0	0.5
