Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G13	2	21	0.0014	0	0.5
G2	G13	2	21	3e-04	0	0.5
G3	G13	2	21	0.0026	0	0.5
G4	G13	2	21	9e-04	0	0.5
G5	G13	2	21	1e-04	0	0.5
G6	G13	2	21	6e-04	0	0.5
G7	G13	2	21	4e-04	0	0.5
G8	G13	2	21	6e-04	0	0.5
G9	G13	2	21	2e-04	0	0.5
G10	G13	2	21	0	0	0.5
G11	G13	2	21	0.0054	0	0.5
G12	G13	2	21	0.0032	0	0.5
G13	G13	2	21	1	0.70127	0.5
G14	G13	2	21	2e-04	0	0.5
G15	G13	2	21	0.0035	0	0.5
G16	G13	2	21	0.001	0	0.5
G17	G13	2	21	8e-04	0	0.5
G18	G13	2	21	0.0014	0	0.5
G19	G13	2	21	0	0	0.5
G20	G13	2	21	0.0136	0	0.5
G21	G13	2	21	2e-04	0	0.5
G22	G13	2	21	0.0104	0	0.5
G23	G13	2	21	0.0012	0	0.5
G24	G13	2	21	1e-04	0	0.5
G25	G13	2	21	0	0	0.5
G26	G13	2	21	0.0013	0	0.5
G27	G13	2	21	1e-04	0	0.5
G28	G13	2	21	2e-04	0	0.5
G29	G13	2	21	1e-04	0	0.5
G30	G13	2	21	0.0017	0	0.5
G31	G13	2	21	6e-04	0	0.5
G32	G13	2	21	0.0027	0	0.5
G33	G13	2	21	0.0018	0	0.5
G34	G13	2	21	1e-04	0	0.5
G35	G13	2	21	1e-04	0	0.5
G36	G13	2	21	2e-04	0	0.5
G37	G13	2	21	0.0053	0	0.5
G38	G13	2	21	1e-04	0	0.5
G39	G13	2	21	0	0	0.5
G40	G13	2	21	0	0	0.5
G41	G13	2	21	0.0021	0	0.5
G42	G13	2	21	0.0037	0	0.5
G43	G13	2	21	2e-04	0	0.5
G44	G13	2	21	0	0	0.5
G45	G13	2	21	7e-04	0	0.5
G46	G13	2	21	0.0136	0	0.5
G47	G13	2	21	0.0025	0	0.5
G48	G13	2	21	0	0	0.5
G49	G13	2	21	5e-04	0	0.5
G50	G13	2	21	2e-04	0	0.5
