Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G16	2	7	0.0016	0	0.5
G2	G16	2	7	9e-04	0	0.5
G3	G16	2	7	0	0	0.5
G4	G16	2	7	0.0015	0	0.5
G5	G16	2	7	0.0019	0	0.5
G6	G16	2	7	0.0181	0	0.5
G7	G16	2	7	0.0014	0	0.5
G8	G16	2	7	0.0013	0	0.5
G9	G16	2	7	0.1382	0	0.5
G10	G16	2	7	0	0	0.5
G11	G16	2	7	1e-04	0	0.5
G12	G16	2	7	0.0011	0	0.5
G13	G16	2	7	0.0048	0	0.5
G14	G16	2	7	5e-04	0	0.5
G15	G16	2	7	2e-04	0	0.5
G16	G16	2	7	1	0.61164	0.5
G17	G16	2	7	0.0025	0	0.5
G18	G16	2	7	9e-04	0	0.5
G19	G16	2	7	0.0025	0	0.5
G20	G16	2	7	5e-04	0	0.5
G21	G16	2	7	0.0019	0	0.5
G22	G16	2	7	0.0063	0	0.5
G23	G16	2	7	4e-04	0	0.5
G24	G16	2	7	0	0	0.5
G25	G16	2	7	0.0662	0	0.5
G26	G16	2	7	0.0012	0	0.5
G27	G16	2	7	0.0165	0	0.5
G28	G16	2	7	0.0054	0	0.5
G29	G16	2	7	0.0017	0	0.5
G30	G16	2	7	0.0028	0	0.5
G31	G16	2	7	0.001	0	0.5
G32	G16	2	7	0.0029	0	0.5
G33	G16	2	7	0.0037	0	0.5
G34	G16	2	7	0.0011	0	0.5
G35	G16	2	7	2e-04	0	0.5
G36	G16	2	7	0.0041	0	0.5
G37	G16	2	7	0.0028	0	0.5
G38	G16	2	7	0.0016	0	0.5
G39	G16	2	7	1e-04	0	0.5
G40	G16	2	7	0.0018	0	0.5
G41	G16	2	7	0	0	0.5
G42	G16	2	7	0.0021	0	0.5
G43	G16	2	7	0.0033	0	0.5
G44	G16	2	7	0.0056	0	0.5
G45	G16	2	7	0.0051	0	0.5
G46	G16	2	7	6e-04	0	0.5
G47	G16	2	7	0.0065	0	0.5
G48	G16	2	7	6e-04	0	0.5
G49	G16	2	7	0.0032	0	0.5
G50	G16	2	7	0.002	0	0.5
G1	G16	8	21	3e-04	0	0.5
G2	G16	8	21	0.002	0	0.5
G3	G16	8	21	0.002	0	0.5
G4	G16	8	21	0	0	0.5
G5	G16	8	21	2e-04	0	0.5
G6	G16	8	21	0	0	0.5
G7	G16	8	21	0.0019	0	0.5
G8	G16	8	21	0.0015	0	0.5
G9	G16	8	21	3e-04	0	0.5
G10	G16	8	21	0	0	0.5
G11	G16	8	21	1e-04	0	0.5
G12	G16	8	21	0.0032	0	0.5
G13	G16	8	21	0	0	0.5
G14	G16	8	21	5e-04	0	0.5
G15	G16	8	21	0.0013	0	0.5
G16	G16	8	21	0.0013	0	0.5
G17	G16	8	21	0.0012	0	0.5
G18	G16	8	21	0	0	0.5
G19	G16	8	21	0	0	0.5
G20	G16	8	21	8e-04	0	0.5
G21	G16	8	21	3e-04	0	0.5
G22	G16	8	21	0	0	0.5
G23	G16	8	21	0.0013	0	0.5
G24	G16	8	21	0.0107	0	0.5
G25	G16	8	21	0.0021	0	0.5
G26	G16	8	21	7e-04	0	0.5
G27	G16	8	21	1e-04	0	0.5
G28	G16	8	21	0.001	0	0.5
G29	G16	8	21	5e-04	0	0.5
G30	G16	8	21	0.0014	0	0.5
G31	G16	8	21	2e-04	0	0.5
G32	G16	8	21	8e-04	0	0.5
G33	G16	8	21	6e-04	0	0.5
G34	G16	8	21	4e-04	0	0.5
G35	G16	8	21	8e-04	0	0.5
G36	G16	8	21	6e-04	0	0.5
G37	G16	8	21	0	0	0.5
G38	G16	8	21	0.001	0	0.5
G39	G16	8	21	0.0012	0	0.5
G40	G16	8	21	9e-04	0	0.5
G41	G16	8	21	4e-04	0	0.5
G42	G16	8	21	1e-04	0	0.5
G43	G16	8	21	0.0011	0	0.5
G44	G16	8	21	0.0023	0	0.5
G45	G16	8	21	0	0	0.5
G46	G16	8	21	1e-04	0	0.5
G47	G16	8	21	0	0	0.5
G48	G16	8	21	0.0068	0	0.5
G49	G16	8	21	0	0	0.5
G50	G16	8	21	0	0	0.5
