Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G6	2	21	7e-04	0	0.5
G2	G6	2	21	1	-0.18153	0.5
G3	G6	2	21	3e-04	0	0.5
G4	G6	2	21	0.0025	0	0.5
G5	G6	2	21	0.0021	0	0.5
G6	G6	2	21	1	0.58851	0.5
G7	G6	2	21	5e-04	0	0.5
G8	G6	2	21	5e-04	0	0.5
G9	G6	2	21	0.0486	0	0.5
G10	G6	2	21	0.0024	0	0.5
G11	G6	2	21	0.0035	0	0.5
G12	G6	2	21	0.0014	0	0.5
G13	G6	2	21	6e-04	0	0.5
G14	G6	2	21	0.0019	0	0.5
G15	G6	2	21	0.0049	0	0.5
G16	G6	2	21	9e-04	0	0.5
G17	G6	2	21	0.0034	0	0.5
G18	G6	2	21	0.0285	0	0.5
G19	G6	2	21	4e-04	0	0.5
G20	G6	2	21	2e-04	0	0.5
G21	G6	2	21	7e-04	0	0.5
G22	G6	2	21	0.0031	0	0.5
G23	G6	2	21	2e-04	0	0.5
G24	G6	2	21	0.001	0	0.5
G25	G6	2	21	0.0057	0	0.5
G26	G6	2	21	0.0426	0	0.5
G27	G6	2	21	0.0017	0	0.5
G28	G6	2	21	4e-04	0	0.5
G29	G6	2	21	6e-04	0	0.5
G30	G6	2	21	0.0024	0	0.5
G31	G6	2	21	0.0028	0	0.5
G32	G6	2	21	1e-04	0	0.5
G33	G6	2	21	0.0012	0	0.5
G34	G6	2	21	0	0	0.5
G35	G6	2	21	0.012	0	0.5
G36	G6	2	21	0.0017	0	0.5
G37	G6	2	21	0.0013	0	0.5
G38	G6	2	21	7e-04	0	0.5
G39	G6	2	21	0.0015	0	0.5
G40	G6	2	21	0.0011	0	0.5
G41	G6	2	21	0.0013	0	0.5
G42	G6	2	21	0.0019	0	0.5
G43	G6	2	21	0.0015	0	0.5
G44	G6	2	21	0.0068	0	0.5
G45	G6	2	21	0.0013	0	0.5
G46	G6	2	21	0.0034	0	0.5
G47	G6	2	21	0.0043	0	0.5
G48	G6	2	21	0.0019	0	0.5
G49	G6	2	21	0.0016	0	0.5
G50	G6	2	21	0.0032	0	0.5
