Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
G1	G27	2	21	0.0025	0	0.5
G2	G27	2	21	0.0021	0	0.5
G3	G27	2	21	5e-04	0	0.5
G4	G27	2	21	9e-04	0	0.5
G5	G27	2	21	0.0022	0	0.5
G6	G27	2	21	0.6754	0.10663	0.5
G7	G27	2	21	0.0015	0	0.5
G8	G27	2	21	5e-04	0	0.5
G9	G27	2	21	0.0018	0	0.5
G10	G27	2	21	0.0015	0	0.5
G11	G27	2	21	0.0012	0	0.5
G12	G27	2	21	4e-04	0	0.5
G13	G27	2	21	5e-04	0	0.5
G14	G27	2	21	0.0024	0	0.5
G15	G27	2	21	8e-04	0	0.5
G16	G27	2	21	8e-04	0	0.5
G17	G27	2	21	7e-04	0	0.5
G18	G27	2	21	1e-04	0	0.5
G19	G27	2	21	0.0035	0	0.5
G20	G27	2	21	4e-04	0	0.5
G21	G27	2	21	3e-04	0	0.5
G22	G27	2	21	0.0017	0	0.5
G23	G27	2	21	8e-04	0	0.5
G24	G27	2	21	0.0025	0	0.5
G25	G27	2	21	0.0496	0	0.5
G26	G27	2	21	7e-04	0	0.5
G27	G27	2	21	1	0.5726	0.5
G28	G27	2	21	4e-04	0	0.5
G29	G27	2	21	6e-04	0	0.5
G30	G27	2	21	6e-04	0	0.5
G31	G27	2	21	6e-04	0	0.5
G32	G27	2	21	9e-04	0	0.5
G33	G27	2	21	0	0	0.5
G34	G27	2	21	0.0016	0	0.5
G35	G27	2	21	6e-04	0	0.5
G36	G27	2	21	3e-04	0	0.5
G37	G27	2	21	4e-04	0	0.5
G38	G27	2	21	2e-04	0	0.5
G39	G27	2	21	0.001	0	0.5
G40	G27	2	21	5e-04	0	0.5
G41	G27	2	21	4e-04	0	0.5
G42	G27	2	21	0.0017	0	0.5
G43	G27	2	21	0.0028	0	0.5
G44	G27	2	21	4e-04	0	0.5
G45	G27	2	21	9e-04	0	0.5
G46	G27	2	21	6e-04	0	0.5
G47	G27	2	21	8e-04	0	0.5
G48	G27	2	21	7e-04	0	0.5
G49	G27	2	21	0.0041	0	0.5
G50	G27	2	21	0.0021	0	0.5
